Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	Mcclure	McCabe	McCabeWOCases	IndentSTD	MaximumBlockDepth	totalFanOut	uniqueFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	isPrivate	isProtected	isDefault	isPublic	isStatic	isAbstract	isGetterSetter	Parameters	LocalVariables	EnclosedExpressions	MaxEnclosedNesting	Developers	ChangeAtMethodAge	ProjectAge	CommitDate-ProjectFirstDate	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	PotentiallyBuggycommit	RiskyCommit	file
673	10	10	10	0.0	0.45807892084121704	0.04258020251824021	3	3	6	3	3	5.06	1	3	2	21.0	7.0	45.0	11.0	28.0	56.0	269.21188	16.5	4441.996	246.77756	0.089737296	103.91152954101562	0	0	0	1	0	0	0	1	1	0	0	Sam Brannen	0	1156	03/08/18-04/06/15	0	0	0	0	0	0	0	0	1182.json
1630	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	0.0,0.0,0.0,0.0,0.0	0.7502588033676147,0.7956896424293518,0.7956896424293518,0.7956896424293518,0.5408180952072144	0.79787660221631,0.6579438451577684,0.6579438451577684,0.6579438451577684,0.6224689824137415	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	3.77,3.77,3.77,3.77,3.77	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	11.0,13.0,13.0,13.0,13.0	2.0,2.0,2.0,2.0,4.0	16.0,18.0,18.0,18.0,16.0	2.0,2.0,2.0,2.0,5.0	13.0,15.0,15.0,15.0,17.0	18.0,20.0,20.0,20.0,21.0	66.60792,78.13781,78.13781,78.13781,85.83672	5.5,6.5,6.5,6.5,8.125	366.34354,507.89575,507.89575,507.89575,697.4234	20.352419,28.21643,28.21643,28.21643,38.745743	0.022202639,0.026045937,0.026045937,0.026045937,0.028612241	131.1385955810547,130.30841064453125,130.30841064453125,130.30841064453125,129.81976318359375	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	Sam Brannen,Sam Brannen,JUnit Team,JUnit Team,Andrii Karaivanskyi	0,34,181,183,770	198,232,380,382,968	19/12/15-04/06/15,22/01/16-04/06/15,18/06/16-04/06/15,20/06/16-04/06/15,27/01/18-04/06/15	0,1,0,0,1	0,2,0,0,2	0,28,0,0,26	0,13,250,596,133	0,13,0,0,133	0,0,0,0,0	0,0,0,0,1	0,1,0,1,1	1781.json
239	7	6	7	0.0	7.771607488393784E-4	0.004811611703299264	0	0	0	1	1	5.11	0	3	2	22.0	7.0	45.0	18.0	29.0	63.0	306.05283	28.285713	8656.923	480.94016	0.10201761	109.48271179199219	0	0	0	1	1	0	0	3	0	0	0	Juliette de Rancourt	0	1590	11/10/19-04/06/15	0	0	0	0	0	0	0	0	1139.json
864	3	3	3	0.0	0.7213577032089233	0.6272985553712688	0	0	0	1	1	3.77	0	1	1	14.0	2.0	18.0	3.0	16.0	21.0	84.0	10.5	882.0	49.0	0.028	129.93223571777344	0	0	0	0	1	0	0	1	0	0	0	Thomas Heilbronner	0	964	23/01/18-04/06/15	0	0	0	0	0	0	0	0	1421.json
860	3,3	3,3	3,3	0.0,0.0	0.0,0.0	0.0884220225387737,0.10672765787822824	0,0	0,0	0,0	1,1	1,1	3.77,3.77	0,0	3,3	3,3	18.0,17.0	4.0,4.0	28.0,27.0	9.0,9.0	22.0,21.0	37.0,36.0	164.99898,158.12343	20.25,19.125	3341.2292,3024.1106	185.62384,168.00615	0.05499966,0.05270781	126.42160034179688,126.64292907714844	1,0	0,0	0,0	0,0	1,1	0,0	0,0	3,3	0,0	0,0	0,0	Andrii Karaivanskyi,Sam Brannen	0,443	968,1412	27/01/18-04/06/15,16/04/19-04/06/15	0,1	0,2	0,8	0,3	0,3	0,0	0,0	0,0	2286.json
673	3,3	3,3	3,3	0.0,0.0	0.19767826795578003,0.03130226209759712	0.767032722805686,0.5620346016671752	0,0	0,0	0,0	1,1	1,1	3.77,3.77	0,0	1,1	1,1	11.0,13.0	2.0,4.0	15.0,18.0	2.0,4.0	13.0,17.0	17.0,22.0	62.907475,89.92419	5.5,6.5	345.99112,584.5072	19.22173,32.472622	0.020969158,0.029974729	131.43582153320312,129.57785034179688	0,0	0,0	0,0	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Sam Brannen,Tim te Beek	0,658	1156,1814	03/08/18-04/06/15,22/05/20-04/06/15	0,1	0,2	0,25	0,22	0,22	0,0	0,1	0,0	1170.json
864	3	3	3	0.0	0.6840895414352417	0.8422548420127243	0	0	0	1	1	3.77	0	1	1	11.0	3.0	13.0	4.0	14.0	17.0	64.72504	7.3333335	474.65027	26.36946	0.021575011	131.28770446777344	0	0	0	0	0	0	0	1	0	0	0	Thomas Heilbronner	0	964	23/01/18-04/06/15	0	0	0	0	0	0	0	0	1359.json
504	3	3	3	0.0	0.001905381097458303	0.1980030487248445	0	0	0	1	1	3.77	0	1	1	16.0	5.0	23.0	8.0	21.0	31.0	136.16183	12.8	1742.8715	96.826195	0.04538728	127.42049407958984	0	0	0	1	1	0	0	3	0	0	0	Matthias Merdes	0	1324	18/01/19-04/06/15	0	0	0	0	0	0	0	0	2100.json
504	3	3	3	0.0	0.08204178512096405	0.5623031998700028	0	0	0	1	1	3.77	0	1	1	12.0	4.0	17.0	6.0	16.0	23.0	92.0	9.0	828.0	46.0	0.030666666	129.4591827392578	0	0	0	1	1	0	0	2	0	0	0	Matthias Merdes	0	1324	18/01/19-04/06/15	0	0	0	0	0	0	0	0	2080.json
1684	5,5,5,3,4,4,4,5,5,5,5,5,5	5,5,5,3,4,4,4,5,5,5,5,5,5	5,5,5,3,4,4,4,5,5,5,5,5,5	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0016399469459429383,0.0019866004586219788,0.003941574599593878,0.008698123507201672,0.037975333631038666,0.037975333631038666,0.02768491767346859,0.011254942044615746,0.012885806150734425,0.01241521816700697,0.01241521816700697,0.01241521816700697,0.012580147944390774	0.05017791151716846,0.06219210844739845,0.10210695530075994,0.25489526174084576,0.38097906332554077,0.38097906332554077,0.3682332345850826,0.029418871610135185,0.02935123759112842,0.02881172679572387,0.02881172679572387,0.02881172679572387,0.032518514805077156	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1	3.92,0.98,0.98,3.77,4.0,4.0,4.0,3.92,3.92,3.92,3.92,3.92,3.92	0,0,0,0,0,0,0,0,0,0,0,0,0	5,5,4,2,2,2,2,6,6,6,6,6,5	5,5,4,2,2,2,2,6,6,6,6,6,5	19.0,19.0,18.0,14.0,13.0,13.0,13.0,20.0,20.0,20.0,20.0,20.0,19.0	6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0	31.0,31.0,28.0,20.0,20.0,20.0,20.0,34.0,34.0,34.0,34.0,34.0,32.0	10.0,10.0,10.0,8.0,9.0,9.0,9.0,13.0,13.0,13.0,13.0,13.0,14.0	25.0,25.0,24.0,20.0,19.0,19.0,19.0,27.0,27.0,27.0,27.0,27.0,27.0	41.0,41.0,38.0,28.0,29.0,29.0,29.0,47.0,47.0,47.0,47.0,47.0,46.0	190.3981,190.3981,174.22858,121.013985,123.1899,123.1899,123.1899,223.47972,223.47972,223.47972,223.47972,223.47972,218.72482	15.833333,15.833333,15.0,9.333334,9.75,9.75,9.75,18.571428,18.571428,18.571428,18.571428,18.571428,16.625	3014.6365,3014.6365,2613.4287,1129.464,1201.1016,1201.1016,1201.1016,4150.3374,4150.3374,4150.3374,4150.3374,4150.3374,3636.3003	167.4798,167.4798,145.19049,62.748,66.72787,66.72787,66.72787,230.5743,230.5743,230.5743,230.5743,230.5743,202.01668	0.063466035,0.063466035,0.05807619,0.040337995,0.0410633,0.0410633,0.0410633,0.07449324,0.07449324,0.07449324,0.07449324,0.07449324,0.072908275	117.40169525146484,117.40169525146484,117.86318969726562,128.0337677001953,123.28064727783203,123.28064727783203,123.28064727783203,116.56864166259766,116.56864166259766,116.56864166259766,116.56864166259766,116.56864166259766,116.68047332763672	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	2,2,2,2,2,2,2,2,2,2,2,2,2	0,0,0,0,0,0,0,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	Marc Philipp,Stefan Bechtold,Sam Brannen,Marc Philipp,Marc Philipp,Marc Philipp,Marc Philipp,Marc Philipp,Marc Philipp,Marc Philipp,JUnit Team,JUnit Team,Christian Stein	0,1,1,2,2,38,42,45,45,45,236,237,449	145,146,146,147,147,183,187,190,190,190,381,382,594	27/10/15-04/06/15,28/10/15-04/06/15,28/10/15-04/06/15,29/10/15-04/06/15,29/10/15-04/06/15,04/12/15-04/06/15,08/12/15-04/06/15,11/12/15-04/06/15,11/12/15-04/06/15,11/12/15-04/06/15,19/06/16-04/06/15,20/06/16-04/06/15,18/01/17-04/06/15	0,5,1,1,2,0,2,4,1,1,0,0,1	0,10,2,4,3,0,4,7,2,2,0,0,2	0,40,11,64,65,0,24,168,7,6,0,0,25	0,11,3,5,5,13,20,9,15,4,317,596,41	0,11,3,5,5,3,20,9,15,4,1,0,35	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,1,1,1,1,1,1	1589.json
1547	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	0.0,0.0,0.0,0.0,0.0	0.021422743797302246,0.7726573348045349,0.7477149367332458,0.7477149367332458,0.7477149367332458	0.22105867359417097,0.8503080793863311,0.8858354079543501,0.8858354079543501,0.8858354079543501	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	3.77,3.77,3.77,3.77,3.77	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	15.0,10.0,9.0,9.0,9.0	3.0,2.0,2.0,2.0,2.0	21.0,11.0,10.0,10.0,10.0	9.0,2.0,2.0,2.0,2.0	18.0,12.0,11.0,11.0,11.0	30.0,13.0,12.0,12.0,12.0	125.097755,46.604515,41.51318,41.51318,41.51318	22.5,5.0,4.5,4.5,4.5	2814.6995,233.02258,186.80931,186.80931,186.80931	156.3722,12.945699,10.378295,10.378295,10.378295	0.041699253,0.015534839,0.013837727,0.013837727,0.013837727	127.8611831665039,132.9956512451172,133.59722900390625,133.59722900390625,133.59722900390625	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,0,0,0	1,1,1,1,1	0,0,0,0,0	1,1,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	Johannes Link,Sam Brannen,Marc Philipp,JUnit Team,JUnit Team	0,58,75,99,100	281,340,357,381,382	11/03/16-04/06/15,09/05/16-04/06/15,26/05/16-04/06/15,19/06/16-04/06/15,20/06/16-04/06/15	0,1,1,0,0	0,2,2,0,0	0,30,7,0,0	0,15,3,317,596	0,15,3,1,0	0,1,0,0,0	0,1,0,0,0	0,1,0,1,1	1058.json
1604	3,3,3,3	3,3,3,3	3,3,3,3	0.0,0.0,0.0,0.0	0.16156765818595886,0.16156765818595886,0.16156765818595886,0.16156765818595886	0.8521489733726083,0.8521489733726083,0.8521489733726083,0.8521489733726083	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	3.77,3.77,3.77,3.77	0,0,0,0	0,0,0,0	0,0,0,0	11.0,11.0,11.0,11.0	3.0,3.0,3.0,3.0	13.0,13.0,13.0,13.0	3.0,3.0,3.0,3.0	14.0,14.0,14.0,14.0	16.0,16.0,16.0,16.0	60.91768,60.91768,60.91768,60.91768	5.5,5.5,5.5,5.5	335.04724,335.04724,335.04724,335.04724	18.613735,18.613735,18.613735,18.613735	0.020305892,0.020305892,0.020305892,0.020305892	131.60296630859375,131.60296630859375,131.60296630859375,131.60296630859375	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	Matthias Merdes,JUnit Team,JUnit Team,JUnit Team	0,155,157,157	224,380,382,382	14/01/16-04/06/15,18/06/16-04/06/15,20/06/16-04/06/15,20/06/16-04/06/15	0,0,0,0	0,0,0,0	0,0,0,0	0,250,596,13	0,0,0,2	0,0,0,0	0,0,0,0	0,0,1,1	213.json
456	3	3	3	0.0	0.06500136852264404	0.5745867346861452	0	0	0	1	1	3.77	0	0	0	13.0	5.0	16.0	5.0	18.0	21.0	87.56843	6.5	569.19476	31.621931	0.029189477	129.7158966064453	0	0	0	1	0	0	0	0	0	0	0	Marc Philipp	0	1372	07/03/19-04/06/15	0	0	0	0	0	0	0	0	966.json
619	3,3	3,3	3,3	0.0,0.0	0.5886965394020081,0.428886353969574	0.4858010487291921,0.5414343506911202	0,0	0,0	0,0	1,1	1,1	3.77,3.77	0,0	2,2	2,2	15.0,16.0	3.0,2.0	19.0,20.0	4.0,3.0	18.0,18.0	23.0,23.0	95.90828,95.90828	10.0,12.0	959.08276,1150.8994	53.282375,63.938858	0.031969428,0.031969428	129.2428436279297,129.2428436279297	0,0	0,0	0,0	1,1	0,0	0,0	0,0	1,1	0,0	0,0	0,0	Christian Stein,Christian Stein	0,0	1210,1210	26/09/18-04/06/15,26/09/18-04/06/15	0,3	0,6	0,11	0,11	0,11	0,0	0,0	0,0	1706.json
1682	3,3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3,3	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.9470535516738892,0.9470535516738892,0.9508856534957886,0.9508856534957886,0.9508856534957886,0.9508856534957886,0.9508856534957886,0.7698696255683899,0.7373220920562744	0.9061011407231911,0.9061011407231911,0.8933229801935563,0.8933229801935563,0.8933229801935563,0.8933229801935563,0.8933229801935563,0.8032311615361533,0.8275500583442369	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1	3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0	2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0	10.0,10.0,11.0,11.0,11.0,11.0,11.0,12.0,11.0	2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0	11.0,11.0,12.0,12.0,12.0,12.0,12.0,14.0,13.0	12.0,12.0,13.0,13.0,13.0,13.0,13.0,15.0,14.0	41.51318,41.51318,46.604515,46.604515,46.604515,46.604515,46.604515,57.110325,51.806156	4.5,4.5,5.0,5.0,5.0,5.0,5.0,5.5,5.0	186.80931,186.80931,233.02258,233.02258,233.02258,233.02258,233.02258,314.10678,259.0308	10.378295,10.378295,12.945699,12.945699,12.945699,12.945699,12.945699,17.450377,14.390599	0.013837727,0.013837727,0.015534839,0.015534839,0.015534839,0.015534839,0.015534839,0.019036775,0.01726872	133.59722900390625,133.59722900390625,132.9956512451172,132.9956512451172,132.9956512451172,132.9956512451172,132.9956512451172,131.9385528564453,132.4454345703125	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,1,1	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	Johannes Link,Johannes Link,Sam Brannen,Marc Philipp,Marc Philipp,JUnit Team,JUnit Team,Christian Stein,Christian Stein	0,0,1,81,81,234,235,505,601	147,147,148,228,228,381,382,652,748	29/10/15-04/06/15,29/10/15-04/06/15,30/10/15-04/06/15,18/01/16-04/06/15,18/01/16-04/06/15,19/06/16-04/06/15,20/06/16-04/06/15,17/03/17-04/06/15,21/06/17-04/06/15	0,0,1,0,0,0,0,2,2	0,0,2,0,0,0,0,4,4	0,0,6,0,0,0,0,23,11	0,1,3,18,10,317,596,2,1	0,0,1,0,0,1,0,2,1	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,1,0	0,0,0,1,1,1,1,1,0	944.json
595	3	3	3	0.0	0.07758401334285736	0.49276619994910553	0	0	0	1	1	3.77	0	1	1	14.0	4.0	19.0	6.0	18.0	25.0	104.24813	10.5	1094.6053	60.81141	0.034749378	128.8092498779297	0	0	0	1	1	0	0	2	0	0	0	Sam Brannen	0	1234	20/10/18-04/06/15	0	0	0	0	0	0	0	0	1931.json
1630	3,3,3,3,6	3,3,3,3,5	3,3,3,3,5	0.0,0.0,0.0,0.0,0.0	0.12802118062973022,0.19094078242778778,0.19094078242778778,0.19094078242778778,0.8462598323822021	0.5129358853422424,0.36314295096295807,0.36314295096295807,0.36314295096295807,0.5953020819739312	0,0,0,0,1	0,0,0,0,1	0,0,0,0,2	1,1,1,1,2	1,1,1,1,2	3.77,3.77,3.77,3.77,5.99	0,0,0,0,1	1,1,1,1,1	1,1,1,1,1	13.0,15.0,15.0,15.0,17.0	3.0,3.0,3.0,3.0,3.0	22.0,24.0,24.0,24.0,22.0	3.0,3.0,3.0,3.0,5.0	16.0,18.0,18.0,18.0,20.0	25.0,27.0,27.0,27.0,27.0	100.0,112.58798,112.58798,112.58798,116.692055	6.5,7.5,7.5,7.5,14.166666	650.0,844.40985,844.40985,844.40985,1653.1373	36.11111,46.91166,46.91166,46.91166,91.840965	0.033333335,0.037529327,0.037529327,0.037529327,0.03889735	129.0255889892578,128.4090576171875,128.4090576171875,128.4090576171875,119.7175064086914	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	2,2,2,2,2	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	Sam Brannen,Sam Brannen,JUnit Team,JUnit Team,Andrii Karaivanskyi	0,34,181,183,770	198,232,380,382,968	19/12/15-04/06/15,22/01/16-04/06/15,18/06/16-04/06/15,20/06/16-04/06/15,27/01/18-04/06/15	0,1,0,0,4	0,2,0,0,5	0,28,0,0,46	0,13,250,596,133	0,13,0,0,133	0,0,0,0,0	0,0,0,0,1	0,1,0,1,1	1779.json
1304	3	3	3	0.0	5.68052870221436E-4	0.24435244466975245	0	0	0	1	1	3.77	0	1	1	15.0	5.0	24.0	6.0	20.0	30.0	129.65784	9.0	1166.9205	64.82892	0.04321928	127.67500305175781	0	0	0	0	1	0	0	3	0	0	0	Why you want to know	0	524	09/11/16-04/06/15	0	0	0	0	0	0	0	0	2233.json
1055	3	3	3	0.0	0.29880496859550476	0.4707771970559003	0	0	0	1	1	3.77	0	1	1	16.0	3.0	19.0	4.0	19.0	23.0	97.70234	10.666667	1042.1583	57.897686	0.032567445	129.14646911621094	0	0	0	1	1	0	0	1	0	0	0	Matthias Merdes	0	774	17/07/17-04/06/15	0	0	0	0	0	0	0	0	391.json
597	5	5	5	0.0	0.01909390091896057	0.16654307366443663	3	1	4	2	2	5.99	1	3	3	18.0	4.0	29.0	8.0	22.0	37.0	164.99898	18.0	2969.9817	164.99898	0.05499966	117.91622161865234	0	0	0	0	1	0	0	3	0	0	0	Shirish Padalkar	0	1232	18/10/18-04/06/15	0	0	0	0	0	0	0	0	2330.json
229	3	3	3	0.0	0.07677831500768661	0.5689440337651911	0	0	0	1	1	3.77	0	2	2	12.0	4.0	17.0	5.0	16.0	22.0	88.0	7.5	660.0	36.666668	0.029333333	129.69032287597656	0	0	0	1	0	0	0	1	0	0	0	Marc Philipp	0	1600	21/10/19-04/06/15	0	0	0	0	0	0	0	0	1318.json
673	12	10	12	0.0	0.026675380766391754	0.00173404044199575	3	3	6	3	3	7.54	1	5	2	22.0	9.0	61.0	17.0	31.0	78.0	386.42734	20.777777	8029.101	446.06116	0.12880911	99.07840728759766	0	0	0	1	0	0	0	1	1	0	0	Sam Brannen	0	1156	03/08/18-04/06/15	0	0	0	0	0	0	0	0	1198.json
1664	3,3,3,3,3,3,3	3,3,3,3,3,3,3	3,3,3,3,3,3,3	0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.37899506092071533,0.36274030804634094,0.36274030804634094,0.605881929397583,0.5243315696716309,0.5243315696716309,0.5243315696716309	0.5343932259323627,0.46226549542383855,0.46226549542383855,0.6678248318177334,0.6477480914846151,0.6477480914846151,0.6477480914846151	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	1,1,1,1,1,1,1	3.77,3.77,3.77,3.77,3.77,3.77,3.77	0,0,0,0,0,0,0	2,1,1,0,0,0,0	2,1,1,0,0,0,0	15.0,15.0,15.0,13.0,13.0,13.0,13.0	4.0,4.0,4.0,3.0,3.0,3.0,3.0	18.0,20.0,20.0,17.0,17.0,17.0,17.0	5.0,5.0,5.0,4.0,4.0,4.0,4.0	19.0,19.0,19.0,16.0,16.0,16.0,16.0	23.0,25.0,25.0,21.0,21.0,21.0,21.0	97.70234,106.19819,106.19819,84.0,84.0,84.0,84.0	9.375,9.375,9.375,8.666667,8.666667,8.666667,8.666667	915.9594,995.60803,995.60803,728.0,728.0,728.0,728.0	50.886635,55.311558,55.311558,40.444443,40.444443,40.444443,40.444443	0.032567445,0.035399396,0.035399396,0.028,0.028,0.028,0.028	129.14646911621094,128.712890625,128.712890625,129.93223571777344,129.93223571777344,129.93223571777344,129.93223571777344	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	1,1,1,1,1,1,1	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	Sam Brannen,Sam Brannen,Sam Brannen,Sam Brannen,Johannes Link,JUnit Team,JUnit Team	0,3,10,10,25,215,217	164,167,174,174,189,380,382	15/11/15-04/06/15,18/11/15-04/06/15,25/11/15-04/06/15,25/11/15-04/06/15,10/12/15-04/06/15,18/06/16-04/06/15,20/06/16-04/06/15	0,1,0,2,3,0,0	0,2,0,4,6,0,0	0,10,0,28,41,0,0	0,2,2,3,10,250,596	0,2,0,3,7,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,1	1875.json
