Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	Mcclure	McCabe	McCabeWOCases	IndentSTD	MaximumBlockDepth	totalFanOut	uniqueFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	isPrivate	isProtected	isDefault	isPublic	isStatic	isAbstract	isGetterSetter	Parameters	LocalVariables	EnclosedExpressions	MaxEnclosedNesting	Developers	ChangeAtMethodAge	ProjectAge	CommitDate-ProjectFirstDate	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	PotentiallyBuggycommit	RiskyCommit	file	Category
1849	20,17,16,16,16,16,16,14,14,14,14	18,15,14,14,14,14,14,13,13,13,13	18,15,14,14,14,14,14,13,13,13,13	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.031083818525075912,0.031180504709482193,0.03525526076555252,0.058315642178058624,0.2023087590932846,0.09160467237234116,0.1147867888212204,0.2597624659538269,0.2597624659538269,0.2127373218536377,0.20916138589382172	4.206183081096263E-6,1.3039591765341371E-5,6.982699523287287E-5,1.4009382667749E-4,3.118127610322781E-4,2.1452661975516127E-4,3.88760106393146E-4,0.0013081176576953313,0.0013081176576953313,0.001006932336101036,0.0010822587589072279	3,2,2,2,2,2,2,2,2,2,2	2,1,1,1,1,1,1,1,1,1,1	5,3,3,3,3,3,3,3,3,3,3	4,3,3,3,3,3,3,3,3,3,3	4,3,3,3,3,3,3,3,3,3,3	4.06,4.35,4.46,4.46,4.46,4.46,4.46,5.77,5.77,5.77,5.77	1,1,1,1,1,1,1,1,1,1,1	8,7,6,6,4,4,4,4,4,5,5	8,7,6,6,4,4,4,4,4,5,5	39.0,38.0,35.0,34.0,33.0,33.0,33.0,32.0,32.0,32.0,32.0	18.0,17.0,16.0,16.0,14.0,14.0,14.0,10.0,10.0,11.0,10.0	88.0,79.0,72.0,70.0,68.0,69.0,68.0,62.0,62.0,61.0,61.0	30.0,27.0,25.0,24.0,23.0,24.0,22.0,16.0,16.0,18.0,17.0	57.0,55.0,51.0,50.0,47.0,47.0,47.0,42.0,42.0,43.0,42.0	118.0,106.0,97.0,94.0,91.0,93.0,90.0,78.0,78.0,79.0,78.0	688.281,612.8241,550.2253,530.52246,505.4676,516.5768,499.913,420.60074,420.60074,428.67493,420.60074	32.5,30.17647,27.34375,25.5,27.107143,28.285715,25.928572,25.6,25.6,26.181818,27.2	22369.133,18492.867,15045.223,13528.322,13701.782,14611.744,12962.03,10767.379,10767.379,11223.489,11440.341	1242.7296,1027.3815,835.8457,751.5735,761.21014,811.76355,720.1128,598.18774,598.18774,623.52716,635.57446	0.229427,0.2042747,0.18340842,0.17684083,0.1684892,0.17219226,0.16663766,0.14020024,0.14020024,0.14289165,0.14020024	89.27815246582031,93.06558227539062,94.74356842041016,94.93318939208984,95.18475341796875,95.07170867919922,95.2422103881836,97.341064453125,97.341064453125,97.2421875,97.341064453125	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0	3,3,3,2,2,2,2,2,2,2,2	4,4,3,3,3,3,3,2,2,2,2	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0	Rodrigo Turini,Otávio Garcia,Otávio Garcia,Otávio Garcia,Lucas Cavalcanti,Lucas Cavalcanti,Lucas Cavalcanti,Otávio Garcia,Otávio Garcia,Otávio Garcia,Otávio Garcia	0,20,21,21,21,21,22,22,126,207,363	124,144,145,145,145,145,146,146,250,331,487	03/09/13-02/05/13,23/09/13-02/05/13,24/09/13-02/05/13,24/09/13-02/05/13,24/09/13-02/05/13,24/09/13-02/05/13,25/09/13-02/05/13,25/09/13-02/05/13,07/01/14-02/05/13,29/03/14-02/05/13,01/09/14-02/05/13	0,2,0,1,2,1,1,1,0,1,1	0,7,1,2,4,2,2,4,0,2,2	0,115,56,23,50,7,13,188,0,21,19	0,3,7,34,23,11,21,4,14,1,21	0,3,7,34,23,11,21,4,0,1,21	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,1,0,0,0,0,0	171.json	Ugly
1849	9,10	10,11	9,10	0.0,0.0	0.011747616343200207,0.016188040375709534	0.0010937619139106886,0.0012468984673919556	0,0	0,0	0,0	1,1	1,1	9.24,8.8	1,1	3,3	3,3	25.0,26.0	11.0,11.0	51.0,52.0	19.0,19.0	36.0,37.0	70.0,71.0	361.89478,369.87122	21.59091,22.454546	7813.6377,8305.29	434.09097,461.405	0.12063159,0.123290405	104.53992462158203,102.71971893310547	0,0	0,0	0,0	1,1	0,0	0,0	0,0	1,1	1,1	0,0	0,0	Rodrigo Turini,Otávio Garcia	0,34	124,158	03/09/13-02/05/13,07/10/13-02/05/13	0,1	0,1	0,13	0,9	0,9	0,0	0,0	0,0	128.json	Bad
1477	3	3	3	0.0	0.8854271769523621	0.7529695764559945	0	0	0	1	1	3.77	0	0	0	12.0	2.0	16.0	3.0	14.0	19.0	72.339745	9.0	651.0577	36.169872	0.024113249	130.70933532714844	0	0	0	1	1	0	0	1	0	0	0	Otávio Garcia	0	496	10/09/14-02/05/13	0	0	0	0	0	0	0	0	779.json	Good
1849	5,5,4	4,4,4	4,4,4	0.0,0.0,0.0	0.17630928754806519,0.5203127861022949,0.07955696433782578	0.03563501658306847,0.12946606102868924,0.09125350370309926	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	4.0,4.0,4.0	0,0,0	2,1,1	2,1,1	23.0,23.0,23.0	6.0,5.0,5.0	35.0,28.0,28.0	8.0,7.0,7.0	29.0,28.0,28.0	43.0,35.0,35.0	208.89319,168.25742,168.25742	15.333334,16.1,16.1	3203.029,2708.9446,2708.9446	177.94606,150.49692,150.49692	0.06963106,0.056085806,0.056085806	120.53455352783203,121.65945434570312,121.65945434570312	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	2,2,2	1,1,1	0,0,0	0,0,0	Rodrigo Turini,Otávio Garcia,Otávio Garcia	0,21,132	124,145,256	03/09/13-02/05/13,24/09/13-02/05/13,13/01/14-02/05/13	0,1,0	0,2,0	0,33,1	0,34,20	0,34,0	0,0,0	0,0,0	0,0,0	656.json	Bad
1849	10,10	8,8	10,10	0.0,0.0	0.011254701763391495,0.02525300160050392	0.0030954904616440015,0.010847730996107965	0,0	0,0	0,0	2,2	2,2	10.76,10.76	1,1	6,4	6,4	26.0,24.0	12.0,12.0	51.0,45.0	15.0,15.0	38.0,36.0	66.0,60.0	346.36322,310.19553	16.25,15.0	5628.4023,4652.933	312.68903,258.49628	0.115454406,0.10339851	102.83118438720703,103.4046630859375	0,0	0,0	0,0	1,1	0,0	0,0	0,0	4,4	0,0	0,0	0,0	Rodrigo Turini,Lucas Cavalcanti	0,30	124,154	03/09/13-02/05/13,03/10/13-02/05/13	0,1	0,2	0,43	0,6	0,6	0,0	0,0	0,0	20.json	Bad
1849	23,23,15,15,15,13	19,19,12,12,12,11	19,19,12,12,12,11	0.0,0.0,0.0,0.0,0.0,0.0	0.12621603906154633,0.1497962325811386,0.4128473103046417,0.11435241252183914,0.07127377390861511,0.0355817973613739	3.0756475724699275E-6,6.98466779408385E-6,0.006496254680176775,0.002248826982918664,0.001403899526846898,0.0014320646216370242	1,1,1,1,1,1	1,1,1,1,1,1	2,2,2,2,2,2	3,3,2,2,2,2	3,3,2,2,2,2	7.0,7.0,5.5,4.62,4.62,4.82	2,2,1,1,1,1	12,12,9,11,11,10	10,11,8,9,9,8	37.0,38.0,26.0,27.0,27.0,26.0	11.0,11.0,7.0,6.0,7.0,7.0	101.0,96.0,59.0,65.0,66.0,63.0	26.0,26.0,18.0,18.0,19.0,18.0	48.0,49.0,33.0,33.0,34.0,33.0	127.0,122.0,77.0,83.0,85.0,81.0	709.2902,684.9946,388.41833,418.6847,432.43436,408.59592	43.727272,44.90909,33.42857,40.5,36.642857,33.42857	31015.326,30762.484,12984.27,16956.73,15845.63,13658.777	1723.0737,1709.0269,721.3483,942.0406,880.31274,758.821	0.23643008,0.22833154,0.12947278,0.13956156,0.14414479,0.13619864	88.47591400146484,88.65715026855469,99.28167724609375,98.89149475097656,98.72347259521484,100.42791748046875	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	4,4,3,3,3,3	0,0,0,0,0,0	0,0,0,0,0,0	Rodrigo Turini,Otávio Garcia,Otávio Garcia,Otávio Garcia,Otávio Garcia,Nykolas Lima	0,19,20,26,443,826	124,143,144,150,567,950	03/09/13-02/05/13,22/09/13-02/05/13,23/09/13-02/05/13,29/09/13-02/05/13,20/11/14-02/05/13,08/12/15-02/05/13	0,1,11,2,1,0	0,2,30,4,2,2	0,19,313,44,20,27	0,3,4,11,34,4	0,3,4,11,34,4	0,0,0,0,0,0	0,0,1,0,0,0	0,0,1,0,0,0	644.json	Ugly
1763	15,15,15	12,12,12	12,12,12	0.0,0.0,0.0	0.043286535888910294,0.043286535888910294,0.037137050181627274	0.04781661172939152,0.04781661172939152,0.03411158614493889	0,0,0	0,0,0	0,0,0	4,4,4	4,4,4	5.12,5.12,5.12	1,1,1	6,6,8	4,4,5	22.0,22.0,23.0	7.0,7.0,6.0	53.0,53.0,57.0	14.0,14.0,12.0	29.0,29.0,29.0	67.0,67.0,69.0	325.48474,325.48474,335.2007	22.0,22.0,23.0	7160.664,7160.664,7709.616	397.81467,397.81467,428.312	0.108494915,0.108494915,0.11173357	99.7408676147461,99.7408676147461,99.58792114257812	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	3,3,3	0,0,0	0,0,0	Rafael Dipold,Otávio Garcia,Adolfo Eloy	0,47,332	209,256,542	27/11/13-02/05/13,13/01/14-02/05/13,26/10/14-02/05/13	0,0,2	0,0,4	0,0,20	0,10,4	0,0,4	0,0,0	0,0,0	0,0,0	593.json	Bad
1765	4,4,4,4	4,4,4,4	4,4,4,4	0.0,0.0,0.0,0.0	0.5561345815658569,0.5561345815658569,0.5806990265846252,0.5564128756523132	0.12102241856971795,0.12102241856971795,0.11146157503036921,0.12315976281013918	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	4.0,4.0,4.0,4.0	0,0,0,0	3,3,3,3	3,3,3,3	19.0,19.0,19.0,19.0	5.0,5.0,5.0,5.0	30.0,30.0,30.0,30.0	7.0,7.0,7.0,7.0	24.0,24.0,24.0,24.0	37.0,37.0,37.0,37.0	169.6436,169.6436,169.6436,169.6436	13.3,13.3,13.3,13.3	2256.26,2256.26,2256.26,2256.26	125.34778,125.34778,125.34778,125.34778	0.056547865,0.056547865,0.056547865,0.056547865	121.61679077148438,121.61679077148438,121.61679077148438,121.61679077148438	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	0,0,0,0	0,0,0,0	Rodrigo Turini,Rodrigo Turini,Lucas Cavalcanti,Lucas Cavalcanti	0,0,111,112	207,207,319,320	25/11/13-02/05/13,25/11/13-02/05/13,17/03/14-02/05/13,18/03/14-02/05/13	0,0,2,2	0,0,4,4	0,0,20,15	0,1,5,8	0,0,5,8	0,0,0,0	0,0,0,0	0,0,0,0	776.json	Bad
1849	3	3	3	0.0	0.41114693880081177	0.7360468581551696	0	0	0	1	1	3.77	0	2	2	14.0	2.0	17.0	2.0	16.0	19.0	76.0	7.0	532.0	29.555555	0.025333334	130.45266723632812	0	0	0	1	0	0	0	0	0	0	0	Rodrigo Turini	0	124	03/09/13-02/05/13	0	0	0	0	0	0	0	0	375.json	Good
1373	3,3	3,3	3,3	0.0,0.0	0.9481608867645264,0.9481608867645264	0.924067779511412,0.924067779511412	0,0	0,0	0,0	1,1	1,1	3.77,3.77	0,0	0,0	0,0	9.0,9.0	2.0,2.0	10.0,10.0	2.0,2.0	11.0,11.0	12.0,12.0	41.51318,41.51318	4.5,4.5	186.80931,186.80931	10.378295,10.378295	0.013837727,0.013837727	133.59722900390625,133.59722900390625	0,0	0,0	0,0	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Francisco Sokol,Francisco Sokol	0,7	599,606	22/12/14-02/05/13,29/12/14-02/05/13	0,0	0,0	0,0	0,7	0,0	0,0	0,0	0,0	1031.json	Good
1819	3	3	3	0.0	0.7296369671821594	0.7538634954590053	0	0	0	1	1	3.77	0	1	1	10.0	5.0	12.0	6.0	15.0	18.0	70.32403	6.0	421.94415	23.441341	0.023441343	130.85629272460938	0	0	0	1	0	0	0	1	0	0	0	Lucas Cavalcanti	0	154	03/10/13-02/05/13	0	0	0	0	0	0	0	0	860.json	Good
1849	7	7	7	0.0	0.07281042635440826	0.2571820396350341	2	1	3	2	2	6.05	1	4	3	15.0	4.0	34.0	8.0	19.0	42.0	178.41296	15.0	2676.1943	148.67746	0.05947099	112.05892944335938	1	0	0	0	0	0	0	1	0	0	0	Rodrigo Turini	0	124	03/09/13-02/05/13	0	0	0	0	0	0	0	0	545.json	Good
1849	3	3	3	0.0	0.7432509064674377	0.8003131009241418	0	0	0	1	1	3.77	0	0	0	11.0	3.0	12.0	3.0	14.0	15.0	57.110325	5.5	314.10678	17.450377	0.019036775	131.9385528564453	0	0	0	1	0	0	1	0	0	0	0	Rodrigo Turini	0	124	03/09/13-02/05/13	0	0	0	0	0	0	0	0	258.json	Good
1849	11,11,11,11,11,11	11,11,11,11,11,11	11,11,11,11,11,11	0.0,0.0,0.0,0.0,0.0,0.0	0.00130885757971555,0.0022984989918768406,0.06895571202039719,0.008610324934124947,0.019567957147955894,0.06081327423453331	8.492157487797265E-5,1.5872279906143126E-4,6.395675716005364E-4,3.2196892966741163E-4,9.752830309324976E-4,6.854996473637674E-4	2,2,2,2,2,2	1,1,1,1,1,1	3,3,3,3,3,3	3,3,3,3,3,3	3,3,3,3,3,3	7.24,7.24,7.24,7.24,7.24,7.13	2,2,2,2,2,2	7,7,3,3,3,3	4,4,2,2,2,2	29.0,28.0,27.0,27.0,27.0,27.0	11.0,11.0,9.0,9.0,9.0,8.0	67.0,65.0,61.0,63.0,61.0,61.0	22.0,21.0,19.0,21.0,17.0,15.0	40.0,39.0,36.0,36.0,36.0,35.0	89.0,86.0,80.0,84.0,78.0,76.0	473.65158,454.5446,413.59402,434.2737,403.25418,389.8255	29.0,26.727272,28.5,31.499998,25.5,25.3125	13735.8955,12148.736,11787.43,13679.621,10282.981,9867.458	763.1053,674.9298,654.8572,759.97894,571.27673,548.19214	0.15788387,0.15151486,0.13786468,0.1447579,0.13441806,0.12994184	99.42964172363281,99.64376068115234,100.13469696044922,99.88098907470703,100.26634979248047,100.44245910644531	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	3,2,2,2,2,2	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	Rodrigo Turini,Otávio Garcia,Lucas Cavalcanti,Lucas Cavalcanti,Lucas Cavalcanti,Otávio Garcia	0,21,21,21,22,363	124,145,145,145,146,487	03/09/13-02/05/13,24/09/13-02/05/13,24/09/13-02/05/13,24/09/13-02/05/13,25/09/13-02/05/13,01/09/14-02/05/13	0,1,2,2,2,2	0,2,4,4,4,4	0,37,84,14,26,134	0,34,23,11,21,21	0,34,23,11,21,21	0,0,0,0,0,0	0,0,0,1,0,0	0,0,0,1,0,0	153.json	Ugly
1823	3,3,3,3	3,3,3,3	3,3,3,3	0.0,0.0,0.0,0.0	0.09070345759391785,0.09070345759391785,0.09070345759391785,0.09070345759391785	0.202719537119085,0.202719537119085,0.202719537119085,0.202719537119085	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	3.77,3.77,3.77,3.77	0,0,0,0	2,2,2,2	2,2,2,2	18.0,18.0,18.0,18.0	5.0,5.0,5.0,5.0	23.0,23.0,23.0,23.0	6.0,6.0,6.0,6.0	23.0,23.0,23.0,23.0	29.0,29.0,29.0,29.0	131.1833,131.1833,131.1833,131.1833	10.8,10.8,10.8,10.8	1416.7797,1416.7797,1416.7797,1416.7797	78.709984,78.709984,78.709984,78.709984	0.043727767,0.043727767,0.043727767,0.043727767	127.61418151855469,127.61418151855469,127.61418151855469,127.61418151855469	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	3,3,3,3	0,0,0,0	0,0,0,0	0,0,0,0	Otávio Garcia,Otávio Garcia,Otávio Garcia,Otávio Garcia	0,0,106,106	150,150,256,256	29/09/13-02/05/13,29/09/13-02/05/13,13/01/14-02/05/13,13/01/14-02/05/13	0,0,0,0	0,0,0,0	0,0,0,0	0,2,20,3	0,0,0,1	0,0,0,0	0,1,0,0	0,1,0,0	589.json	Good
1849	3	3	3	0.0	0.6873442530632019	0.6142436183385485	0	0	0	1	1	3.77	0	0	0	11.0	5.0	15.0	7.0	16.0	22.0	88.0	7.7	677.6	37.644444	0.029333333	129.69032287597656	0	1	0	0	0	0	0	2	0	0	0	Rodrigo Turini	0	124	03/09/13-02/05/13	0	0	0	0	0	0	0	0	333.json	Good
1849	3	3	3	0.0	0.42727845907211304	0.6512598582262751	0	0	0	1	1	3.77	0	1	1	14.0	3.0	17.0	4.0	17.0	21.0	85.83672	9.333334	801.1428	44.507935	0.028612241	129.81976318359375	0	0	0	1	0	0	0	1	0	0	0	Rodrigo Turini	0	124	03/09/13-02/05/13	0	0	0	0	0	0	0	0	408.json	Good
1849	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	0.0,0.0,0.0,0.0,0.0	0.7839974164962769,0.7839974164962769,0.7839974164962769,0.7839974164962769,0.7839974164962769	0.9180539778712995,0.9180539778712995,0.9180539778712995,0.9180539778712995,0.9180539778712995	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	3.77,3.77,3.77,3.77,3.77	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	9.0,9.0,9.0,9.0,9.0	2.0,2.0,2.0,2.0,2.0	10.0,10.0,10.0,10.0,10.0	2.0,2.0,2.0,2.0,2.0	11.0,11.0,11.0,11.0,11.0	12.0,12.0,12.0,12.0,12.0	41.51318,41.51318,41.51318,41.51318,41.51318	4.5,4.5,4.5,4.5,4.5	186.80931,186.80931,186.80931,186.80931,186.80931	10.378295,10.378295,10.378295,10.378295,10.378295	0.013837727,0.013837727,0.013837727,0.013837727,0.013837727	133.59722900390625,133.59722900390625,133.59722900390625,133.59722900390625,133.59722900390625	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	Rodrigo Turini,Lucas Cavalcanti,Lucas Cavalcanti,Lucas Cavalcanti,Erich Egert	0,196,196,200,211	124,320,320,324,335	03/09/13-02/05/13,18/03/14-02/05/13,18/03/14-02/05/13,22/03/14-02/05/13,02/04/14-02/05/13	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,6,3,24,6	0,3,0,15,3	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1109.json	Good
1849	9,9,9	9,9,9	9,9,9	0.0,0.0,0.0	0.02008631080389023,0.02900642156600952,0.028165500611066818	0.0017326669148671633,0.004595058779895708,0.004423294819695379	3,3,3	2,2,2	5,5,5	3,3,3	3,3,3	7.33,7.33,7.33	2,2,2	4,4,4	4,3,3	29.0,29.0,29.0	5.0,4.0,4.0	59.0,55.0,55.0	10.0,9.0,9.0	34.0,33.0,33.0	69.0,64.0,64.0	351.03494,322.84122,322.84122	29.0,32.625,32.625	10180.014,10532.694,10532.694	565.55634,585.14966,585.14966	0.117011644,0.10761374,0.10761374	104.23835754394531,104.6737289428711,104.6737289428711	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	1,1,1	2,2,2	0,0,0	0,0,0	Rodrigo Turini,Otávio Garcia,Otávio Garcia	0,20,26	124,144,150	03/09/13-02/05/13,23/09/13-02/05/13,29/09/13-02/05/13	0,1,1	0,2,2	0,31,16	0,10,4	0,10,4	0,0,0	0,0,0	0,0,0	642.json	Bad
1560	3	3	3	0.0	0.9379908442497253	0.8489542387116806	0	0	0	1	1	3.77	0	0	0	9.0	4.0	10.0	4.0	13.0	14.0	51.806156	4.5	233.1277	12.951539	0.01726872	132.4454345703125	0	0	0	1	0	0	0	1	0	0	0	Otávio Garcia	0	413	19/06/14-02/05/13	0	0	0	0	0	0	0	0	479.json	Good
1800	3,3	3,3	3,3	0.0,0.0	0.39967259764671326,0.4398788511753082	0.6872530068851617,0.6874734748811172	0,0	0,0	0,0	1,1	1,1	3.77,3.77	0,0	1,1	1,1	12.0,12.0	4.0,4.0	14.0,14.0	4.0,4.0	16.0,16.0	18.0,18.0	72.0,72.0	6.0,6.0	432.0,432.0	24.0,24.0	0.024,0.024	130.7338104248047,130.7338104248047	0,0	0,0	0,0	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Otávio Garcia,Otávio Garcia	0,0	173,173	22/10/13-02/05/13,22/10/13-02/05/13	0,1	0,2	0,7	0,2	0,2	0,0	0,0	0,0	243.json	Bad
1635	9,13	9,10	9,13	0.0,0.0	0.5919742584228516,0.003210735972970724	0.2025759957432744,2.3653950259992223E-4	3,3	3,3	6,6	4,4	4,4	5.9,6.68	0,0	4,6	2,2	17.0,22.0	4.0,10.0	41.0,70.0	7.0,23.0	21.0,32.0	48.0,93.0	210.83124,465.0	14.875,25.3	3136.1147,11764.5	174.22859,653.5833	0.07027708,0.155	106.65946197509766,96.58922576904297	0,0	0,0	0,0	1,1	0,0	0,0	0,0	1,1	0,1	0,2	0,2	Otávio Garcia,Otávio Garcia	0,2	338,340	05/04/14-02/05/13,07/04/14-02/05/13	0,5	0,6	0,290	0,1	0,1	0,0	0,0	0,0	880.json	Bad
1849	9,6	9,4	9,5	0.0,0.0	0.1431029736995697,0.6134650707244873	0.09579541695720042,0.1562290687503252	2,0	1,0	3,0	3,1	3,1	7.33,5.99	2,0	3,5	3,5	21.0,20.0	8.0,6.0	37.0,30.0	11.0,8.0	29.0,26.0	48.0,38.0	233.1831,178.61671	14.4375,13.333334	3366.581,2381.5564	187.03229,132.30869	0.077727705,0.059538905	106.365478515625,117.73384857177734	0,0	0,0	0,0	1,1	0,0	0,0	0,0	2,2	2,1	0,0	0,0	Rodrigo Turini,Otávio Garcia	0,214	124,338	03/09/13-02/05/13,05/04/14-02/05/13	0,3	0,9	0,103	0,4	0,4	0,0	0,0	0,0	753.json	Bad
1909	7,7,7,7	7,7,7,7	7,7,7,7	0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0	0.014319764748574193,0.014067187059850403,0.004592441637396646,0.004592441637396646	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	3.61,3.61,3.61,3.61	0,0,0,0	6,6,10,10	5,5,9,9	18.0,18.0,22.0,22.0	7.0,7.0,5.0,5.0	39.0,39.0,47.0,47.0	18.0,18.0,16.0,16.0	25.0,25.0,27.0,27.0	57.0,57.0,63.0,63.0	264.6998,264.6998,299.55792,299.55792	23.142857,23.142857,35.2,35.2	6125.9097,6125.9097,10544.439,10544.439	340.3283,340.3283,585.8022,585.8022	0.08823327,0.08823327,0.099852644,0.099852644	110.23755645751953,110.23755645751953,109.59425354003906,109.59425354003906	1,0,0,0	0,0,0,0	0,0,0,0	0,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	3,3,1,1	1,1,1,1	0,0,0,0	0,0,0,0	Rodrigo Turini,Rodrigo Turini,Rodrigo Turini,Rodrigo Turini	0,3,3,3	64,67,67,67	05/07/13-02/05/13,08/07/13-02/05/13,08/07/13-02/05/13,08/07/13-02/05/13	0,1,4,0	0,2,8,0	0,6,86,0	0,1,1,4	0,1,1,2	0,0,0,0	0,0,0,0	0,0,0,0	1148.json	Bad
1405	3,3,3,3,7	3,3,3,3,7	3,3,3,3,7	0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.010507158003747463	0.00908205276020532,0.011178571734183778,0.011178571734183778,0.010633537746379058,0.0013737862927713943	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,2	1,1,1,1,2	3.77,3.77,3.77,3.77,6.05	0,0,0,0,1	4,4,4,4,5	4,4,4,4,5	23.0,22.0,22.0,22.0,28.0	4.0,4.0,4.0,4.0,5.0	41.0,40.0,40.0,40.0,56.0	7.0,7.0,7.0,7.0,9.0	27.0,26.0,26.0,26.0,33.0	48.0,47.0,47.0,47.0,65.0	228.2346,220.92067,220.92067,220.92067,327.88562	20.125,19.25,19.25,19.25,25.199999	4593.221,4252.7227,4252.7227,4252.7227,8262.717	255.17896,236.26237,236.26237,236.26237,459.03983	0.0760782,0.07364022,0.07364022,0.07364022,0.109295204	124.73453521728516,124.90390014648438,124.90390014648438,124.90390014648438,108.89440155029297	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1,0,0,0,0	0,0,0,0,0	0,0,0,0,0	3,3,3,3,3	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	Otávio Garcia,Otávio Garcia,Otávio Garcia,Otávio Garcia,Otávio Garcia	0,0,0,0,0	567,567,567,567,567	20/11/14-02/05/13,20/11/14-02/05/13,20/11/14-02/05/13,20/11/14-02/05/13,20/11/14-02/05/13	0,1,0,2,5	0,2,0,4,6	0,7,0,30,101	0,34,8,3,7	0,34,1,3,7	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1017.json	Ugly
1141	4	3	4	0.0	0.08842616528272629	0.24919440226793654	0	0	0	1	1	6.63	0	4	2	12.0	6.0	25.0	9.0	18.0	34.0	141.77745	9.0	1275.9971	70.888725	0.047259152	122.54988861083984	0	0	0	1	0	0	0	0	0	0	0	Rodrigo Turini	0	832	12/08/15-02/05/13	0	0	0	0	0	0	0	0	925.json	Good
1827	3,3,3	3,3,3	3,3,3	0.0,0.0,0.0	0.7253591418266296,0.7253591418266296,0.7253591418266296	0.8080025254200225,0.8080025254200225,0.8080025254200225	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	3.77,3.77,3.77	0,0,0	1,1,1	1,1,1	11.0,11.0,11.0	3.0,3.0,3.0	13.0,13.0,13.0	3.0,3.0,3.0	14.0,14.0,14.0	16.0,16.0,16.0	60.91768,60.91768,60.91768	5.5,5.5,5.5	335.04724,335.04724,335.04724	18.613735,18.613735,18.613735	0.020305892,0.020305892,0.020305892	131.60296630859375,131.60296630859375,131.60296630859375	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	Otávio Garcia,Otávio Garcia,Otávio Garcia	0,0,104	146,146,250	25/09/13-02/05/13,25/09/13-02/05/13,07/01/14-02/05/13	0,0,0	0,0,0	0,0,0	0,10,14	0,0,0	0,0,0	0,0,0	0,0,0	187.json	Good
