Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	Mcclure	McCabe	McCabeWOCases	IndentSTD	MaximumBlockDepth	totalFanOut	uniqueFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	isPrivate	isProtected	isDefault	isPublic	isStatic	isAbstract	isGetterSetter	Parameters	LocalVariables	EnclosedExpressions	MaxEnclosedNesting	Developers	ChangeAtMethodAge	ProjectAge	CommitDate-ProjectFirstDate	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	PotentiallyBuggycommit	RiskyCommit	file	ChangeValue	Type
1630	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	0.0,0.0,0.0,0.0,0.0	0.7502588033676147,0.7956896424293518,0.7956896424293518,0.7956896424293518,0.5408180952072144	0.79787660221631,0.6579438451577684,0.6579438451577684,0.6579438451577684,0.6224689824137415	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	3.77,3.77,3.77,3.77,3.77	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	11.0,13.0,13.0,13.0,13.0	2.0,2.0,2.0,2.0,4.0	16.0,18.0,18.0,18.0,16.0	2.0,2.0,2.0,2.0,5.0	13.0,15.0,15.0,15.0,17.0	18.0,20.0,20.0,20.0,21.0	66.60792,78.13781,78.13781,78.13781,85.83672	5.5,6.5,6.5,6.5,8.125	366.34354,507.89575,507.89575,507.89575,697.4234	20.352419,28.21643,28.21643,28.21643,38.745743	0.022202639,0.026045937,0.026045937,0.026045937,0.028612241	131.1385955810547,130.30841064453125,130.30841064453125,130.30841064453125,129.81976318359375	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	Sam Brannen,Sam Brannen,JUnit Team,JUnit Team,Andrii Karaivanskyi	0,34,181,183,770	198,232,380,382,968	19/12/15-04/06/15,22/01/16-04/06/15,18/06/16-04/06/15,20/06/16-04/06/15,27/01/18-04/06/15	0,1,0,0,1	0,2,0,0,2	0,28,0,0,26	0,13,250,596,133	0,13,0,0,133	0,0,0,0,0	0,0,0,0,1	0,1,0,1,1	1781.json	624	ugly
239	7	6	7	0.0	7.771607488393784E-4	0.004811611703299264	0	0	0	1	1	5.11	0	3	2	22.0	7.0	45.0	18.0	29.0	63.0	306.05283	28.285713	8656.923	480.94016	0.10201761	109.48271179199219	0	0	0	1	1	0	0	3	0	0	0	Juliette de Rancourt	0	1590	11/10/19-04/06/15	0	0	0	0	0	0	0	0	1139.json	0	good
864	3	3	3	0.0	0.7213577032089233	0.6272985553712688	0	0	0	1	1	3.77	0	1	1	14.0	2.0	18.0	3.0	16.0	21.0	84.0	10.5	882.0	49.0	0.028	129.93223571777344	0	0	0	0	1	0	0	1	0	0	0	Thomas Heilbronner	0	964	23/01/18-04/06/15	0	0	0	0	0	0	0	0	1421.json	168	noise
860	3,3	3,3	3,3	0.0,0.0	0.0,0.0	0.0884220225387737,0.10672765787822824	0,0	0,0	0,0	1,1	1,1	3.77,3.77	0,0	3,3	3,3	18.0,17.0	4.0,4.0	28.0,27.0	9.0,9.0	22.0,21.0	37.0,36.0	164.99898,158.12343	20.25,19.125	3341.2292,3024.1106	185.62384,168.00615	0.05499966,0.05270781	126.42160034179688,126.64292907714844	1,0	0,0	0,0	0,0	1,1	0,0	0,0	3,3	0,0	0,0	0,0	Andrii Karaivanskyi,Sam Brannen	0,443	968,1412	27/01/18-04/06/15,16/04/19-04/06/15	0,1	0,2	0,8	0,3	0,3	0,0	0,0	0,0	2286.json	135	noise
504	3	3	3	0.0	0.001905381097458303	0.1980030487248445	0	0	0	1	1	3.77	0	1	1	16.0	5.0	23.0	8.0	21.0	31.0	136.16183	12.8	1742.8715	96.826195	0.04538728	127.42049407958984	0	0	0	1	1	0	0	3	0	0	0	Matthias Merdes	0	1324	18/01/19-04/06/15	0	0	0	0	0	0	0	0	2100.json	382	ugly
504	3	3	3	0.0	0.08204178512096405	0.5623031998700028	0	0	0	1	1	3.77	0	1	1	12.0	4.0	17.0	6.0	16.0	23.0	92.0	9.0	828.0	46.0	0.030666666	129.4591827392578	0	0	0	1	1	0	0	2	0	0	0	Matthias Merdes	0	1324	18/01/19-04/06/15	0	0	0	0	0	0	0	0	2080.json	0	good
1684	5,5,5,3,4,4,4,5,5,5,5,5,5	5,5,5,3,4,4,4,5,5,5,5,5,5	5,5,5,3,4,4,4,5,5,5,5,5,5	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0016399469459429383,0.0019866004586219788,0.003941574599593878,0.008698123507201672,0.037975333631038666,0.037975333631038666,0.02768491767346859,0.011254942044615746,0.012885806150734425,0.01241521816700697,0.01241521816700697,0.01241521816700697,0.012580147944390774	0.05017791151716846,0.06219210844739845,0.10210695530075994,0.25489526174084576,0.38097906332554077,0.38097906332554077,0.3682332345850826,0.029418871610135185,0.02935123759112842,0.02881172679572387,0.02881172679572387,0.02881172679572387,0.032518514805077156	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1	3.92,0.98,0.98,3.77,4.0,4.0,4.0,3.92,3.92,3.92,3.92,3.92,3.92	0,0,0,0,0,0,0,0,0,0,0,0,0	5,5,4,2,2,2,2,6,6,6,6,6,5	5,5,4,2,2,2,2,6,6,6,6,6,5	19.0,19.0,18.0,14.0,13.0,13.0,13.0,20.0,20.0,20.0,20.0,20.0,19.0	6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0	31.0,31.0,28.0,20.0,20.0,20.0,20.0,34.0,34.0,34.0,34.0,34.0,32.0	10.0,10.0,10.0,8.0,9.0,9.0,9.0,13.0,13.0,13.0,13.0,13.0,14.0	25.0,25.0,24.0,20.0,19.0,19.0,19.0,27.0,27.0,27.0,27.0,27.0,27.0	41.0,41.0,38.0,28.0,29.0,29.0,29.0,47.0,47.0,47.0,47.0,47.0,46.0	190.3981,190.3981,174.22858,121.013985,123.1899,123.1899,123.1899,223.47972,223.47972,223.47972,223.47972,223.47972,218.72482	15.833333,15.833333,15.0,9.333334,9.75,9.75,9.75,18.571428,18.571428,18.571428,18.571428,18.571428,16.625	3014.6365,3014.6365,2613.4287,1129.464,1201.1016,1201.1016,1201.1016,4150.3374,4150.3374,4150.3374,4150.3374,4150.3374,3636.3003	167.4798,167.4798,145.19049,62.748,66.72787,66.72787,66.72787,230.5743,230.5743,230.5743,230.5743,230.5743,202.01668	0.063466035,0.063466035,0.05807619,0.040337995,0.0410633,0.0410633,0.0410633,0.07449324,0.07449324,0.07449324,0.07449324,0.07449324,0.072908275	117.40169525146484,117.40169525146484,117.86318969726562,128.0337677001953,123.28064727783203,123.28064727783203,123.28064727783203,116.56864166259766,116.56864166259766,116.56864166259766,116.56864166259766,116.56864166259766,116.68047332763672	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	2,2,2,2,2,2,2,2,2,2,2,2,2	0,0,0,0,0,0,0,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	Marc Philipp,Stefan Bechtold,Sam Brannen,Marc Philipp,Marc Philipp,Marc Philipp,Marc Philipp,Marc Philipp,Marc Philipp,Marc Philipp,JUnit Team,JUnit Team,Christian Stein	0,1,1,2,2,38,42,45,45,45,236,237,449	145,146,146,147,147,183,187,190,190,190,381,382,594	27/10/15-04/06/15,28/10/15-04/06/15,28/10/15-04/06/15,29/10/15-04/06/15,29/10/15-04/06/15,04/12/15-04/06/15,08/12/15-04/06/15,11/12/15-04/06/15,11/12/15-04/06/15,11/12/15-04/06/15,19/06/16-04/06/15,20/06/16-04/06/15,18/01/17-04/06/15	0,5,1,1,2,0,2,4,1,1,0,0,1	0,10,2,4,3,0,4,7,2,2,0,0,2	0,40,11,64,65,0,24,168,7,6,0,0,25	0,11,3,5,5,13,20,9,15,4,317,596,41	0,11,3,5,5,3,20,9,15,4,1,0,35	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,1,1,1,1,1,1	1589.json	31	noise
1547	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	0.0,0.0,0.0,0.0,0.0	0.021422743797302246,0.7726573348045349,0.7477149367332458,0.7477149367332458,0.7477149367332458	0.22105867359417097,0.8503080793863311,0.8858354079543501,0.8858354079543501,0.8858354079543501	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	3.77,3.77,3.77,3.77,3.77	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	15.0,10.0,9.0,9.0,9.0	3.0,2.0,2.0,2.0,2.0	21.0,11.0,10.0,10.0,10.0	9.0,2.0,2.0,2.0,2.0	18.0,12.0,11.0,11.0,11.0	30.0,13.0,12.0,12.0,12.0	125.097755,46.604515,41.51318,41.51318,41.51318	22.5,5.0,4.5,4.5,4.5	2814.6995,233.02258,186.80931,186.80931,186.80931	156.3722,12.945699,10.378295,10.378295,10.378295	0.041699253,0.015534839,0.013837727,0.013837727,0.013837727	127.8611831665039,132.9956512451172,133.59722900390625,133.59722900390625,133.59722900390625	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,0,0,0	1,1,1,1,1	0,0,0,0,0	1,1,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	Johannes Link,Sam Brannen,Marc Philipp,JUnit Team,JUnit Team	0,58,75,99,100	281,340,357,381,382	11/03/16-04/06/15,09/05/16-04/06/15,26/05/16-04/06/15,19/06/16-04/06/15,20/06/16-04/06/15	0,1,1,0,0	0,2,2,0,0	0,30,7,0,0	0,15,3,317,596	0,15,3,1,0	0,1,0,0,0	0,1,0,0,0	0,1,0,1,1	1058.json	108	noise
456	3	3	3	0.0	0.06500136852264404	0.5745867346861452	0	0	0	1	1	3.77	0	0	0	13.0	5.0	16.0	5.0	18.0	21.0	87.56843	6.5	569.19476	31.621931	0.029189477	129.7158966064453	0	0	0	1	0	0	0	0	0	0	0	Marc Philipp	0	1372	07/03/19-04/06/15	0	0	0	0	0	0	0	0	966.json	658	ugly
619	3,3	3,3	3,3	0.0,0.0	0.5886965394020081,0.428886353969574	0.4858010487291921,0.5414343506911202	0,0	0,0	0,0	1,1	1,1	3.77,3.77	0,0	2,2	2,2	15.0,16.0	3.0,2.0	19.0,20.0	4.0,3.0	18.0,18.0	23.0,23.0	95.90828,95.90828	10.0,12.0	959.08276,1150.8994	53.282375,63.938858	0.031969428,0.031969428	129.2428436279297,129.2428436279297	0,0	0,0	0,0	1,1	0,0	0,0	0,0	1,1	0,0	0,0	0,0	Christian Stein,Christian Stein	0,0	1210,1210	26/09/18-04/06/15,26/09/18-04/06/15	0,3	0,6	0,11	0,11	0,11	0,0	0,0	0,0	1706.json	0	good
595	3	3	3	0.0	0.07758401334285736	0.49276619994910553	0	0	0	1	1	3.77	0	1	1	14.0	4.0	19.0	6.0	18.0	25.0	104.24813	10.5	1094.6053	60.81141	0.034749378	128.8092498779297	0	0	0	1	1	0	0	2	0	0	0	Sam Brannen	0	1234	20/10/18-04/06/15	0	0	0	0	0	0	0	0	1931.json	0	good
1630	3,3,3,3,6	3,3,3,3,5	3,3,3,3,5	0.0,0.0,0.0,0.0,0.0	0.12802118062973022,0.19094078242778778,0.19094078242778778,0.19094078242778778,0.8462598323822021	0.5129358853422424,0.36314295096295807,0.36314295096295807,0.36314295096295807,0.5953020819739312	0,0,0,0,1	0,0,0,0,1	0,0,0,0,2	1,1,1,1,2	1,1,1,1,2	3.77,3.77,3.77,3.77,5.99	0,0,0,0,1	1,1,1,1,1	1,1,1,1,1	13.0,15.0,15.0,15.0,17.0	3.0,3.0,3.0,3.0,3.0	22.0,24.0,24.0,24.0,22.0	3.0,3.0,3.0,3.0,5.0	16.0,18.0,18.0,18.0,20.0	25.0,27.0,27.0,27.0,27.0	100.0,112.58798,112.58798,112.58798,116.692055	6.5,7.5,7.5,7.5,14.166666	650.0,844.40985,844.40985,844.40985,1653.1373	36.11111,46.91166,46.91166,46.91166,91.840965	0.033333335,0.037529327,0.037529327,0.037529327,0.03889735	129.0255889892578,128.4090576171875,128.4090576171875,128.4090576171875,119.7175064086914	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	2,2,2,2,2	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	Sam Brannen,Sam Brannen,JUnit Team,JUnit Team,Andrii Karaivanskyi	0,34,181,183,770	198,232,380,382,968	19/12/15-04/06/15,22/01/16-04/06/15,18/06/16-04/06/15,20/06/16-04/06/15,27/01/18-04/06/15	0,1,0,0,4	0,2,0,0,5	0,28,0,0,46	0,13,250,596,133	0,13,0,0,133	0,0,0,0,0	0,0,0,0,1	0,1,0,1,1	1779.json	0	good
229	3	3	3	0.0	0.07677831500768661	0.5689440337651911	0	0	0	1	1	3.77	0	2	2	12.0	4.0	17.0	5.0	16.0	22.0	88.0	7.5	660.0	36.666668	0.029333333	129.69032287597656	0	0	0	1	0	0	0	1	0	0	0	Marc Philipp	0	1600	21/10/19-04/06/15	0	0	0	0	0	0	0	0	1318.json	6	bad
673	12	10	12	0.0	0.026675380766391754	0.00173404044199575	3	3	6	3	3	7.54	1	5	2	22.0	9.0	61.0	17.0	31.0	78.0	386.42734	20.777777	8029.101	446.06116	0.12880911	99.07840728759766	0	0	0	1	0	0	0	1	1	0	0	Sam Brannen	0	1156	03/08/18-04/06/15	0	0	0	0	0	0	0	0	1198.json	155	noise
1664	3,3,3,3,3,3,3	3,3,3,3,3,3,3	3,3,3,3,3,3,3	0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.37899506092071533,0.36274030804634094,0.36274030804634094,0.605881929397583,0.5243315696716309,0.5243315696716309,0.5243315696716309	0.5343932259323627,0.46226549542383855,0.46226549542383855,0.6678248318177334,0.6477480914846151,0.6477480914846151,0.6477480914846151	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	1,1,1,1,1,1,1	3.77,3.77,3.77,3.77,3.77,3.77,3.77	0,0,0,0,0,0,0	2,1,1,0,0,0,0	2,1,1,0,0,0,0	15.0,15.0,15.0,13.0,13.0,13.0,13.0	4.0,4.0,4.0,3.0,3.0,3.0,3.0	18.0,20.0,20.0,17.0,17.0,17.0,17.0	5.0,5.0,5.0,4.0,4.0,4.0,4.0	19.0,19.0,19.0,16.0,16.0,16.0,16.0	23.0,25.0,25.0,21.0,21.0,21.0,21.0	97.70234,106.19819,106.19819,84.0,84.0,84.0,84.0	9.375,9.375,9.375,8.666667,8.666667,8.666667,8.666667	915.9594,995.60803,995.60803,728.0,728.0,728.0,728.0	50.886635,55.311558,55.311558,40.444443,40.444443,40.444443,40.444443	0.032567445,0.035399396,0.035399396,0.028,0.028,0.028,0.028	129.14646911621094,128.712890625,128.712890625,129.93223571777344,129.93223571777344,129.93223571777344,129.93223571777344	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	1,1,1,1,1,1,1	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	Sam Brannen,Sam Brannen,Sam Brannen,Sam Brannen,Johannes Link,JUnit Team,JUnit Team	0,3,10,10,25,215,217	164,167,174,174,189,380,382	15/11/15-04/06/15,18/11/15-04/06/15,25/11/15-04/06/15,25/11/15-04/06/15,10/12/15-04/06/15,18/06/16-04/06/15,20/06/16-04/06/15	0,1,0,2,3,0,0	0,2,0,4,6,0,0	0,10,0,28,41,0,0	0,2,2,3,10,250,596	0,2,0,3,7,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,1	1875.json	0	good
1182	8,8	8,8	8,8	0.0,0.0	0.010863613337278366,0.008898699656128883	6.0982286081609716E-5,5.986933011363169E-5	2,2	1,1	3,3	2,2	2,2	4.8,4.8	1,1	6,6	6,6	31.0,31.0	10.0,10.0	60.0,60.0	20.0,20.0	41.0,41.0	80.0,80.0	428.60416,428.60416	31.0,31.0	13286.729,13286.729	738.1516,738.1516	0.14286806,0.14286806	105.33827209472656,105.33827209472656	0,0	0,0	0,0	1,1	0,0	0,0	0,0	2,2	2,2	0,0	0,0	Marc Philipp,Marc Philipp	0,0	646,646	11/03/17-04/06/15,11/03/17-04/06/15	0,3	0,6	0,18	0,3	0,3	0,0	0,0	0,0	796.json	0	good
1485	8,8,10,10,10	8,8,10,10,10	8,8,10,10,10	0.0,0.0,0.0,0.0,0.0	0.1945888251066208,0.09470581263303757,0.16121187806129456,0.16121187806129456,0.16121187806129456	0.007739299140026445,0.0040660297531000195,0.0062605657466130475,0.0062605657466130475,0.0062605657466130475	3,3,3,3,3	3,3,3,3,3	6,6,6,6,6	3,3,3,3,3	3,3,3,3,3	5.66,5.66,5.06,5.06,5.06	0,0,1,1,1	4,4,4,4,4	2,2,2,2,2	22.0,22.0,22.0,22.0,22.0	8.0,8.0,8.0,8.0,8.0	47.0,51.0,53.0,53.0,53.0	14.0,14.0,14.0,14.0,14.0	30.0,30.0,30.0,30.0,30.0	61.0,65.0,67.0,67.0,67.0	299.3203,318.94788,328.76166,328.76166,328.76166	19.25,19.25,19.25,19.25,19.25	5761.916,6139.7466,6328.662,6328.662,6328.662	320.10645,341.09705,351.59235,351.59235,351.59235	0.09977344,0.106315956,0.10958722,0.10958722,0.10958722	106.97517395019531,106.64490509033203,102.87239074707031,102.87239074707031,102.87239074707031	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	Stefan Bechtold,Sam Brannen,Sam Brannen,JUnit Team,JUnit Team	0,8,9,37,38	344,352,353,381,382	13/05/16-04/06/15,21/05/16-04/06/15,22/05/16-04/06/15,19/06/16-04/06/15,20/06/16-04/06/15	0,1,4,0,0	0,2,6,0,0	0,10,12,0,0	0,9,28,317,596	0,9,28,1,0	0,0,0,0,0	0,0,0,0,0	0,0,0,1,1	940.json	146	noise
456	3	3	3	0.0	0.882199227809906	0.8251456267004414	0	0	0	1	1	3.77	0	0	0	10.0	2.0	11.0	2.0	12.0	13.0	46.604515	5.0	233.02258	12.945699	0.015534839	132.9956512451172	0	0	0	1	1	0	0	0	0	0	0	Marc Philipp	0	1372	07/03/19-04/06/15	0	0	0	0	0	0	0	0	990.json	675	ugly
1087	8,8,8	7,7,7	8,8,8	0.0,0.0,0.0	0.4419505000114441,0.22679603099822998,0.23592562973499298	0.13902608886895743,0.12073996192236996,0.09997744847735511	0,0,0	0,0,0	0,0,0	2,2,2	2,2,2	5.66,5.66,5.66	1,1,1	1,2,2	1,2,2	17.0,18.0,19.0	10.0,8.0,8.0	29.0,33.0,34.0	13.0,10.0,10.0	27.0,26.0,27.0	42.0,43.0,44.0	199.70528,202.11891,209.21506	11.049999,11.25,11.875	2206.7432,2273.8376,2484.4287	122.59684,126.32431,138.02382	0.06656843,0.06737297,0.06973835	109.30946350097656,109.24699401855469,109.06755828857422	1,1,1	0,0,0	0,0,0	0,0,0	0,0,1	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	Christian Stein,Steven Crockett,Steven Crockett	0,590,590	742,1332,1332	15/06/17-04/06/15,26/01/19-04/06/15,26/01/19-04/06/15	0,1,1	0,2,2	0,25,7	0,2,1	0,2,1	0,0,0	0,0,0	0,0,0	1068.json	10	bad
864	15,16	15,16	15,16	0.0,0.0	7.937133777886629E-4,0.012644140049815178	4.4217510376387537E-4,0.0014212785783793605	4,4	3,3	7,7	4,4	4,4	5.23,5.07	1,1	16,12	10,10	25.0,26.0	6.0,7.0	78.0,69.0	18.0,20.0	31.0,33.0	96.0,89.0	475.60284,448.95108	37.5,37.142857	17835.107,16675.326	990.8393,926.407	0.15853429,0.14965037	94.15375518798828,93.40811157226562	1,1	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,2	0,0	0,0	Thomas Heilbronner,Matthias Merdes	0,710	964,1674	23/01/18-04/06/15,03/01/20-04/06/15	0,6	0,11	0,106	0,5	0,5	0,0	0,1	0,0	1346.json	266	ugly
456	6	6	6	0.0	0.035118814557790756	0.07357441811330481	1	1	2	2	2	5.5	1	2	1	18.0	7.0	34.0	11.0	25.0	45.0	208.97353	14.142857	2955.4827	164.19348	0.06965784	113.73401641845703	0	0	0	1	0	0	0	1	0	0	0	Marc Philipp	0	1372	07/03/19-04/06/15	0	0	0	0	0	0	0	0	1010.json	0	good
1181	3	3	3	0.0	0.07573917508125305	0.1391185451732788	0	0	0	1	1	3.77	0	2	2	20.0	4.0	24.0	6.0	24.0	30.0	137.54887	15.0	2063.2332	114.62406	0.045849625	127.36779022216797	0	0	0	1	0	0	0	2	0	0	0	Sam Brannen	0	647	12/03/17-04/06/15	0	0	0	0	0	0	0	0	790.json	217	ugly
597	5	5	5	0.0	0.07175518572330475	0.2313930881750554	2	1	3	2	2	5.99	1	2	2	18.0	4.0	27.0	7.0	22.0	34.0	151.62068	15.75	2388.0256	132.66809	0.050540227	118.35591888427734	0	0	0	0	1	0	0	3	0	0	0	Shirish Padalkar	0	1232	18/10/18-04/06/15	0	0	0	0	0	0	0	0	2312.json	20	noise
1468	5,5,5,5,5	5,5,5,5,5	5,5,5,5,5	0.0,0.0,0.0,0.0,0.0	0.10547906160354614,0.10547906160354614,0.10547906160354614,0.10002872347831726,0.0691591203212738	0.33417106326607615,0.33417106326607615,0.33417106326607615,0.3898012762582987,0.40025694724570876	2,2,2,2,2	2,2,2,2,2	4,4,4,4,4	2,2,2,2,2	2,2,2,2,2	5.99,5.99,5.99,5.99,5.99	1,1,1,1,1	3,3,3,3,3	3,3,3,3,3	17.0,17.0,17.0,16.0,16.0	5.0,5.0,5.0,5.0,5.0	25.0,25.0,25.0,24.0,24.0	7.0,7.0,7.0,7.0,7.0	22.0,22.0,22.0,21.0,21.0	32.0,32.0,32.0,31.0,31.0	142.70181,142.70181,142.70181,136.16183,136.16183	11.9,11.9,11.9,11.2,11.2	1698.1515,1698.1515,1698.1515,1525.0126,1525.0126	94.34175,94.34175,94.34175,84.72292,84.72292	0.04756727,0.04756727,0.04756727,0.04538728,0.04538728	118.6711654663086,118.6711654663086,118.6711654663086,118.91511535644531,118.91511535644531	1,1,1,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	lutovich,JUnit Team,JUnit Team,Why you want to know,mateuszjarzyna	0,19,21,163,861	361,380,382,524,1222	30/05/16-04/06/15,18/06/16-04/06/15,20/06/16-04/06/15,09/11/16-04/06/15,08/10/18-04/06/15	0,0,0,1,1	0,0,0,2,2	0,0,0,8,1	0,250,596,269,2	0,0,0,242,2	0,0,0,0,0	0,0,0,0,1	0,0,1,0,0	2299.json	1041	ugly
1396	6,11,4	5,9,4	6,11,4	0.0,0.0,0.0	2.981661236844957E-4,5.015846691094339E-4,0.020190289244055748	0.04743389566624901,0.003529928013167691,0.24083227600203214	0,0,0	0,0,0	0,0,0	1,2,1	1,2,1	5.5,5.34,4.0	0,1,0	4,5,1	4,5,1	19.0,26.0,16.0	5.0,6.0,6.0	36.0,54.0,24.0	12.0,17.0,9.0	24.0,32.0,22.0	48.0,71.0,33.0	220.07819,355.0,147.16124	22.800001,36.833332,12.0	5017.7827,13075.833,1765.9348	278.76572,726.4352,98.10749	0.07335939,0.11833333,0.049053747	113.69478607177734,101.1590805053711,122.3560791015625	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	0,0,0	0,0,0	1,1,2	0,0,0	0,0,0	0,0,0	Sam Brannen,Sam Brannen,Tim te Beek	0,7,1381	433,440,1814	10/08/16-04/06/15,17/08/16-04/06/15,22/05/20-04/06/15	0,6,3	0,7,13	0,167,310	0,12,22	0,12,22	0,0,0	0,0,1	0,1,0	1115.json	0	good
1485	8,8,10,10,10	8,8,10,10,10	8,8,10,10,10	0.0,0.0,0.0,0.0,0.0	0.5733500719070435,0.4692942798137665,0.6650785207748413,0.6650785207748413,0.6650785207748413	0.03936328560312041,0.028636384802941336,0.07459692426036664,0.07459692426036664,0.07459692426036664	3,3,3,3,3	3,3,3,3,3	6,6,6,6,6	3,3,3,3,3	3,3,3,3,3	5.66,5.66,5.06,5.06,5.06	0,0,1,1,1	3,3,3,3,3	2,2,2,2,2	21.0,21.0,20.0,20.0,20.0	7.0,7.0,6.0,6.0,6.0	41.0,43.0,44.0,44.0,44.0	11.0,11.0,10.0,10.0,10.0	28.0,28.0,26.0,26.0,26.0	52.0,54.0,54.0,54.0,54.0	249.98245,259.59717,253.82376,253.82376,253.82376	16.5,16.5,16.666666,16.666666,16.666666	4124.7104,4283.3535,4230.396,4230.396,4230.396	229.15057,237.96408,235.022,235.022,235.022	0.08332749,0.08653239,0.08460792,0.08460792,0.08460792	107.91181182861328,107.71556854248047,104.21759033203125,104.21759033203125,104.21759033203125	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	Stefan Bechtold,Sam Brannen,Sam Brannen,JUnit Team,JUnit Team	0,8,9,37,38	344,352,353,381,382	13/05/16-04/06/15,21/05/16-04/06/15,22/05/16-04/06/15,19/06/16-04/06/15,20/06/16-04/06/15	0,1,5,0,0	0,2,8,0,0	0,5,35,0,0	0,9,28,317,596	0,9,28,1,0	0,0,0,0,0	0,0,0,0,0	0,0,0,1,1	928.json	0	good
15	3	3	3	0.0	0.8323278427124023	0.8918332558208281	0	0	0	1	1	3.77	0	0	0	11.0	2.0	12.0	2.0	13.0	14.0	51.806156	5.5	284.93387	15.829659	0.01726872	132.4454345703125	0	0	0	1	0	0	1	0	0	0	0	Tim te Beek	0	1814	22/05/20-04/06/15	0	0	0	0	0	0	0	0	1106.json	0	good
