Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	Mcclure	McCabe	McCabeWOCases	IndentSTD	MaximumBlockDepth	totalFanOut	uniqueFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	isPrivate	isProtected	isDefault	isPublic	isStatic	isAbstract	isGetterSetter	Parameters	LocalVariables	EnclosedExpressions	MaxEnclosedNesting	Developers	ChangeAtMethodAge	ProjectAge	CommitDate-ProjectFirstDate	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	PotentiallyBuggycommit	RiskyCommit	file	ChangeValue	Type
2941	7,7,7,7	7,7,7,7	7,7,7,7	0.0,0.0,0.0,0.0	0.21923750638961792,0.21923750638961792,0.21923750638961792,0.21923750638961792	0.0851550845232186,0.0851550845232186,0.0851550845232186,0.0851550845232186	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	3.61,3.61,3.61,3.61	0,0,0,0	5,5,5,5	2,2,2,2	15.0,15.0,15.0,15.0	6.0,6.0,6.0,6.0	36.0,36.0,36.0,36.0	13.0,13.0,13.0,13.0	21.0,21.0,21.0,21.0	49.0,49.0,49.0,49.0	215.22354,215.22354,215.22354,215.22354	16.25,16.25,16.25,16.25	3497.3826,3497.3826,3497.3826,3497.3826	194.29903,194.29903,194.29903,194.29903	0.07174118,0.07174118,0.07174118,0.07174118	111.31353759765625,111.31353759765625,111.31353759765625,111.31353759765625	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	Hardy Ferentschik,Emmanuel Bernard,Sanne Grinovero,Hardy Ferentschik	0,364,449,1023	1055,1419,1504,2078	05/07/10-15/08/07,04/07/11-15/08/07,27/09/11-15/08/07,23/04/13-15/08/07	0,0,0,0	0,0,0,0	0,0,0,0	0,14,1476,2104	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	1288.json	0	good
3266	13,13,13,13,13,3,5,5,5,5,5,5,5,5,8,9,10,6,5	12,12,12,12,12,3,5,5,5,5,5,5,5,5,7,7,8,5,5	13,13,13,13,13,3,5,5,5,5,5,5,5,5,7,7,8,5,5	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.125,0.2,0.0	0.07387333363294601,0.07387333363294601,0.1500241458415985,0.1500241458415985,0.1500241458415985,0.3737293481826782,0.05308130383491516,0.03661653771996498,0.04606429487466812,0.04606429487466812,0.04606429487466812,0.04606429487466812,0.04681677743792534,0.03731780871748924,0.09914880245923996,0.306484192609787,0.07229015231132507,0.674939751625061,0.8444991707801819	0.1267734740807291,0.1267734740807291,0.2880339762645984,0.2880339762645984,0.2880339762645984,0.7502857491087546,0.5556233713699593,0.5771793675599214,0.5749782881051297,0.5749782881051297,0.5749782881051297,0.5749782881051297,0.6016840853848984,0.6338117539305758,0.5148344456400944,0.5052716411687274,0.3209659863612891,0.7380179357453918,0.8139988625794541	2,2,2,2,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1	2,2,2,2,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1	4,4,4,4,4,0,0,0,0,0,0,0,0,0,2,2,2,2,2	3,3,3,3,3,1,1,1,1,1,1,1,1,1,2,2,2,2,2	3,3,3,3,3,1,1,1,1,1,1,1,1,1,2,2,2,2,2	8.02,8.02,8.02,8.02,8.02,3.77,3.92,3.92,3.92,3.92,3.92,3.92,3.92,3.92,5.11,5.66,5.33,6.53,5.99	2,2,2,2,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1	5,5,5,5,5,1,3,3,3,3,3,3,3,3,4,4,5,2,1	5,5,5,5,5,1,2,2,2,2,2,2,2,2,3,3,3,2,1	21.0,21.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,12.0,12.0,11.0,12.0	7.0,7.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,3.0,2.0	43.0,43.0,42.0,42.0,42.0,14.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,31.0,31.0,37.0,19.0,18.0	14.0,14.0,10.0,10.0,10.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,9.0,3.0,3.0	28.0,28.0,25.0,25.0,25.0,13.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,18.0,18.0,19.0,14.0,14.0	57.0,57.0,52.0,52.0,52.0,17.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,38.0,38.0,46.0,22.0,21.0	274.01923,274.01923,241.48051,241.48051,241.48051,62.907475,117.20672,117.20672,117.20672,117.20672,117.20672,117.20672,117.20672,117.20672,158.45715,158.45715,195.40468,83.76181,79.95445	21.0,21.0,20.0,20.0,20.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.714286,5.5,9.0	5754.404,5754.404,4829.6104,4829.6104,4829.6104,314.53738,703.2403,703.2403,703.2403,703.2403,703.2403,703.2403,703.2403,703.2403,1109.2001,1109.2001,1507.4076,460.68994,719.5901	319.6891,319.6891,268.31168,268.31168,268.31168,17.474298,39.068905,39.068905,39.068905,39.068905,39.068905,39.068905,39.068905,39.068905,61.622227,61.622227,83.744865,25.593885,39.977226	0.091339745,0.091339745,0.0804935,0.0804935,0.0804935,0.020969158,0.039068907,0.039068907,0.039068907,0.039068907,0.039068907,0.039068907,0.039068907,0.039068907,0.05281905,0.05281905,0.06513489,0.027920604,0.026651485	99.5691909790039,99.5691909790039,100.22651672363281,100.22651672363281,100.22651672363281,131.43582153320312,119.92462158203125,119.92462158203125,119.92462158203125,119.92462158203125,119.92462158203125,119.92462158203125,119.92462158203125,119.92462158203125,112.67573547363281,112.67573547363281,109.42266845703125,121.4416275024414,121.68352508544922	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	Sanne Grinovero,Hardy Ferentschik,Davide D'Alto,Sanne Grinovero,Sanne Grinovero,Sanne Grinovero,Sanne Grinovero,Sanne Grinovero,Sanne Grinovero,Hardy Ferentschik,Sanne Grinovero,Hardy Ferentschik,Hardy Ferentschik,Hardy Ferentschik,Gunnar Morling,Sanne Grinovero,Gunnar Morling,Yoann Rodière,Yoann Rodière	0,213,667,746,774,957,957,1151,1343,1348,1589,1589,1589,1589,2307,2307,2468,2805,2825	730,943,1397,1476,1504,1687,1687,1881,2073,2078,2319,2319,2319,2319,3037,3037,3198,3535,3555	14/08/09-15/08/07,15/03/10-15/08/07,12/06/11-15/08/07,30/08/11-15/08/07,27/09/11-15/08/07,28/03/12-15/08/07,28/03/12-15/08/07,08/10/12-15/08/07,18/04/13-15/08/07,23/04/13-15/08/07,20/12/13-15/08/07,20/12/13-15/08/07,20/12/13-15/08/07,20/12/13-15/08/07,08/12/15-15/08/07,08/12/15-15/08/07,17/05/16-15/08/07,19/04/17-15/08/07,09/05/17-15/08/07	0,0,2,0,0,1,2,2,1,0,0,0,2,2,4,1,1,0,3	0,0,4,0,0,12,2,4,2,0,0,0,4,4,5,1,1,4,7	0,0,59,0,0,221,104,24,21,0,0,0,30,18,55,94,63,189,132	0,815,70,31,1476,5,23,6,13,2104,124,52,35,18,1,3,18,6,7	0,0,70,8,0,5,23,6,13,0,0,0,34,4,1,3,17,5,7	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	7059.json	477	ugly
2329	3,3,3	3,3,3	3,3,3	0.0,0.0,0.0	0.03409925103187561,0.03409925103187561,0.03409925103187561	0.836970674008653,0.836970674008653,0.836970674008653	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	3.77,3.77,3.77	0,0,0	0,0,0	0,0,0	11.0,11.0,11.0	2.0,2.0,2.0	12.0,12.0,12.0	2.0,2.0,2.0	13.0,13.0,13.0	14.0,14.0,14.0	51.806156,51.806156,51.806156	5.5,5.5,5.5	284.93387,284.93387,284.93387	15.829659,15.829659,15.829659	0.01726872,0.01726872,0.01726872	132.4454345703125,132.4454345703125,132.4454345703125	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	Sanne Grinovero,Hardy Ferentschik,Sanne Grinovero	0,411,1006	1666,2078,2672	07/03/12-15/08/07,23/04/13-15/08/07,08/12/14-15/08/07	0,0,0	0,0,0	0,0,0	0,2104,227	0,0,0	0,0,0	0,0,0	0,0,0	964.json	0	good
3996	4,4,4,4,4,4,4	4,4,4,4,4,4,4	4,4,4,4,4,4,4	0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.5524491667747498,0.5524491667747498,0.5524491667747498,0.5524491667747498,0.5524491667747498,0.5524491667747498,0.5320760011672974	0.8276480208394257,0.8276480208394257,0.8276480208394257,0.8276480208394257,0.8276480208394257,0.8276480208394257,0.8056741086502649	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	1,1,1,1,1,1,1	4.0,4.0,4.0,4.0,4.0,4.0,4.0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	13.0,13.0,13.0,13.0,13.0,13.0,13.0	2.0,2.0,2.0,2.0,2.0,2.0,2.0	16.0,16.0,16.0,16.0,16.0,16.0,16.0	4.0,4.0,4.0,4.0,4.0,4.0,4.0	15.0,15.0,15.0,15.0,15.0,15.0,15.0	20.0,20.0,20.0,20.0,20.0,20.0,20.0	78.13781,78.13781,78.13781,78.13781,78.13781,78.13781,78.13781	13.0,13.0,13.0,13.0,13.0,13.0,13.0	1015.7915,1015.7915,1015.7915,1015.7915,1015.7915,1015.7915,1015.7915	56.43286,56.43286,56.43286,56.43286,56.43286,56.43286,56.43286	0.026045937,0.026045937,0.026045937,0.026045937,0.026045937,0.026045937,0.026045937	125.64796447753906,125.64796447753906,125.64796447753906,125.64796447753906,125.64796447753906,125.64796447753906,125.64796447753906	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	Emmanuel Bernard,Hardy Ferentschik,Hardy Ferentschik,Emmanuel Bernard,Sanne Grinovero,Hardy Ferentschik,Yoann Rodière	0,588,943,1296,1503,2078,3529	0,588,943,1296,1503,2078,3529	15/08/07-15/08/07,25/03/09-15/08/07,15/03/10-15/08/07,03/03/11-15/08/07,26/09/11-15/08/07,23/04/13-15/08/07,13/04/17-15/08/07	0,0,0,0,0,0,1	0,0,0,0,0,0,2	0,0,0,0,0,0,4	0,567,815,95,279,2104,47	0,0,0,0,20,0,38	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	6595.json	0	good
2695	3,3,3,3	3,3,3,3	3,3,3,3	0.0,0.0,0.0,0.0	0.843167781829834,0.843167781829834,0.843167781829834,0.843167781829834	0.9312359395928649,0.9312359395928649,0.9312359395928649,0.9312359395928649	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	3.77,3.77,3.77,3.77	0,0,0,0	0,0,0,0	0,0,0,0	9.0,9.0,9.0,9.0	2.0,2.0,2.0,2.0	10.0,10.0,10.0,10.0	2.0,2.0,2.0,2.0	11.0,11.0,11.0,11.0	12.0,12.0,12.0,12.0	41.51318,41.51318,41.51318,41.51318	4.5,4.5,4.5,4.5	186.80931,186.80931,186.80931,186.80931	10.378295,10.378295,10.378295,10.378295	0.013837727,0.013837727,0.013837727,0.013837727	133.59722900390625,133.59722900390625,133.59722900390625,133.59722900390625	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	Hardy Ferentschik,Hardy Ferentschik,Sanne Grinovero,Hardy Ferentschik	0,9,203,777	1300,1310,1504,2078	07/03/11-15/08/07,17/03/11-15/08/07,27/09/11-15/08/07,23/04/13-15/08/07	0,0,0,0	0,0,0,0	0,0,0,0	0,28,1476,2104	0,20,0,0	0,0,0,0	0,0,0,0	0,0,0,0	2537.json	0	good
3996	3,3,3,3,3,3	3,3,3,3,3,3	3,3,3,3,3,3	0.0,0.0,0.0,0.0,0.0,0.0	0.5306996703147888,0.5306996703147888,0.5306996703147888,0.5306996703147888,0.5306996703147888,0.5306996703147888	0.7996429612248581,0.7996429612248581,0.7996429612248581,0.7996429612248581,0.7996429612248581,0.7996429612248581	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1,1,1,1,1,1	3.77,3.77,3.77,3.77,3.77,3.77	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	12.0,12.0,12.0,12.0,12.0,12.0	2.0,2.0,2.0,2.0,2.0,2.0	13.0,13.0,13.0,13.0,13.0,13.0	4.0,4.0,4.0,4.0,4.0,4.0	14.0,14.0,14.0,14.0,14.0,14.0	17.0,17.0,17.0,17.0,17.0,17.0	64.72504,64.72504,64.72504,64.72504,64.72504,64.72504	12.0,12.0,12.0,12.0,12.0,12.0	776.70044,776.70044,776.70044,776.70044,776.70044,776.70044	43.150024,43.150024,43.150024,43.150024,43.150024,43.150024	0.021575011,0.021575011,0.021575011,0.021575011,0.021575011,0.021575011	131.28770446777344,131.28770446777344,131.28770446777344,131.28770446777344,131.28770446777344,131.28770446777344	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	Emmanuel Bernard,Hardy Ferentschik,Hardy Ferentschik,Emmanuel Bernard,Sanne Grinovero,Hardy Ferentschik	0,588,943,1419,1504,2078	0,588,943,1419,1504,2078	15/08/07-15/08/07,25/03/09-15/08/07,15/03/10-15/08/07,04/07/11-15/08/07,27/09/11-15/08/07,23/04/13-15/08/07	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,567,815,30,1476,2104	0,0,0,4,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	859.json	0	good
2987	11,11,11,11,11,11,15,16,16,16,16,16,16,14,14,14	9,9,9,9,9,9,12,13,13,13,13,13,13,10,10,9	10,10,10,10,10,10,13,14,14,14,14,14,14,10,10,10	0.1,0.1,0.1,0.1,0.1,0.1,0.07692307692307693,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.1,0.1,0.2	0.009651451371610165,0.00980172399431467,0.00980172399431467,0.0011937689268961549,0.0011937689268961549,0.0011937689268961549,0.010811553336679935,0.00620684027671814,0.004008398856967688,0.004183286335319281,4.978346405550838E-4,6.492838147096336E-4,3.830312052741647E-4,0.005457673221826553,0.006772673223167658,0.00408852519467473	0.10868606188734371,0.10929413781256746,0.10929413781256746,0.005290769397844268,0.005290769397844268,0.005290769397844268,0.004102190463000589,0.003885650590539708,0.003912719215600393,0.0039530695072735635,0.004816170564763962,0.007366400628258553,0.00216607975484771,0.0782005997831799,0.07669460613757291,0.06131107421536474	2,2,2,4,4,4,4,4,4,4,4,4,4,2,2,2	2,2,2,3,3,3,4,4,4,4,4,4,4,2,2,2	4,4,4,7,7,7,8,8,8,8,8,8,8,4,4,4	3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,3	3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,3	7.05,7.05,7.05,7.05,7.05,7.05,6.49,6.31,6.31,6.31,6.31,6.31,6.31,5.34,5.34,5.5	2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2	2,2,2,4,4,4,5,5,5,5,5,5,7,5,5,5	1,1,1,2,2,2,3,3,3,3,3,4,5,5,5,5	19.0,19.0,19.0,20.0,20.0,20.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,22.0,22.0,23.0	6.0,6.0,6.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,7.0,7.0,7.0	40.0,40.0,40.0,50.0,50.0,50.0,57.0,59.0,59.0,59.0,59.0,57.0,63.0,47.0,47.0,48.0	13.0,13.0,13.0,19.0,19.0,19.0,21.0,22.0,22.0,22.0,22.0,22.0,22.0,15.0,15.0,15.0	25.0,25.0,25.0,29.0,29.0,29.0,33.0,33.0,33.0,33.0,33.0,32.0,33.0,29.0,29.0,30.0	53.0,53.0,53.0,69.0,69.0,69.0,78.0,81.0,81.0,81.0,81.0,79.0,85.0,62.0,62.0,63.0	246.12437,246.12437,246.12437,335.2007,335.2007,335.2007,393.46274,408.59592,408.59592,408.59592,408.59592,395.0,428.7735,301.19482,301.19482,309.1341	20.583334,20.583334,20.583334,21.11111,21.11111,21.11111,24.15,25.300001,25.300001,25.300001,25.300001,28.11111,29.333332,23.571428,23.571428,24.642857	5066.06,5066.06,5066.06,7076.4595,7076.4595,7076.4595,9502.125,10337.478,10337.478,10337.478,10337.478,11103.889,12577.355,7099.5923,7099.5923,7617.9473	281.44778,281.44778,281.44778,393.13663,393.13663,393.13663,527.8958,574.3043,574.3043,574.3043,574.3043,616.8827,698.74194,394.42178,394.42178,423.2193	0.08204146,0.08204146,0.08204146,0.11173357,0.11173357,0.11173357,0.13115424,0.13619864,0.13619864,0.13619864,0.13619864,0.13166666,0.1429245,0.10039827,0.10039827,0.103044696	104.37776947021484,104.37776947021484,104.37776947021484,102.77153015136719,102.77153015136719,102.77153015136719,97.45789337158203,96.06109619140625,96.06109619140625,96.06109619140625,96.06109619140625,96.23706817626953,95.81044006347656,103.3277816772461,103.3277816772461,103.19248962402344	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	Emmanuel Bernard,Hardy Ferentschik,Emmanuel Bernard,Hardy Ferentschik,Sanne Grinovero,Hardy Ferentschik,Hardy Ferentschik,Hardy Ferentschik,Davide D'Alto,Gunnar Morling,Guillaume Smet,Guillaume Smet,Yoann Rodière,Yoann Rodière,Yoann Rodière,Guillaume Smet	0,127,410,481,495,1069,1125,1141,2125,2126,2171,2171,2384,2405,2462,2881	1009,1136,1419,1490,1504,2078,2134,2150,3134,3135,3180,3180,3393,3414,3471,3890	20/05/10-15/08/07,24/09/10-15/08/07,04/07/11-15/08/07,13/09/11-15/08/07,27/09/11-15/08/07,23/04/13-15/08/07,18/06/13-15/08/07,04/07/13-15/08/07,14/03/16-15/08/07,15/03/16-15/08/07,29/04/16-15/08/07,29/04/16-15/08/07,28/11/16-15/08/07,19/12/16-15/08/07,14/02/17-15/08/07,09/04/18-15/08/07	0,1,0,3,0,0,14,2,1,2,7,2,3,6,1,4	0,2,0,6,0,0,24,3,2,4,14,4,6,14,2,8	0,1,0,77,0,0,102,28,18,18,117,76,54,250,9,212	0,36,64,9,1476,2104,185,60,38,10,40,50,38,38,38,2	0,11,0,9,0,0,165,58,38,10,40,37,37,32,31,2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	469.json	208	ugly
2324	4,4,4,4,4	4,4,4,4,4	4,4,4,4,4	0.0,0.0,0.0,0.0,0.0	0.062482595443725586,0.062482595443725586,0.062482595443725586,0.062482595443725586,0.05129212513566017	0.08478068885651943,0.08478068885651943,0.08478068885651943,0.08478068885651943,0.03908499739846922	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	4.0,4.0,4.0,4.0,4.0	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	19.0,19.0,19.0,19.0,20.0	6.0,6.0,6.0,6.0,6.0	27.0,27.0,27.0,27.0,31.0	8.0,8.0,8.0,8.0,10.0	25.0,25.0,25.0,25.0,26.0	35.0,35.0,35.0,35.0,41.0	162.53496,162.53496,162.53496,162.53496,192.71803	12.666667,12.666667,12.666667,12.666667,16.666666	2058.7761,2058.7761,2058.7761,2058.7761,3211.967	114.37645,114.37645,114.37645,114.37645,178.44261	0.05417832,0.05417832,0.05417832,0.05417832,0.064239345	121.83938598632812,121.83938598632812,121.83938598632812,121.83938598632812,120.95364379882812	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	1,1,1,1,2	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	Sanne Grinovero,Hardy Ferentschik,Sanne Grinovero,Hardy Ferentschik,Sanne Grinovero	0,406,647,647,721	1672,2078,2319,2319,2393	13/03/12-15/08/07,23/04/13-15/08/07,20/12/13-15/08/07,20/12/13-15/08/07,04/03/14-15/08/07	0,0,0,0,3	0,0,0,0,6	0,0,0,0,57	0,2104,124,52,3	0,0,0,0,3	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	7046.json	57	noise
2553	22,22,22,22,22,22,27,30	16,16,16,16,16,16,17,19	22,22,22,22,22,22,27,30	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1.3899235636927187E-4,1.3899235636927187E-4,1.4141459541860968E-4,1.4141459541860968E-4,1.4141459541860968E-4,1.0297745757270604E-4,0.0,0.0	3.4082403558662416E-5,3.4082403558662416E-5,3.483069697776848E-5,3.483069697776848E-5,3.483069697776848E-5,1.7834451058334223E-5,4.8153707226515406E-5,7.614673507599728E-6	4,4,4,4,4,4,4,5	3,3,3,3,3,3,3,4	7,7,7,7,7,7,7,9	4,4,4,4,4,4,4,5	4,4,4,4,4,4,4,5	7.88,7.88,7.88,7.88,7.88,7.88,8.98,8.64	3,3,3,3,3,3,3,4	6,6,6,6,6,7,7,8	5,5,5,5,5,6,6,6	27.0,27.0,27.0,27.0,27.0,28.0,32.0,33.0	13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0	91.0,91.0,91.0,91.0,91.0,94.0,99.0,113.0	27.0,27.0,27.0,27.0,27.0,27.0,25.0,27.0	40.0,40.0,40.0,40.0,40.0,41.0,45.0,46.0	118.0,118.0,118.0,118.0,118.0,121.0,124.0,140.0	627.9875,627.9875,627.9875,627.9875,627.9875,648.2638,680.9898,773.29865	28.038462,28.038462,28.038462,28.038462,28.038462,29.076923,30.76923,34.26923	17607.803,17607.803,17607.803,17607.803,17607.803,18849.518,20953.531,26500.35	978.21124,978.21124,978.21124,978.21124,978.21124,1047.1954,1164.0851,1472.2417	0.20932916,0.20932916,0.20932916,0.20932916,0.20932916,0.21608794,0.2269966,0.25776622	86.5040054321289,86.5040054321289,86.5040054321289,86.5040054321289,86.5040054321289,86.3387680053711,82.76499938964844,80.16714477539062	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	2,2,2,2,2,2,3,3	3,3,3,3,3,3,4,4	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	Sanne Grinovero,Sanne Grinovero,Sanne Grinovero,Sanne Grinovero,Hardy Ferentschik,Hardy Ferentschik,Hardy Ferentschik,Sanne Grinovero	0,0,33,61,635,791,956,1950	1443,1443,1476,1504,2078,2234,2399,3393	28/07/11-15/08/07,28/07/11-15/08/07,30/08/11-15/08/07,27/09/11-15/08/07,23/04/13-15/08/07,26/09/13-15/08/07,10/03/14-15/08/07,28/11/16-15/08/07	0,0,3,0,0,1,14,3	0,0,6,0,0,2,23,3	0,0,24,0,0,29,298,131	0,6,3,1476,2104,19,58,12	0,0,3,0,0,16,58,12	0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,1	0,1,0,0,0,0,0,1	3575.json	351	ugly
2974	6,6,6,6,4	6,6,6,6,4	6,6,6,6,4	0.0,0.0,0.0,0.0,0.0	0.1052100732922554,0.1052100732922554,0.1052100732922554,0.1052100732922554,0.19813746213912964	0.654189510985867,0.654189510985867,0.654189510985867,0.654189510985867,0.8181208112369064	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	2,2,2,2,1	2,2,2,2,1	5.5,5.5,5.5,5.5,4.0	1,1,1,1,0	2,2,2,2,1	2,2,2,2,1	16.0,16.0,16.0,16.0,11.0	3.0,3.0,3.0,3.0,2.0	23.0,23.0,23.0,23.0,15.0	4.0,4.0,4.0,4.0,2.0	19.0,19.0,19.0,19.0,13.0	27.0,27.0,27.0,27.0,17.0	114.694046,114.694046,114.694046,114.694046,62.907475	10.666667,10.666667,10.666667,10.666667,5.5	1223.4032,1223.4032,1223.4032,1223.4032,345.99112	67.96684,67.96684,67.96684,67.96684,19.22173	0.03823135,0.03823135,0.03823135,0.03823135,0.020969158	116.85369873046875,116.85369873046875,116.85369873046875,116.85369873046875,126.77537536621094	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,0	0,0,0,0,0	0,0,0,0,0	Emmanuel Bernard,Emmanuel Bernard,Sanne Grinovero,Hardy Ferentschik,Emmanuel Bernard	0,82,482,1056,1370	1022,1104,1504,2078,2392	02/06/10-15/08/07,23/08/10-15/08/07,27/09/11-15/08/07,23/04/13-15/08/07,03/03/14-15/08/07	0,0,0,0,1	0,0,0,0,4	0,0,0,0,80	0,111,1476,2104,17	0,0,0,0,16	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	2559.json	80	noise
