Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	Mcclure	McCabe	McCabeWOCases	IndentSTD	MaximumBlockDepth	totalFanOut	uniqueFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	isPrivate	isProtected	isDefault	isPublic	isStatic	isAbstract	isGetterSetter	Parameters	LocalVariables	EnclosedExpressions	MaxEnclosedNesting	Developers	ChangeAtMethodAge	ProjectAge	CommitDate-ProjectFirstDate	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	PotentiallyBuggycommit	RiskyCommit	file	ChangeValue	Type
2453	19,19	16,16	16,16	0.1875,0.1875	0.008769324980676174,0.007805157918483019	2.2903645158436868E-4,1.2993430399056983E-5	4,4	4,4	8,8	3,3	3,3	3.23,3.23	2,2	11,11	9,9	30.0,31.0	11.0,11.0	79.0,94.0	26.0,26.0	41.0,42.0	105.0,120.0	562.54297,647.07806	35.454544,36.63636	19944.705,23706.586	1108.0392,1317.0326	0.18751432,0.21569268	92.4652328491211,91.73723602294922	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,2	1,5	1,1	jfarcand,Michal Chomo	0,2241	1259,3500	07/10/13-27/04/10,26/11/19-27/04/10	0,4	0,8	0,40	0,9	0,9	0,0	0,1	0,1	2435.json	0	good
2598	35,35,21,21,21,21,21,17	25,25,20,20,20,20,20,16	30,30,20,20,20,20,20,16	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.005014028865844011,0.005055353976786137,0.003912115003913641,0.003912115003913641,0.002093230839818716,0.0063834902830421925	2.037144864142214E-9,2.449822709848643E-9,9.997996696659815E-7,8.620202411083644E-7,1.241626317666007E-6,1.2395637418552996E-6,3.773037919954096E-8,4.536996630343899E-6	4,4,1,1,1,1,2,2	5,5,1,1,1,1,2,2	9,9,2,2,2,2,4,4	7,7,6,6,6,6,7,5	7,7,6,6,6,6,7,5	2.34,2.34,2.49,2.49,2.49,2.49,2.49,2.54	1,1,1,1,1,1,1,1	12,12,7,7,7,7,8,6	6,6,5,5,5,5,6,6	35.0,35.0,29.0,29.0,27.0,27.0,33.0,33.0	17.0,16.0,17.0,18.0,19.0,19.0,20.0,16.0	136.0,136.0,92.0,92.0,90.0,90.0,101.0,81.0	57.0,57.0,43.0,43.0,44.0,44.0,46.0,34.0	52.0,51.0,46.0,47.0,46.0,46.0,53.0,49.0	193.0,193.0,135.0,135.0,134.0,134.0,147.0,115.0	1100.1849,1094.7781,745.68085,749.8695,740.1573,740.1573,842.00433,645.69165	58.67647,62.34375,36.67647,34.63889,31.263157,31.263157,37.95,35.0625	64554.97,68252.57,27348.943,25974.646,23139.654,23139.654,31954.064,22639.564	3586.3872,3791.8096,1519.3857,1443.0359,1285.5364,1285.5364,1775.2258,1257.7535	0.3667283,0.36492604,0.24856028,0.2499565,0.24671909,0.24671909,0.2806681,0.21523055	77.87378692626953,77.89940643310547,86.69478607177734,86.66566467285156,86.73345184326172,86.73345184326172,85.83305358886719,91.28839111328125	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	5,5,3,3,3,3,3,3	4,4,2,2,2,2,2,2	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	jfarcand,jfarcand,jfarcand,jfarcand,klieber,jfarcand,jfarcand,jfarcand	0,1,2,30,83,342,777,2568	1114,1115,1116,1144,1197,1456,1891,3682	15/05/13-27/04/10,16/05/13-27/04/10,17/05/13-27/04/10,14/06/13-27/04/10,06/08/13-27/04/10,22/04/14-27/04/10,01/07/15-27/04/10,26/05/20-27/04/10	0,1,12,1,2,1,1,1	0,2,38,2,4,2,2,6	0,13,817,4,37,4,58,145	0,3,13,1,2,1,1,5	0,3,13,1,2,1,1,5	0,0,0,0,0,0,0,0	0,1,0,1,0,0,0,0	0,1,0,1,0,0,0,0	3167.json	933	ugly
2703	12	9	9	0.0	0.34582412242889404	0.6388860722383226	1	2	3	3	3	2.67	1	3	2	16.0	6.0	36.0	11.0	22.0	47.0	209.59329	14.666667	3074.035	170.77972	0.06986443	106.92008209228516	0	0	0	1	0	0	0	1	0	1	1	jfarcand	0	1008	29/01/13-27/04/10	0	0	0	0	0	0	0	0	538.json	0	good
2549	4	3	4	0.0	0.02524067461490631	0.9063355523227881	0	0	0	1	1	3.46	0	0	0	11.0	2.0	12.0	2.0	13.0	14.0	51.806156	5.5	284.93387	15.829659	0.01726872	127.78498840332031	0	0	0	1	0	0	0	0	0	0	0	le roy arnaud	0	1163	03/07/13-27/04/10	0	0	0	0	0	0	0	0	764.json	0	good
2606	26,28,26,30,40,40,40	26,28,26,30,40,40,40	26,28,26,30,40,40,40	0.038461538461538464,0.03571428571428571,0.038461538461538464,0.03333333333333333,0.025,0.025,0.025	0.06597695499658585,0.053747519850730896,0.037989187985658646,0.014581776224076748,0.0019330807263031602,0.0017855508485808969,8.848229190334678E-4	1.5473631743880288E-4,3.113945670205507E-4,7.080237967809385E-5,2.7352379026049172E-5,3.4181376166404863E-7,1.0903600642647889E-7,4.155107401240672E-8	7,7,7,8,8,9,10	6,7,7,8,8,9,10	13,14,14,16,16,18,20	6,7,7,8,10,10,10	6,7,7,8,10,10,10	4.29,5.38,5.49,6.64,8.89,8.89,8.89	4,5,5,6,8,8,8	8,6,6,7,9,10,11	5,5,5,5,7,8,9	28.0,30.0,30.0,31.0,36.0,38.0,39.0	12.0,12.0,13.0,14.0,17.0,17.0,17.0	101.0,101.0,102.0,114.0,142.0,145.0,149.0	28.0,29.0,30.0,32.0,44.0,45.0,45.0	40.0,42.0,43.0,45.0,53.0,55.0,56.0	129.0,130.0,132.0,146.0,186.0,190.0,194.0	686.5287,701.0012,716.26697,801.81055,1065.3932,1098.4584,1126.6268	32.666664,36.25,34.615383,35.428574,46.588238,50.294117,51.617645	22426.602,25411.295,24793.855,28407.004,49634.793,55245.992,58153.824	1245.9224,1411.7386,1377.4364,1578.1669,2757.4885,3069.2217,3230.768	0.2288429,0.23366708,0.23875566,0.26727018,0.35513106,0.3661528,0.37554228	82.874267578125,81.33523559570312,82.42375946044922,79.28886413574219,72.69043731689453,72.53150177001953,72.39984130859375	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	3,3,3,3,3,3,3	0,0,0,0,0,1,1	0,0,0,0,0,1,1	jfarcand,jfarcand,jfarcand,jfarcand,jfarcand,jfarcand,Anthon	0,1,181,196,378,489,584	1106,1107,1287,1302,1484,1595,1690	07/05/13-27/04/10,08/05/13-27/04/10,04/11/13-27/04/10,19/11/13-27/04/10,20/05/14-27/04/10,08/09/14-27/04/10,12/12/14-27/04/10	0,23,1,22,32,1,1	0,44,4,40,54,2,2	0,143,88,214,519,21,17	0,1,15,9,1,2,1	0,1,15,5,1,2,1	0,0,0,0,0,0,0	0,1,1,1,1,1,0	0,1,1,1,1,1,0	2762.json	1002	ugly
2297	3	3	3	0.0	0.3554512560367584	0.614375794550992	0	0	0	1	1	1.89	0	1	1	14.0	3.0	15.0	4.0	17.0	19.0	77.6618	9.333334	724.8435	40.269085	0.025887266	130.34019470214844	0	1	0	0	0	0	0	2	0	0	0	Sebastian Lövdahl	0	1415	12/03/14-27/04/10	0	0	0	0	0	0	0	0	1527.json	0	good
2445	4	4	4	0.0	0.3979714810848236	0.8792326330541982	0	0	0	1	1	2.0	0	0	0	13.0	2.0	16.0	4.0	15.0	20.0	78.13781	13.0	1015.7915	56.43286	0.026045937	125.64796447753906	0	0	0	1	0	0	0	1	0	0	0	jfarcand	0	1267	15/10/13-27/04/10	0	0	0	0	0	0	0	0	2021.json	0	good
2394	3	3	3	0.0	0.21491140127182007	0.5908337217559153	0	0	0	1	1	0.94	0	1	1	15.0	3.0	18.0	5.0	18.0	23.0	95.90828	12.5	1198.8535	66.602974	0.031969428	129.2428436279297	0	0	0	1	1	0	0	2	0	0	0	jfarcand	0	1317	04/12/13-27/04/10	0	0	0	0	0	0	0	0	2500.json	0	good
3163	13	12	12	0.0	0.8022487759590149	5.664243489984367E-5	4	8	12	4	4	4.71	3	3	3	34.0	12.0	72.0	25.0	46.0	97.0	535.7855	35.416664	18975.736	1054.2075	0.17859517	97.14909362792969	1	0	0	0	1	0	0	3	3	2	1	jfarcand	0	549	28/10/11-27/04/10	0	0	0	0	0	0	0	0	2404.json	0	good
2703	8	8	8	0.0	0.004743556026369333	0.18784549603905548	2	2	4	2	2	2.4	1	1	1	20.0	3.0	38.0	10.0	23.0	48.0	217.13098	33.333332	7237.699	402.0944	0.072377	108.87444305419922	0	0	0	1	0	0	0	2	0	0	0	jfarcand	0	1008	29/01/13-27/04/10	0	0	0	0	0	0	0	0	526.json	0	good
2690	36,36,36,42,48,42,47,48,50,56,56,56,55,55,54,52,53,53,53,54,54,54,47	32,32,32,37,42,37,42,43,44,48,48,48,47,47,46,45,45,45,45,45,45,45,38	31,31,31,36,41,36,41,42,43,47,47,47,46,46,45,44,45,45,45,45,45,45,39	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.021739130434782608,0.021739130434782608,0.022222222222222223,0.022727272727272728,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.05128205128205128	0.01848340593278408,0.01798633486032486,0.014942711219191551,0.010168752633035183,0.007363968063145876,0.010168752633035183,0.0021532850805670023,0.001947989221662283,0.0025678484234958887,9.355420479550958E-4,9.354404755868018E-4,9.9138543009758E-4,0.0023382436484098434,0.0022072186693549156,0.0036906288005411625,0.004980945959687233,0.003560856683179736,0.003308321349322796,0.0031510659027844667,0.0033377327490597963,0.0034110185224562883,0.0036389976739883423,0.0030988305807113647	1.3653151164676798E-9,2.834928167138084E-10,1.5179337445447564E-10,7.053094806622135E-12,5.264913590570764E-13,7.053094806622135E-12,1.043232578809835E-12,1.0501478911510756E-12,8.838766414944541E-13,1.3665523813884632E-13,1.3736164290231996E-13,1.6915570616404534E-13,4.3872786383536023E-13,4.3987683883696644E-13,1.4614670018717982E-12,2.0241181194217555E-11,4.5714753573598205E-12,3.772453725666939E-12,3.7602632778159775E-12,4.974699511150468E-12,5.641014957659247E-12,8.026054335536177E-12,7.35159013736362E-12	4,5,5,6,6,6,7,7,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9	4,5,5,6,7,6,7,7,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10	8,10,10,12,13,12,14,14,16,19,19,19,19,19,19,19,19,19,19,19,19,19,19	7,8,8,10,12,10,11,11,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13	7,8,8,10,12,10,11,11,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13	5.16,5.16,5.16,4.94,4.77,4.94,4.83,6.19,6.13,5.86,5.86,5.86,5.83,5.83,5.88,5.84,5.82,5.82,5.82,4.58,5.75,5.75,5.21	4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5	14,15,16,18,20,18,19,19,19,21,21,21,21,21,20,18,17,17,17,17,17,17,18	12,14,14,15,15,15,16,16,16,17,17,17,17,18,17,15,14,14,14,14,14,14,15	50.0,51.0,52.0,54.0,54.0,54.0,56.0,57.0,57.0,59.0,59.0,59.0,58.0,58.0,58.0,54.0,55.0,54.0,53.0,53.0,53.0,53.0,50.0	19.0,20.0,19.0,22.0,23.0,22.0,23.0,23.0,24.0,24.0,24.0,24.0,23.0,23.0,23.0,21.0,23.0,24.0,25.0,25.0,25.0,24.0,24.0	141.0,146.0,149.0,167.0,185.0,167.0,180.0,182.0,185.0,199.0,199.0,198.0,195.0,195.0,191.0,181.0,186.0,186.0,185.0,185.0,185.0,185.0,174.0	44.0,45.0,45.0,51.0,57.0,51.0,55.0,55.0,56.0,61.0,61.0,61.0,59.0,59.0,56.0,54.0,56.0,57.0,58.0,58.0,58.0,57.0,56.0	69.0,71.0,71.0,76.0,77.0,76.0,79.0,80.0,81.0,83.0,83.0,83.0,81.0,81.0,81.0,75.0,78.0,78.0,78.0,78.0,78.0,77.0,74.0	185.0,191.0,194.0,218.0,242.0,218.0,235.0,237.0,241.0,260.0,260.0,259.0,254.0,254.0,247.0,235.0,242.0,243.0,243.0,243.0,243.0,242.0,230.0	1130.077,1174.6017,1193.0509,1362.0482,1516.5624,1362.0482,1481.3884,1498.297,1527.9038,1657.5103,1657.5103,1651.1353,1610.3219,1610.3219,1565.943,1463.7725,1521.0674,1527.3528,1527.3528,1527.3528,1527.3528,1516.5624,1428.1743	57.894737,57.375,61.57895,62.590908,66.91304,62.590908,66.95652,68.15217,66.5,74.97917,74.97917,74.97917,74.391304,74.391304,70.608696,69.42857,66.95652,64.125,61.48,61.48,61.48,62.9375,58.333332	65425.51,67392.77,73466.82,85251.836,101477.8,85251.836,99188.62,102112.19,101605.6,124278.74,124278.74,123800.75,119793.945,119793.945,110569.195,101627.63,101845.375,97941.5,93901.65,93901.65,93901.65,95448.65,83310.164	3634.7507,3744.043,4081.49,4736.213,5637.6553,4736.213,5510.4785,5672.8994,5644.756,6904.3745,6904.3745,6877.8193,6655.219,6655.219,6142.733,5645.9795,5658.076,5441.1943,5216.7583,5216.7583,5216.7583,5302.7026,4628.3423	0.37669235,0.39153388,0.39768362,0.45401606,0.5055208,0.45401606,0.49379614,0.49943233,0.50930125,0.5525034,0.5525034,0.55037844,0.536774,0.536774,0.521981,0.48792416,0.50702244,0.5091176,0.5091176,0.5091176,0.5091176,0.5055208,0.4760581	77.20319366455078,76.77224731445312,76.69120788574219,73.11991882324219,69.9942855834961,73.11991882324219,70.3463134765625,69.89691162109375,69.18396759033203,67.08963775634766,67.08963775634766,67.10967254638672,67.58822631835938,67.58822631835938,68.089599609375,68.80451202392578,68.24079895019531,68.21935272216797,68.21935272216797,68.21935272216797,68.21935272216797,68.25621795654297,70.88671112060547	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	7,7,7,8,9,8,8,8,8,8,8,8,7,7,7,6,6,6,6,6,6,6,6	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	jfarcand,jfarcand,jfarcand,jfarcand,jfarcand,jfarcand,jfarcand,jfarcand,jfarcand,jfarcand,Sebastian Lövdahl,Norman Franke,jfarcand,jfarcand,jfarcand,jfarcand,jfarcand,jfarcand,jfarcand,jfarcand,jfarcand,AhmedDaraz,jfarcand	0,17,17,29,36,36,84,90,203,205,218,219,252,254,280,288,332,462,658,659,659,1018,2663	1021,1038,1038,1051,1058,1058,1106,1112,1225,1227,1240,1241,1274,1276,1301,1309,1353,1484,1679,1680,1680,2039,3685	11/02/13-27/04/10,28/02/13-27/04/10,28/02/13-27/04/10,13/03/13-27/04/10,20/03/13-27/04/10,20/03/13-27/04/10,07/05/13-27/04/10,13/05/13-27/04/10,03/09/13-27/04/10,05/09/13-27/04/10,18/09/13-27/04/10,19/09/13-27/04/10,22/10/13-27/04/10,24/10/13-27/04/10,18/11/13-27/04/10,26/11/13-27/04/10,09/01/14-27/04/10,20/05/14-27/04/10,01/12/14-27/04/10,02/12/14-27/04/10,02/12/14-27/04/10,26/11/15-27/04/10,29/05/20-27/04/10	0,3,1,6,6,0,10,22,3,7,1,1,0,2,1,0,2,2,1,14,14,1,2	0,6,2,6,6,6,15,43,4,8,2,2,1,4,3,2,3,4,2,27,28,2,11	0,81,17,145,145,145,266,372,35,220,6,30,56,9,190,80,81,22,5,115,85,10,234	0,6,1,11,2,1,59,2,3,59,15,33,2,1,2,3,51,6,7,2,1,24,48	0,6,1,11,2,1,59,2,3,56,15,33,2,1,2,3,51,6,7,2,1,24,48	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0	0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0	1609.json	2115	ugly
2906	3	3	3	0.0	0.44318699836730957	0.9245149993163081	0	0	0	1	1	1.89	0	0	0	12.0	2.0	13.0	4.0	14.0	17.0	64.72504	12.0	776.70044	43.150024	0.021575011	131.28770446777344	0	0	0	1	0	0	1	1	0	0	0	Ryan Lubke	0	806	11/07/12-27/04/10	0	0	0	0	0	0	0	0	3018.json	0	good
3149	3,3,3	3,3,3	3,3,3	0.0,0.0,0.0	0.33648476004600525,0.8825374245643616,0.8825374245643616	0.8881574240059853,0.9615985716990765,0.9615985716990765	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	1.89,1.89,1.89	0,0,0	0,0,0	0,0,0	12.0,9.0,9.0	3.0,2.0,2.0	14.0,10.0,10.0	3.0,2.0,2.0	15.0,11.0,11.0	17.0,12.0,12.0	66.41714,41.51318,41.51318	6.0,4.5,4.5	398.5028,186.80931,186.80931	22.139046,10.378295,10.378295	0.022139046,0.013837727,0.013837727	131.1535186767578,133.59722900390625,133.59722900390625	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	jfarcand,jfarcand,jfarcand	0,106,175	562,668,738	10/11/11-27/04/10,24/02/12-27/04/10,04/05/12-27/04/10	0,1,0	0,2,0	0,6,0	0,120,24	0,96,23	0,0,0	0,0,1	0,0,1	2026.json	6	bad
3666	3,3,3	3,3,3	3,3,3	0.0,0.0,0.0	0.6893854141235352,0.7160857915878296,0.7143200635910034	0.8193161403534367,0.8914790159129041,0.9373994041512501	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	1.89,3.77,1.89	0,0,0	1,0,0	1,0,0	11.0,9.0,9.0	3.0,2.0,2.0	14.0,10.0,10.0	4.0,2.0,2.0	14.0,11.0,11.0	18.0,12.0,12.0	68.53239,41.51318,41.51318	7.3333335,4.5,4.5	502.57086,186.80931,186.80931	27.920603,10.378295,10.378295	0.022844128,0.013837727,0.013837727	130.99049377441406,133.59722900390625,133.59722900390625	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,1,1	1,0,0	0,0,0	0,0,0	0,0,0	jfarcand,Sebastien Dionne,jfarcand	0,605,622	46,651,668	12/06/10-27/04/10,07/02/12-27/04/10,24/02/12-27/04/10	0,3,0	0,6,0	0,51,16	0,44,120	0,44,96	0,0,0	0,0,0	0,0,0	3186.json	67	noise
3027	3,3	3,3	3,3	0.0,0.0	0.7224786877632141,0.6761509776115417	0.9740491798747073,0.9151656370463491	0,0	0,0	0,0	1,1	1,1	1.89,1.89	0,0	1,1	1,1	11.0,11.0	2.0,2.0	13.0,13.0	3.0,3.0	13.0,13.0	16.0,16.0	59.207035,59.207035	8.25,8.25	488.45804,488.45804	27.136559,27.136559	0.019735679,0.019735679	131.75106811523438,131.75106811523438	0,0	0,0	0,0	1,1	0,0	0,0	0,0	1,1	0,0	0,0	0,0	jfarcand,jfarcand	0,0	685,685	12/03/12-27/04/10,12/03/12-27/04/10	0,3	0,6	0,36	0,13	0,1	0,0	0,0	0,0	2608.json	36	noise
2295	3	3	3	0.0	0.7394975423812866	0.9556514879877664	0	0	0	1	1	1.89	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	1	0	0	1	0	0	0	0	jfarcand	0	1417	14/03/14-27/04/10	0	0	0	0	0	0	0	0	1114.json	0	good
2589	9	9	9	0.0	0.024784298613667488	0.007109063589632043	0	0	0	2	2	3.27	1	8	6	23.0	9.0	51.0	16.0	32.0	67.0	335.0	20.444445	6848.889	380.49384	0.111666664	104.71148681640625	1	0	0	0	0	0	0	1	2	0	0	jfarcand	0	1123	24/05/13-27/04/10	0	0	0	0	0	0	0	0	2249.json	0	good
3058	3,3	3,3	3,3	0.0,0.0	0.5671488642692566,0.6395126581192017	0.9271982616531562,0.9143498423808399	0,0	0,0	0,0	1,1	1,1	1.89,1.89	0,0	0,0	0,0	11.0,12.0	1.0,1.0	15.0,15.0	1.0,1.0	12.0,13.0	16.0,16.0	57.3594,59.207035	5.5,6.0	315.4767,355.24222	17.526484,19.73568	0.019119801,0.019735679	131.91592407226562,131.75106811523438	0,0	0,0	0,0	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	jfarcand,jfarcand	0,1237	653,1891	09/02/12-27/04/10,01/07/15-27/04/10	0,1	0,2	0,4	0,119	0,41	0,0	0,1	0,1	631.json	4	bad
3506	8,8,8,5	6,6,6,5	8,8,8,5	0.0,0.0,0.0,0.0	0.023090146481990814,0.027065429836511612,0.26761892437934875,0.36358165740966797	0.11969814523739883,0.09963722640908788,0.5122207099056518,0.8307748589049925	0,0,0,0	0,0,0,0	0,0,0,0	2,2,2,2	2,2,2,2	8.49,6.3,6.3,2.99	1,1,1,1	2,2,2,1	2,2,2,1	20.0,20.0,16.0,12.0	8.0,8.0,8.0,4.0	38.0,38.0,27.0,18.0	10.0,10.0,10.0,6.0	28.0,28.0,24.0,16.0	48.0,48.0,37.0,24.0	230.75304,230.75304,169.6436,96.0	12.5,12.5,10.0,9.0	2884.4128,2884.4128,1696.436,864.0	160.24516,160.24516,94.246445,48.0	0.07691768,0.07691768,0.056547865,0.032	108.55803680419922,108.55803680419922,110.15780639648438,120.73249816894531	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	2,2,2,1	0,0,0,0	0,0,0,0	jfarcand,jfarcand,jfarcand,jfarcand	0,322,463,755	205,528,668,960	18/11/10-27/04/10,07/10/11-27/04/10,24/02/12-27/04/10,12/12/12-27/04/10	0,1,2,0	0,2,4,3	0,31,82,160	0,28,120,4	0,28,96,4	0,0,0,0	0,0,0,1	0,0,0,1	1353.json	273	ugly
2245	11	11	11	0.0	0.15843982994556427	0.3660685586120822	1	1	2	4	4	4.96	3	2	2	21.0	8.0	40.0	12.0	29.0	52.0	252.61502	15.75	3978.6865	221.03815	0.08420501	102.46839141845703	0	0	0	1	1	0	0	1	1	0	0	DROUET, Guillaume	0	1467	03/05/14-27/04/10	0	0	0	0	0	0	0	0	2631.json	0	good
3710	14,13,13,7	10,10,10,7	11,10,10,7	0.18181818181818182,0.2,0.2,0.0	0.008196896873414516,0.006847881246358156,0.006987077184021473,6.303715636022389E-4	6.439679591057659E-4,3.831783171750798E-4,3.2114180031152587E-4,0.0010324868447670124	1,1,1,0	1,1,1,0	2,2,2,0	2,2,2,1	2,2,2,1	5.08,2.56,2.56,1.81	1,1,1,0	10,10,11,7	8,8,9,7	26.0,26.0,27.0,24.0	11.0,11.0,10.0,10.0	65.0,65.0,67.0,50.0	23.0,23.0,22.0,19.0	37.0,37.0,37.0,34.0	88.0,88.0,89.0,69.0	458.43192,458.43192,463.64136,351.03494	27.181816,27.181816,29.7,22.8	12461.012,12461.012,13770.148,8003.596	692.27844,692.27844,765.00824,444.64423	0.15281063,0.15281063,0.15454713,0.117011644	99.82947540283203,101.37349700927734,101.31474304199219,108.7696533203125	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	4,4,4,4	1,1,1,1	0,0,0,0	0,0,0,0	jfarcand,jfarcand,jfarcand,jfarcand	0,666,735,1366	2,668,737,1368	29/04/10-27/04/10,24/02/12-27/04/10,03/05/12-27/04/10,24/01/14-27/04/10	0,1,1,0	0,3,2,6	0,40,2,259	0,120,47,28	0,96,46,28	0,0,0,0	0,0,0,1	0,0,0,1	2897.json	301	ugly
2120	3	3	3	0.0	0.5394705533981323	0.9460022496473023	0	0	0	1	1	1.89	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	1	0	0	0	0	0	0	0	jfarcand	0	1592	05/09/14-27/04/10	0	0	0	0	0	0	0	0	896.json	0	good
