Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	Mcclure	McCabe	McCabeWOCases	IndentSTD	MaximumBlockDepth	totalFanOut	uniqueFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	isPrivate	isProtected	isDefault	isPublic	isStatic	isAbstract	isGetterSetter	Parameters	LocalVariables	EnclosedExpressions	MaxEnclosedNesting	Developers	ChangeAtMethodAge	ProjectAge	CommitDate-ProjectFirstDate	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	PotentiallyBuggycommit	RiskyCommit	file	ChangeValue	Type
1342	17,15	11,9	17,15	0.0,0.0	0.007735269609838724,0.0038094420451670885	2.4207088647559783E-4,0.004335321114346996	0,0	0,0	0,0	3,3	3,3	4.75,5.06	1,1	7,8	4,5	25.0,21.0	13.0,10.0	73.0,60.0	22.0,19.0	38.0,31.0	95.0,79.0	498.55313,391.38153	21.153847,19.949999	10546.316,7808.061	585.9065,433.78116	0.16618438,0.13046052	92.11105346679688,95.39723205566406	0,0	0,0	0,0	1,1	0,0	0,0	0,0	1,1	1,0	0,0	0,0	snowleo,snowleo	0,41	207,248	12/10/11-19/03/11,22/11/11-19/03/11	0,4	0,10	0,126	0,20	0,20	0,0	0,0	0,0	1652.json	10	bad
1549	3,3	3,3	3,3	0.0,0.0	0.02421787567436695,0.009824906475841999	0.38685663836429407,0.1914694897094342	0,0	0,0	0,0	1,1	1,1	1.89,3.77	0,0	3,4	3,4	16.0,17.0	4.0,4.0	22.0,25.0	6.0,7.0	20.0,21.0	28.0,32.0	121.013985,140.55415	12.0,14.875	1452.1678,2090.743	80.675995,116.15238	0.040337995,0.046851385	128.0337677001953,127.25540161132812	0,0	0,0	0,0	1,1	0,0	0,0	0,0	2,2	0,0	0,0	0,0	snowleo,ElgarL	0,251	0,251	19/03/11-19/03/11,25/11/11-19/03/11	0,1	0,2	0,37	0,12	0,12	0,0	0,0	0,0	2641.json	70	noise
1247	4,11,11	3,9,9	4,11,11	0.0,0.0,0.0	0.6473485827445984,0.15470418334007263,0.15754875540733337	0.7896010155619272,0.13419231689255276,0.10816052743300227	0,1,1	0,1,1	0,2,2	1,3,3	1,3,3	3.46,7.2,7.2	0,2,2	1,5,5	1,4,4	12.0,20.0,21.0	3.0,6.0,6.0	14.0,43.0,44.0	3.0,10.0,10.0	15.0,26.0,27.0	17.0,53.0,54.0	66.41714,249.12332,256.76392	6.0,16.666666,17.5	398.5028,4152.055,4493.3687	22.139046,230.66974,249.63159	0.022139046,0.08304111,0.08558797	126.4930648803711,102.77076721191406,102.61367797851562	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	1,1,1	0,1,1	0,1,1	0,1,1	snowleo,snowleo,snowleo	0,0,5	301,301,306	14/01/12-19/03/11,14/01/12-19/03/11,19/01/12-19/03/11	0,8,1	0,9,2	0,179,6	0,2,33	0,2,27	0,0,0	0,0,0	0,0,0	1622.json	0	good
1171	6,13,13,5,7	6,9,9,4,6	6,9,9,4,6	0.0,0.2222222222222222,0.2222222222222222,0.0,0.0	0.0704028382897377,0.7274433970451355,0.7272595763206482,0.7760056853294373,0.35206520557403564	0.4267833102890536,0.6656760093339162,0.6648565263200865,0.6964514562512019,0.5466209065489511	2,2,2,2,2	1,1,1,1,1	3,3,3,3,3	2,3,3,2,2	2,3,3,2,2	6.53,8.81,8.81,6.63,6.53	1,2,2,0,1	4,4,4,2,4	4,4,4,2,4	14.0,17.0,17.0,13.0,14.0	3.0,4.0,4.0,3.0,3.0	27.0,34.0,34.0,19.0,27.0	9.0,10.0,10.0,6.0,8.0	17.0,21.0,21.0,16.0,17.0	36.0,44.0,44.0,25.0,35.0	147.14867,193.26196,193.26196,100.0,143.0612	21.0,21.25,21.25,13.0,18.666668	3090.122,4106.817,4106.817,1300.0,2670.476	171.67345,228.1565,228.1565,72.22222,148.35979	0.049049556,0.064420655,0.064420655,0.033333335,0.04768707	115.55799102783203,107.3419189453125,107.3419189453125,124.13514709472656,115.70448303222656	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	ElgarL,ElgarL,ElgarL,ElgarL,ElgarL	0,5,10,101,283	378,383,388,479,661	31/03/12-19/03/11,05/04/12-19/03/11,10/04/12-19/03/11,10/07/12-19/03/11,08/01/13-19/03/11	0,8,1,3,3	0,9,2,15,4	0,162,1,232,47	0,1,2,5,3	0,1,2,5,3	0,0,0,0,0	0,1,1,0,0	0,1,1,0,0	2600.json	40	noise
1549	3	3	3	0.0	0.1319943368434906	0.760709207185245	0	0	0	1	1	1.89	0	1	1	13.0	3.0	16.0	5.0	16.0	21.0	84.0	10.833333	910.0	50.555557	0.028	129.93223571777344	0	0	0	1	0	0	0	2	0	0	0	snowleo	0	0	19/03/11-19/03/11	0	0	0	0	0	0	0	0	2640.json	70	noise
1305	4	3	4	0.0	0.6938204765319824	0.9186799876765842	0	0	0	1	1	3.46	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	128.936767578125	0	0	0	1	0	0	1	0	0	0	0	snowleo	0	243	17/11/11-19/03/11	0	0	0	0	0	0	0	0	1599.json	0	good
1242	4	3	4	0.0	0.055906742811203	0.17451376371511562	0	0	0	1	1	3.46	0	0	0	15.0	7.0	24.0	9.0	22.0	33.0	147.16124	9.642857	1419.0547	78.83637	0.049053747	122.3560791015625	0	0	0	1	0	0	0	1	0	0	0	snowleo	0	306	19/01/12-19/03/11	0	0	0	0	0	0	0	0	2116.json	62	noise
1279	3	3	3	0.0	0.9340141415596008	0.9716894642027021	0	0	0	1	1	1.89	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	1	0	0	1	0	0	0	0	ElgarL	0	269	13/12/11-19/03/11	0	0	0	0	0	0	0	0	2733.json	7	bad
1286	4	3	4	0.0	0.9349207282066345	0.9520046504490596	0	0	0	1	1	3.46	0	1	1	9.0	1.0	11.0	1.0	10.0	12.0	39.863136	4.5	179.38411	9.965784	0.013287712	129.14767456054688	0	0	0	1	0	0	0	0	0	0	0	snowleo	0	262	06/12/11-19/03/11	0	0	0	0	0	0	0	0	1672.json	0	good
1549	3	3	3	0.0	0.7946510314941406	0.9488430923605774	0	0	0	1	1	1.89	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	1	0	0	1	0	0	0	0	snowleo	0	0	19/03/11-19/03/11	0	0	0	0	0	0	0	0	2778.json	15	bad
1219	9	7	9	0.0	0.43669837713241577	0.16231734292372713	1	1	2	2	2	5.03	1	2	2	22.0	5.0	37.0	8.0	27.0	45.0	213.96994	17.6	3765.871	209.21506	0.07132331	107.04261779785156	0	0	0	1	0	0	0	1	1	0	0	Jeff Wardian	0	329	11/02/12-19/03/11	0	0	0	0	0	0	0	0	1775.json	89	noise
1494	4,4,4	3,3,3	4,4,4	0.0,0.0,0.0	0.42617908120155334,0.42617908120155334,0.42617908120155334	0.615246288237632,0.615246288237632,0.615246288237632	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	3.46,3.46,3.46	0,0,0	0,0,0	0,0,0	13.0,13.0,13.0	5.0,5.0,5.0	17.0,17.0,17.0	5.0,5.0,5.0	18.0,18.0,18.0	22.0,22.0,22.0	91.73836,91.73836,91.73836	6.5,6.5,6.5	596.2993,596.2993,596.2993	33.12774,33.12774,33.12774	0.030579453,0.030579453,0.030579453	124.81353759765625,124.81353759765625,124.81353759765625	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	2,2,2	0,0,0	0,0,0	0,0,0	snowleo,snowleo,snowleo	0,0,207	55,55,262	13/05/11-19/03/11,13/05/11-19/03/11,06/12/11-19/03/11	0,0,0	0,0,0	0,0,0	0,56,88	0,1,1	0,0,0	0,0,0	0,0,0	2054.json	0	good
1011	4	3	4	0.0	0.7996227741241455	0.774348295693142	0	0	0	1	1	3.46	0	1	1	13.0	2.0	16.0	3.0	15.0	19.0	74.23092	9.75	723.75146	40.208416	0.024743639	125.91468811035156	0	0	0	1	0	0	0	1	0	0	0	snowleo	0	538	07/09/12-19/03/11	0	0	0	0	0	0	0	0	638.json	173	noise
1401	10	7	7	0.0	0.9084998965263367	0.4804959301859579	1	1	2	2	2	2.56	1	6	6	19.0	5.0	37.0	7.0	24.0	44.0	201.73834	13.3	2683.1199	149.06221	0.06724612	111.42000579833984	0	0	0	1	0	0	0	1	1	0	0	snowleo	0	148	14/08/11-19/03/11	0	0	0	0	0	0	0	0	2650.json	258	ugly
1301	12,12	8,8	12,12	0.0,0.0	0.7476695775985718,0.7476695775985718	0.8799974859536457,0.8799974859536457	0,0	0,0	0,0	2,2	2,2	5.12,5.12	1,1	1,1	1,1	17.0,17.0	6.0,6.0	26.0,26.0	7.0,7.0	23.0,23.0	33.0,33.0	149.27754,149.27754	9.916666,9.916666	1480.3356,1480.3356	82.24087,82.24087	0.04975918,0.04975918	104.25431823730469,104.25431823730469	0,0	0,0	0,0	1,1	1,1	0,0	0,0	1,1	0,0	0,0	0,0	KHobbits,KHobbits	0,564	247,812	21/11/11-19/03/11,08/06/13-19/03/11	0,0	0,0	0,0	0,157	0,124	0,0	0,0	0,0	1483.json	50	noise
809	4	3	3	0.0	0.9751524329185486	0.9356710635673219	0	0	0	1	1	3.77	0	1	1	8.0	2.0	11.0	2.0	10.0	13.0	43.185066	4.0	172.74026	9.596682	0.014395022	133.39190673828125	0	0	0	1	0	0	0	0	0	0	0	ElgarL	0	740	28/03/13-19/03/11	0	0	0	0	0	0	0	0	2560.json	835	ugly
897	4	3	4	0.0	0.38956218957901	0.7409999804646294	0	0	0	1	1	3.46	0	1	1	12.0	5.0	14.0	5.0	17.0	19.0	77.6618	6.0	465.97076	25.887264	0.025887266	125.67974090576172	0	0	0	1	0	0	0	0	0	0	0	KHobbits	0	651	29/12/12-19/03/11	0	0	0	0	0	0	0	0	1893.json	16	bad
1429	4,4,4,4	3,3,3,3	4,4,4,4	0.0,0.0,0.0,0.0	0.9362171292304993,0.9362171292304993,0.9396722316741943,0.9261626601219177	0.855908930225265,0.855908930225265,0.8330436833854841,0.8769150400073701	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	3.46,3.46,3.46,3.46	0,0,0,0	0,0,0,0	0,0,0,0	10.0,10.0,11.0,11.0	4.0,4.0,4.0,3.0	11.0,11.0,12.0,12.0	4.0,4.0,4.0,3.0	14.0,14.0,15.0,14.0	15.0,15.0,16.0,15.0	57.110325,57.110325,62.51025,57.110325	5.0,5.0,5.5,5.5	285.55164,285.55164,343.80637,314.10678	15.863979,15.863979,19.100353,17.450377	0.019036775,0.019036775,0.02083675,0.019036775	127.27810668945312,127.27810668945312,126.80831146240234,127.27810668945312	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	snowleo,snowleo,snowleo,snowleo	0,42,42,44	120,162,162,164	17/07/11-19/03/11,28/08/11-19/03/11,28/08/11-19/03/11,30/08/11-19/03/11	0,0,1,1	0,0,2,2	0,0,6,7	0,18,16,32	0,4,16,32	0,0,0,0	0,0,0,0	0,0,0,0	1705.json	104	noise
1494	4,4,4	3,3,3	4,4,4	0.0,0.0,0.0	0.8181889057159424,0.8181889057159424,0.8181889057159424	0.7037496422491706,0.7037496422491706,0.7037496422491706	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	3.46,3.46,3.46	0,0,0	0,0,0	0,0,0	12.0,12.0,12.0	4.0,4.0,4.0	15.0,15.0,15.0	4.0,4.0,4.0	16.0,16.0,16.0	19.0,19.0,19.0	76.0,76.0,76.0	6.0,6.0,6.0	456.0,456.0,456.0	25.333334,25.333334,25.333334	0.025333334,0.025333334,0.025333334	125.79222106933594,125.79222106933594,125.79222106933594	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	snowleo,snowleo,snowleo	0,0,207	55,55,262	13/05/11-19/03/11,13/05/11-19/03/11,06/12/11-19/03/11	0,0,0	0,0,0	0,0,0	0,56,88	0,1,1	0,0,0	0,0,0	0,0,0	2073.json	0	good
1279	3,4	3,3	3,3	0.0,0.0	0.07507175207138062,0.7041783332824707	0.36344621674945654,0.4976075821775509	0,0	0,0	0,0	1,1	1,1	3.77,3.77	0,0	1,1	1,1	15.0,14.0	4.0,4.0	21.0,20.0	6.0,6.0	19.0,18.0	27.0,26.0	114.694046,108.41805	11.25,10.5	1290.308,1138.3895	71.68378,63.243862	0.03823135,0.03613935	128.31268310546875,128.60531616210938	0,0	0,0	0,0	1,1	1,0	0,0	0,0	2,2	0,0	0,0	0,0	ElgarL,ElgarL	0,393	269,662	13/12/11-19/03/11,09/01/13-19/03/11	0,1	0,2	0,8	0,31	0,31	0,0	0,0	0,0	2747.json	49	noise
1011	4	3	4	0.0	0.8020436763763428	0.762064898726165	0	0	0	1	1	3.46	0	1	1	13.0	2.0	16.0	3.0	15.0	19.0	74.23092	9.75	723.75146	40.208416	0.024743639	125.91468811035156	0	0	0	1	0	0	0	1	0	0	0	snowleo	0	538	07/09/12-19/03/11	0	0	0	0	0	0	0	0	644.json	58	noise
1286	16	11	16	0.0	0.38919714093208313	0.25958577939051325	1	1	2	2	2	6.63	2	8	6	26.0	3.0	54.0	3.0	29.0	57.0	276.90494	13.0	3599.7642	199.9869	0.092301644	96.3809585571289	0	0	0	1	0	0	0	0	0	0	0	snowleo	0	262	06/12/11-19/03/11	0	0	0	0	0	0	0	0	1450.json	75	noise
1325	4	3	4	0.0	0.932535707950592	0.9458453221080592	0	0	0	1	1	3.46	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	128.936767578125	0	0	0	1	0	0	1	0	0	0	0	KHobbits	0	224	29/10/11-19/03/11	0	0	0	0	0	0	0	0	1569.json	41	noise
1549	7	7	7	0.0	0.2954915165901184	0.23452568043532324	1	1	2	2	2	2.56	1	3	3	20.0	6.0	33.0	10.0	26.0	43.0	202.11891	16.666666	3368.6484	187.14714	0.06737297	111.41020202636719	0	0	0	1	0	0	0	2	1	0	0	snowleo	0	0	19/03/11-19/03/11	0	0	0	0	0	0	0	0	2663.json	100	noise
769	14	10	14	0.0	0.6372004151344299	0.2137114392059441	1	2	3	3	3	5.61	1	2	2	22.0	7.0	45.0	11.0	29.0	56.0	272.04694	17.285713	4702.5254	261.2514	0.09068231	98.40620422363281	0	0	0	1	0	0	0	1	1	1	1	snowleo	0	780	07/05/13-19/03/11	0	0	0	0	0	0	0	0	1312.json	136	noise
1494	16,16,5,12,14	16,16,7,9,9	14,14,5,12,12	0.0,0.0,0.0,0.0,0.0	0.18364126980304718,0.18364126980304718,0.7917777895927429,0.6395747661590576,0.8817516565322876	8.985632663628451E-4,8.985632663628451E-4,0.23276348939013491,0.6777036103752834,0.7879252237662091	4,4,3,3,3	4,4,2,2,2	8,8,5,5,5	5,5,3,3,3	5,5,3,3,3	3.18,3.18,1.96,5.12,5.12	3,3,0,1,1	8,8,2,2,2	5,5,2,2,2	23.0,23.0,18.0,18.0,19.0	7.0,7.0,5.0,5.0,5.0	76.0,76.0,32.0,34.0,35.0	22.0,22.0,6.0,6.0,6.0	30.0,30.0,23.0,23.0,24.0	98.0,98.0,38.0,40.0,41.0	480.87524,480.87524,171.89536,180.94247,187.98346	36.142857,36.142857,10.8,10.8,11.400001	17380.205,17380.205,1856.4698,1954.1787,2143.0115	965.56696,965.56696,103.137215,108.56548,119.05619	0.16029175,0.16029175,0.05729845,0.06031416,0.062661156	94.9841079711914,94.9841079711914,117.47329711914062,103.02397918701172,102.82546997070312	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,1	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	2,2,0,0,0	1,1,1,1,1	1,1,1,1,1	snowleo,snowleo,snowleo,KHobbits,KHobbits	0,0,0,87,135	55,55,55,142,190	13/05/11-19/03/11,13/05/11-19/03/11,13/05/11-19/03/11,08/08/11-19/03/11,25/09/11-19/03/11	0,0,2,12,3	0,0,15,17,4	0,0,393,51,9	0,4,42,50,38	0,0,42,50,38	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1123.json	0	good
779	11,11,11,11,11,11,13	9,9,9,9,9,9,11	11,11,11,11,11,11,13	0.0,0.0,0.0,0.0,0.0,0.0,0.0	3.6055519012734294E-4,2.3028945724945515E-4,2.189848746638745E-4,2.3198146664071828E-4,2.456962247379124E-4,2.3497114307247102E-4,1.9002168846782297E-4	1.4002118014344522E-5,3.659762312836883E-6,3.5511183517782123E-6,3.5112380408851184E-6,1.845343920483184E-6,1.9019768294477773E-6,1.514103943156282E-8	2,2,2,2,2,2,3	2,2,2,2,2,2,3	4,4,4,4,4,4,6	3,3,3,3,3,3,4	3,3,3,3,3,3,4	4.6,4.6,4.6,4.6,4.6,4.6,4.26	1,1,1,1,1,1,1	12,13,13,13,13,13,16	9,10,10,10,10,10,11	29.0,30.0,30.0,30.0,32.0,32.0,34.0	11.0,12.0,12.0,12.0,12.0,12.0,14.0	71.0,76.0,76.0,76.0,78.0,78.0,98.0	27.0,28.0,28.0,28.0,28.0,28.0,36.0	40.0,42.0,42.0,42.0,44.0,44.0,48.0	98.0,104.0,104.0,104.0,106.0,106.0,134.0	521.54895,560.801,560.801,560.801,578.69977,578.69977,748.38495	35.590908,35.0,35.0,35.0,37.333332,37.333332,43.714287	18562.4,19628.035,19628.035,19628.035,21604.791,21604.791,32715.115	1031.2445,1090.4464,1090.4464,1090.4464,1200.2661,1200.2661,1817.5063	0.17384966,0.18693368,0.18693368,0.18693368,0.19289993,0.19289993,0.24946165	98.92871856689453,98.5513916015625,98.5513916015625,98.5513916015625,98.38802337646484,98.38802337646484,94.1146469116211	1,1,1,1,1,1,1	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	3,3,3,3,3,3,3	2,2,2,2,2,2,4	0,1,1,1,1,1,2	0,1,1,1,1,1,1	Iaccidentally,KHobbits,KHobbits,KHobbits,KHobbits,FearFree,KHobbits	0,7,42,172,281,328,393	770,777,812,942,1051,1098,1163	27/04/13-19/03/11,04/05/13-19/03/11,08/06/13-19/03/11,16/10/13-19/03/11,02/02/14-19/03/11,21/03/14-19/03/11,25/05/14-19/03/11	0,3,2,1,1,2,3	0,6,4,2,2,4,4	0,38,12,5,25,4,140	0,46,157,230,24,374,2	0,46,124,230,24,374,2	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1031.json	0	good
1539	4,4,4,4,4,8,8,15,23,24,23,23	3,3,3,3,3,7,7,11,18,19,18,18	4,4,4,4,4,8,8,15,22,23,22,22	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.23311389982700348,0.23629875481128693,0.08448714017868042,0.0801321491599083,0.07928743213415146,0.018088823184370995,0.0041044531390070915,0.0026052407920360565,0.0023782458156347275,0.0018879121635109186,0.004423255566507578,0.0014231373788788915	0.2766125994334893,0.2697985865112756,0.1902986171016786,0.18711170063852228,0.1883480186011126,5.705345921245892E-5,1.9260471466326336E-5,5.808773264394121E-6,3.952039340367607E-5,1.7535253736246363E-5,1.7656510333592906E-4,1.091991455963431E-4	0,0,0,0,0,1,1,2,3,3,3,3	0,0,0,0,0,1,1,2,4,4,4,4	0,0,0,0,0,2,2,4,7,7,7,7	1,1,1,1,1,2,2,2,4,4,4,4	1,1,1,1,1,2,2,2,4,4,4,4	3.46,3.46,3.46,3.46,3.46,3.87,3.87,5.44,6.0,5.88,6.0,6.0	0,0,0,0,0,0,0,1,2,2,2,2	4,4,3,3,3,9,9,12,11,12,11,11	4,4,3,3,3,9,9,11,10,11,10,10	19.0,19.0,19.0,19.0,19.0,33.0,34.0,36.0,34.0,35.0,33.0,34.0	3.0,3.0,4.0,4.0,4.0,7.0,8.0,10.0,14.0,14.0,12.0,12.0	25.0,25.0,27.0,27.0,27.0,67.0,70.0,86.0,84.0,88.0,80.0,81.0	5.0,5.0,6.0,6.0,6.0,16.0,18.0,21.0,29.0,31.0,27.0,28.0	22.0,22.0,23.0,23.0,23.0,40.0,42.0,46.0,48.0,49.0,45.0,46.0	30.0,30.0,33.0,33.0,33.0,83.0,88.0,107.0,113.0,119.0,107.0,109.0	133.78294,133.78294,149.27754,149.27754,149.27754,441.72003,474.52393,591.0211,631.10077,668.15045,587.6283,602.06824	15.833333,15.833333,14.25,14.25,14.25,37.714287,38.25,37.8,35.214287,38.75,37.125,39.666664	2118.23,2118.23,2127.205,2127.205,2127.205,16659.156,18150.541,22340.598,22223.764,25890.83,21815.701,23882.04	117.67944,117.67944,118.17806,118.17806,118.17806,925.50867,1008.3634,1241.1443,1234.6536,1438.3794,1211.9834,1326.7799	0.044594314,0.044594314,0.04975918,0.04975918,0.04975918,0.14724001,0.15817465,0.19700705,0.21036692,0.22271682,0.19587609,0.2006894	122.85169219970703,122.85169219970703,122.28182983398438,122.28182983398438,122.28182983398438,105.18153381347656,104.80902099609375,93.48395538330078,86.4782943725586,85.4615249633789,86.84941864013672,86.72318267822266	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0	2,2,2,2,2,1,2,2,2,2,2,2	0,0,0,0,0,3,3,3,1,1,1,1	0,0,0,0,0,0,0,0,1,1,1,1	0,0,0,0,0,0,0,0,1,1,1,1	Zenexer,snowleo,snowleo,snowleo,snowleo,snowleo,ementalo,KHobbits,KHobbits,KHobbits,KHobbits,KHobbits	0,1,33,54,76,252,252,621,621,640,754,802	10,11,43,64,86,262,262,631,631,650,764,812	29/03/11-19/03/11,30/03/11-19/03/11,01/05/11-19/03/11,22/05/11-19/03/11,13/06/11-19/03/11,06/12/11-19/03/11,06/12/11-19/03/11,09/12/12-19/03/11,09/12/12-19/03/11,28/12/12-19/03/11,21/04/13-19/03/11,08/06/13-19/03/11	0,1,2,1,1,6,2,11,16,2,1,6	0,2,4,2,2,8,4,15,24,3,3,12	0,2,28,6,4,294,28,168,390,27,61,73	0,21,185,33,40,31,33,2,5,3,7,32	0,21,185,33,40,31,33,2,5,3,7,32	0,0,0,1,0,0,0,0,0,1,0,0	0,0,0,1,0,0,0,0,0,1,0,1	0,0,0,1,0,0,0,0,0,1,0,1	2184.json	184	ugly
338	15	9	14	0.0	0.001421172870323062	2.757494800169289E-5	11	6	17	3	3	5.63	1	12	9	29.0	9.0	83.0	20.0	38.0	103.0	540.53656	32.222225	17417.291	967.62726	0.18017885	94.83594512939453	0	0	0	1	1	0	0	5	0	1	1	KHobbits	0	1211	12/07/14-19/03/11	0	0	0	0	0	0	0	0	1467.json	4	bad
784	58,65,65	33,38,38	49,57,57	0.10204081632653061,0.08771929824561403,0.08771929824561403	1.0302694863639772E-4,0.0,0.0	6.09828984924933E-5,5.502418743845984E-5,5.5929894209790164E-5	3,3,3	3,3,3	6,6,6	6,6,6	6,6,6	11.15,11.05,11.05	5,5,5	19,20,20	12,12,12	35.0,35.0,35.0	16.0,17.0,17.0	142.0,154.0,154.0	42.0,45.0,45.0	51.0,52.0,52.0	184.0,199.0,199.0	1043.7262,1134.3876,1134.3876	45.9375,46.32353,46.32353	47946.17,52548.836,52548.836	2663.6763,2919.38,2919.38	0.34790874,0.37812918,0.37812918	70.42964172363281,67.54656219482422,67.54656219482422	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	1,2,2	0,0,0	0,0,0	snowleo,snowleo,FearFree	0,10,333	765,775,1098	22/04/13-19/03/11,02/05/13-19/03/11,21/03/14-19/03/11	0,12,3	0,17,6	0,150,7	0,4,374	0,4,374	0,0,0	0,1,0	0,1,0	622.json	0	good
1023	5,5	4,4	5,5	0.0,0.0	0.005181051325052977,0.005181051325052977	0.13824164031848837,0.13494884157240708	1,1	1,1	2,2	2,2	2,2	3.92,3.92	0,0	2,2	2,2	17.0,17.0	9.0,9.0	23.0,23.0	11.0,11.0	26.0,26.0	34.0,34.0	159.81496,159.81496	10.388888,10.388888	1660.2997,1660.2997	92.23887,92.23887	0.05327165,0.05327165	118.08222198486328,118.08222198486328	0,0	0,0	0,0	1,1	0,0	0,0	0,0	0,0	1,1	0,0	0,0	KHobbits,KHobbits	0,206	526,732	26/08/12-19/03/11,20/03/13-19/03/11	0,1	0,2	0,2	0,1	0,1	0,0	0,0	0,0	1912.json	0	good
717	4,4,4,4,4	3,3,3,3,3	4,4,4,4,4	0.0,0.0,0.0,0.0,0.0	0.7723013758659363,0.7723013758659363,0.7723013758659363,0.7723013758659363,0.7723013758659363	0.9188288298669468,0.9188288298669468,0.9188288298669468,0.9188288298669468,0.9188288298669468	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	3.46,3.46,3.46,3.46,3.46	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	10.0,10.0,10.0,10.0,10.0	2.0,2.0,2.0,2.0,2.0	11.0,11.0,11.0,11.0,11.0	2.0,2.0,2.0,2.0,2.0	12.0,12.0,12.0,12.0,12.0	13.0,13.0,13.0,13.0,13.0	46.604515,46.604515,46.604515,46.604515,46.604515	5.0,5.0,5.0,5.0,5.0	233.02258,233.02258,233.02258,233.02258,233.02258	12.945699,12.945699,12.945699,12.945699,12.945699	0.015534839,0.015534839,0.015534839,0.015534839,0.015534839	128.335205078125,128.335205078125,128.335205078125,128.335205078125,128.335205078125	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	Iaccidentally,Iaccidentally,Iaccidentally,Iaccidentally,KHobbits	0,0,0,15,98	832,832,832,847,930	28/06/13-19/03/11,28/06/13-19/03/11,28/06/13-19/03/11,13/07/13-19/03/11,04/10/13-19/03/11	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,6,5,11,10	0,1,0,6,6	0,0,0,0,0	0,0,1,0,0	0,0,1,0,0	2326.json	493	ugly
355	5	4	5	0.0	0.4243275225162506	0.19382662322876235	0	0	0	1	1	3.92	0	2	2	20.0	4.0	28.0	6.0	24.0	34.0	155.88872	15.0	2338.3308	129.90727	0.051962905	118.44156646728516	0	0	0	1	0	0	0	1	1	0	0	KHobbits	0	1194	25/06/14-19/03/11	0	0	0	0	0	0	0	0	1319.json	18	noise
