Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	Mcclure	McCabe	McCabeWOCases	IndentSTD	MaximumBlockDepth	totalFanOut	uniqueFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	isPrivate	isProtected	isDefault	isPublic	isStatic	isAbstract	isGetterSetter	Parameters	LocalVariables	EnclosedExpressions	MaxEnclosedNesting	Developers	ChangeAtMethodAge	ProjectAge	CommitDate-ProjectFirstDate	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	PotentiallyBuggycommit	RiskyCommit	file	ChangeValue	Type
1916	10,10,11,11,12,12,10,10,11	6,6,6,6,8,8,8,8,8	10,10,11,11,12,12,10,10,11	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.016209842637181282,0.01976049318909645,0.017285650596022606,0.017109999433159828,0.030886966735124588,0.030886966735124588,0.023066764697432518,0.01921805366873741,0.006042811553925276	0.03396314768805614,0.012087086470143601,0.01636005522650029,0.01620011958487094,0.013454588934221459,0.013454588934221459,0.009458833604277586,0.004285422203563239,0.008963541175621531	1,2,2,2,4,4,4,5,4	1,2,2,2,3,3,3,4,3	2,4,4,4,7,7,7,9,7	2,2,2,2,3,3,3,3,3	2,2,2,2,3,3,3,3,3	12.8,12.8,18.2,18.2,14.42,14.42,13.6,13.6,17.18	1,1,1,1,2,2,2,2,2	5,6,5,5,5,5,5,6,6	5,6,5,5,5,5,5,6,6	20.0,23.0,23.0,23.0,22.0,22.0,22.0,23.0,24.0	7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0	42.0,46.0,47.0,47.0,51.0,51.0,50.0,54.0,52.0	16.0,16.0,16.0,16.0,16.0,16.0,14.0,14.0,13.0	27.0,30.0,30.0,30.0,29.0,29.0,29.0,30.0,32.0	58.0,62.0,63.0,63.0,67.0,67.0,64.0,68.0,65.0	275.78348,304.2272,309.1341,309.1341,325.48474,325.48474,310.9108,333.66855,325.0	22.857143,26.285715,26.285715,26.285715,25.142859,25.142859,22.0,23.0,19.5	6303.6226,7996.8296,8125.8105,8125.8105,8183.6167,8183.6167,6840.0376,7674.3765,6337.5	350.20126,444.2683,451.43393,451.43393,454.6454,454.6454,380.00208,426.35425,352.08334	0.09192783,0.10140907,0.103044696,0.103044696,0.108494915,0.108494915,0.103636935,0.11122285,0.108333334	104.01612091064453,103.50569152832031,101.87846374511719,101.87846374511719,99.97087097167969,99.97087097167969,103.16268920898438,102.79534912109375,101.3882064819336	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	Brian Clozel,Phillip Webb,Phillip Webb,Marten Deinum,Phillip Webb,Phillip Webb,Phillip Webb,wycm,Phillip Webb	0,44,44,244,332,1065,1713,1814,1814	743,787,787,988,1076,1809,2457,2558,2558	03/11/14-21/10/12,17/12/14-21/10/12,17/12/14-21/10/12,06/07/15-21/10/12,02/10/15-21/10/12,04/10/17-21/10/12,14/07/19-21/10/12,23/10/19-21/10/12,23/10/19-21/10/12	0,1,7,1,6,0,1,1,5	0,2,13,2,11,0,2,2,9	0,26,162,16,37,0,19,26,83	0,2,6,5,4,7157,87,27,25	0,2,6,5,4,0,87,27,25	0,0,0,0,0,0,0,0,0	0,1,1,1,1,0,0,0,0	0,1,1,1,1,0,0,0,0	550.json	369	ugly
2474	3,3,3,3,3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3,3,3,3,3	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.8792024850845337,0.8792024850845337,0.205367311835289,0.205367311835289,0.6338489055633545,0.6338489055633545,0.6338489055633545,0.8792024850845337,0.8792024850845337,0.7045109272003174,0.6752344965934753,0.6752344965934753	0.8919806810036647,0.8919806810036647,0.6237050045198792,0.6237050045198792,0.842109424817135,0.842109424817135,0.842109424817135,0.8919806810036647,0.8919806810036647,0.8358329170704549,0.8874896728638777,0.8874896728638777	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1	3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0	9.0,9.0,15.0,15.0,11.0,11.0,11.0,9.0,9.0,11.0,10.0,10.0	2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0	10.0,10.0,16.0,16.0,12.0,12.0,12.0,10.0,10.0,12.0,11.0,11.0	2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0	11.0,11.0,18.0,18.0,13.0,13.0,13.0,11.0,11.0,13.0,12.0,12.0	12.0,12.0,19.0,19.0,14.0,14.0,14.0,12.0,12.0,14.0,13.0,13.0	41.51318,41.51318,79.22858,79.22858,51.806156,51.806156,51.806156,41.51318,41.51318,51.806156,46.604515,46.604515	4.5,4.5,7.5,7.5,5.5,5.5,5.5,4.5,4.5,5.5,5.0,5.0	186.80931,186.80931,594.21436,594.21436,284.93387,284.93387,284.93387,186.80931,186.80931,284.93387,233.02258,233.02258	10.378295,10.378295,33.01191,33.01191,15.829659,15.829659,15.829659,10.378295,10.378295,15.829659,12.945699,12.945699	0.013837727,0.013837727,0.026409525,0.026409525,0.01726872,0.01726872,0.01726872,0.013837727,0.013837727,0.01726872,0.015534839,0.015534839	133.59722900390625,133.59722900390625,130.236328125,130.236328125,132.4454345703125,132.4454345703125,132.4454345703125,133.59722900390625,133.59722900390625,132.4454345703125,132.9956512451172,132.9956512451172	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0	Dave Syer,Phillip Webb,Phillip Webb,Phillip Webb,Phillip Webb,Dave Syer,Phillip Webb,Phillip Webb,Dave Syer,Phillip Webb,Phillip Webb,Phillip Webb	0,75,75,75,75,93,93,93,100,176,205,1624	185,260,260,260,260,278,278,278,285,361,390,1809	24/04/13-21/10/12,08/07/13-21/10/12,08/07/13-21/10/12,08/07/13-21/10/12,08/07/13-21/10/12,26/07/13-21/10/12,26/07/13-21/10/12,26/07/13-21/10/12,02/08/13-21/10/12,17/10/13-21/10/12,15/11/13-21/10/12,04/10/17-21/10/12	0,0,2,0,3,0,0,3,0,1,1,0	0,0,4,0,6,0,0,6,0,2,2,0	0,0,22,0,26,0,0,14,0,5,7,0	0,524,524,476,476,673,404,411,126,1,77,7157	0,1,39,0,50,74,0,34,0,1,68,0	0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,1,1,0,1,0,0	11912.json	74	noise
2313	5,5,12,5,5	4,4,10,4,4	5,5,12,5,5	0.0,0.0,0.0,0.0,0.0	0.014726568944752216,0.005222716368734837,0.004805348813533783,0.005700803827494383,0.005700803827494383	0.7055580787671685,0.5963554649405868,0.08709700455356072,0.5672413930209852,0.5672413930209852	0,0,1,0,0	0,0,2,0,0	0,0,3,0,0	1,1,3,1,1	1,1,3,1,1	5.99,5.99,8.84,5.99,5.99	0,0,2,0,0	1,1,1,1,1	1,1,1,1,1	16.0,17.0,25.0,16.0,16.0	2.0,3.0,7.0,3.0,3.0	21.0,22.0,44.0,24.0,24.0	3.0,4.0,12.0,4.0,4.0	18.0,20.0,32.0,19.0,19.0	24.0,26.0,56.0,28.0,28.0	100.0782,112.37013,280.0,118.94197,118.94197	12.0,11.333334,21.428572,10.666667,10.666667	1200.9385,1273.5282,6000.0,1268.7144,1268.7144	66.7188,70.751564,333.33334,70.48413,70.48413	0.0333594,0.03745671,0.093333334,0.039647322,0.039647322	120.74615478515625,120.14375305175781,100.75360870361328,119.84819793701172,119.84819793701172	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,2,0,0	0,0,0,0,0	0,0,0,0,0	Dave Syer,Dave Syer,Dave Syer,Phillip Webb,Phillip Webb	0,5,6,126,1463	346,351,352,472,1809	02/10/13-21/10/12,07/10/13-21/10/12,08/10/13-21/10/12,05/02/14-21/10/12,04/10/17-21/10/12	0,1,8,1,0	0,2,9,9,0	0,7,283,275,0	0,3,4,6,7157	0,3,4,6,0	0,0,0,0,0	0,0,1,1,0	0,0,1,1,0	4483.json	565	ugly
1985	3,3	3,3	3,3	0.0,0.0	0.18784044682979584,0.18784044682979584	0.8706067153905794,0.8706067153905794	0,0	0,0	0,0	1,1	1,1	3.77,3.77	0,0	0,0	0,0	11.0,11.0	2.0,2.0	12.0,12.0	2.0,2.0	13.0,13.0	14.0,14.0	51.806156,51.806156	5.5,5.5	284.93387,284.93387	15.829659,15.829659	0.01726872,0.01726872	132.4454345703125,132.4454345703125	0,0	0,0	0,0	1,1	0,0	0,0	1,1	0,0	0,0	0,0	0,0	Phillip Webb,Phillip Webb	0,1135	674,1809	26/08/14-21/10/12,04/10/17-21/10/12	0,0	0,0	0,0	0,7157	0,0	0,0	0,0	0,0	4311.json	0	good
2090	7,7,7,8,8,8,8	7,7,7,7,7,7,7	7,7,7,8,8,8,8	0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.5779145956039429,0.5779145956039429,0.5779145956039429,0.13812538981437683,0.13812538981437683,0.14209221303462982,0.14209221303462982	0.12013923856837772,0.12013923856837772,0.12013923856837772,0.020356794242113382,0.020356794242113382,0.014687021835846345,0.014687021835846345	1,1,1,2,2,2,2	1,1,1,2,2,2,2	2,2,2,4,4,4,4	2,2,2,3,3,3,3	2,2,2,3,3,3,3	5.11,5.11,5.11,7.42,7.42,7.42,7.42	1,1,1,1,1,1,1	1,1,1,1,1,1,1	1,1,1,1,1,1,1	19.0,19.0,19.0,22.0,22.0,22.0,22.0	6.0,6.0,6.0,7.0,7.0,7.0,7.0	33.0,33.0,33.0,42.0,42.0,44.0,44.0	9.0,9.0,9.0,12.0,12.0,12.0,12.0	25.0,25.0,25.0,29.0,29.0,29.0,29.0	42.0,42.0,42.0,54.0,54.0,56.0,56.0	195.04196,195.04196,195.04196,262.331,262.331,272.04694,272.04694	14.25,14.25,14.25,18.857143,18.857143,18.857143,18.857143	2779.348,2779.348,2779.348,4946.813,4946.813,5130.0283,5130.0283	154.40822,154.40822,154.40822,274.82294,274.82294,285.0016,285.0016	0.06501399,0.06501399,0.06501399,0.087443665,0.087443665,0.09068231,0.09068231	111.59553527832031,111.59553527832031,111.59553527832031,107.66108703613281,107.66108703613281,107.47197723388672,107.47197723388672	1,1,1,1,1,1,1	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	0,0,0,0,0,1,1	0,0,0,0,0,1,1	Dave Syer,Dave Syer,Phillip Webb,Andy Wilkinson,Phillip Webb,Phillip Webb,Phillip Webb	0,2,1218,1227,1240,1451,1536	569,571,1787,1796,1809,2020,2105	13/05/14-21/10/12,15/05/14-21/10/12,12/09/17-21/10/12,21/09/17-21/10/12,04/10/17-21/10/12,03/05/18-21/10/12,27/07/18-21/10/12	0,0,0,2,0,2,2	0,0,0,3,0,4,4	0,0,0,52,0,2,2	0,26,520,14,7157,112,294	0,21,62,14,0,112,294	0,0,0,0,0,0,0	0,0,1,0,0,0,1	0,0,1,0,0,0,1	6353.json	56	noise
2101	3,4,4	3,4,4	3,4,4	0.0,0.0,0.0	0.635552167892456,0.16115322709083557,0.16115322709083557	0.7766442098779155,0.46911224068389196,0.46911224068389196	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	3.77,4.0,4.0	0,0,0	0,1,1	0,1,1	12.0,14.0,14.0	2.0,5.0,5.0	13.0,18.0,18.0	4.0,8.0,8.0	14.0,19.0,19.0	17.0,26.0,26.0	64.72504,110.44612,110.44612	12.0,11.2,11.2	776.70044,1236.9966,1236.9966	43.150024,68.72203,68.72203	0.021575011,0.036815375,0.036815375	131.28770446777344,123.8484878540039,123.8484878540039	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	1,0,0	1,1,1	0,0,0	0,0,0	0,0,0	Marcel Overdijk,Andy Wilkinson,Phillip Webb	0,1000,1251	558,1558,1809	02/05/14-21/10/12,26/01/17-21/10/12,04/10/17-21/10/12	0,1,0	0,1,0	0,59,0	0,4,7157	0,4,0	0,0,0	0,0,0	0,0,0	118.json	59	noise
2327	7,5,5,5,4,4	3,3,3,3,3,3	6,4,4,4,4,4	0.0,0.0,0.0,0.0,0.0,0.0	0.0015969561645761132,0.7550742626190186,0.6287437677383423,0.8758854269981384,0.33742088079452515,0.33742088079452515	0.22086324245232195,0.5929561416099495,0.6388788550837541,0.6640353405456251,0.5543369806240592,0.5543369806240592	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1,1,1,1,1,1	10.07,6.63,6.63,6.63,6.63,6.63	0,0,0,0,0,0	3,2,1,1,1,1	2,1,1,1,1,1	15.0,13.0,14.0,14.0,14.0,14.0	4.0,4.0,4.0,4.0,4.0,4.0	25.0,18.0,16.0,16.0,16.0,16.0	16.0,7.0,7.0,7.0,7.0,7.0	19.0,17.0,18.0,18.0,18.0,18.0	41.0,25.0,23.0,23.0,23.0,23.0	174.16504,102.18657,95.90828,95.90828,95.90828,95.90828	30.0,11.375,12.25,12.25,12.25,12.25	5224.951,1162.3722,1174.8765,1174.8765,1174.8765,1174.8765	290.27505,64.57623,65.27091,65.27091,65.27091,65.27091	0.058055013,0.034062188,0.031969428,0.031969428,0.031969428,0.031969428	114.9114761352539,124.25267028808594,124.58238983154297,124.58238983154297,124.58238983154297,124.58238983154297	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	Greg Turnquist,Andy Wilkinson,Phillip Webb,Stephane Nicoll,Andy Wilkinson,Phillip Webb	0,20,47,344,1107,1477	332,352,379,676,1439,1809	18/09/13-21/10/12,08/10/13-21/10/12,04/11/13-21/10/12,28/08/14-21/10/12,29/09/16-21/10/12,04/10/17-21/10/12	0,1,1,1,1,0	0,4,2,2,2,0	0,112,6,17,7,0	0,24,61,3,1,7157	0,24,42,3,1,0	0,0,0,0,0,0	0,1,0,1,0,0	0,0,0,1,0,0	8862.json	142	noise
2097	10,8,8	10,8,8	10,8,8	0.0,0.0,0.0	0.12840145826339722,0.2923840582370758,0.2923840582370758	0.025284401213456573,0.558609642578258,0.558609642578258	2,3,3	1,1,1	3,4,4	3,3,3	3,3,3	7.2,7.75,7.75	2,2,2	2,2,2	2,2,2	26.0,17.0,17.0	5.0,5.0,5.0	48.0,28.0,28.0	11.0,7.0,7.0	31.0,22.0,22.0	59.0,35.0,35.0	292.29758,156.08011,156.08011	28.6,11.9,11.9	8359.711,1857.3533,1857.3533	464.42838,103.186295,103.186295	0.097432524,0.052026704,0.052026704	103.48370361328125,110.36112976074219,110.36112976074219	0,0,0	0,1,1	0,0,0	1,0,0	0,0,0	0,0,0	0,0,0	1,1,1	3,1,1	0,0,0	0,0,0	Stephane Nicoll,David Turanski,Phillip Webb	0,185,1247	562,747,1809	06/05/14-21/10/12,07/11/14-21/10/12,04/10/17-21/10/12	0,5,0	0,12,0	0,175,0	0,13,7157	0,7,0	0,0,0	0,1,0	0,1,0	10969.json	175	noise
2102	8,8	7,7	8,8	0.0,0.0	0.5751073956489563,0.5751073956489563	0.6085294462995824,0.6085294462995824	0,0	0,0	0,0	2,2	2,2	5.66,5.66	1,1	1,1	1,1	18.0,18.0	3.0,3.0	28.0,28.0	4.0,4.0	21.0,21.0	32.0,32.0	140.55415,140.55415	12.0,12.0	1686.6499,1686.6499	93.702774,93.702774	0.046851385,0.046851385	111.1359634399414,111.1359634399414	0,0	0,0	0,0	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Dave Syer,Phillip Webb	0,1252	557,1809	01/05/14-21/10/12,04/10/17-21/10/12	0,0	0,0	0,0	0,7157	0,0	0,0	0,0	0,0	10085.json	0	good
2340	3,3,3,3	3,3,3,3	3,3,3,3	0.0,0.0,0.0,0.0	0.653750479221344,0.653750479221344,0.653750479221344,0.653750479221344	0.8181181191934449,0.8181181191934449,0.8181181191934449,0.8181181191934449	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	3.77,3.77,3.77,3.77	0,0,0,0	0,0,0,0	0,0,0,0	12.0,12.0,12.0,12.0	2.0,2.0,2.0,2.0	13.0,13.0,13.0,13.0	4.0,4.0,4.0,4.0	14.0,14.0,14.0,14.0	17.0,17.0,17.0,17.0	64.72504,64.72504,64.72504,64.72504	12.0,12.0,12.0,12.0	776.70044,776.70044,776.70044,776.70044	43.150024,43.150024,43.150024,43.150024	0.021575011,0.021575011,0.021575011,0.021575011	131.28770446777344,131.28770446777344,131.28770446777344,131.28770446777344	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	Phillip Webb,Josh Long,Phillip Webb,Phillip Webb	0,232,966,1490	319,551,1285,1809	05/09/13-21/10/12,25/04/14-21/10/12,28/04/16-21/10/12,04/10/17-21/10/12	0,0,0,0	0,0,0,0	0,0,0,0	0,11,118,7157	0,9,2,0	0,0,0,0	0,1,0,0	0,1,0,0	4944.json	0	good
1901	27,26,24,12,12,12,12	21,21,21,10,10,10,10	24,24,24,12,12,12,12	0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.02652222476899624,0.019317038357257843,0.00890885666012764,0.13894584774971008,0.13894584774971008,0.13894584774971008,0.06312727183103561	1.633135432602415E-5,1.0814147696731956E-5,4.911277124567256E-6,0.11073717146333058,0.11073717146333058,0.11073717146333058,0.04426781582842569	2,2,2,0,0,0,0	2,2,2,0,0,0,0	4,4,4,0,0,0,0	4,4,4,2,2,2,2	4,4,4,2,2,2,2	7.63,7.63,7.63,8.33,8.33,8.33,8.33	2,2,2,1,1,1,1	13,13,13,5,5,5,4	12,12,12,5,5,5,4	36.0,36.0,36.0,24.0,24.0,24.0,25.0	15.0,15.0,15.0,5.0,5.0,5.0,7.0	96.0,96.0,96.0,45.0,45.0,45.0,45.0	30.0,30.0,30.0,10.0,10.0,10.0,14.0	51.0,51.0,51.0,29.0,29.0,29.0,32.0	126.0,126.0,126.0,55.0,55.0,55.0,59.0	714.7256,714.7256,714.7256,267.18896,267.18896,267.18896,295.0	36.0,36.0,36.0,24.0,24.0,24.0,25.0	25730.121,25730.121,25730.121,6412.535,6412.535,6412.535,7375.0	1429.4512,1429.4512,1429.4512,356.25195,356.25195,356.25195,409.72223	0.23824187,0.23824187,0.23824187,0.08906299,0.08906299,0.08906299,0.09833334	84.4216537475586,84.4216537475586,84.4216537475586,101.22714233398438,101.22714233398438,101.22714233398438,100.71224212646484	1,1,1,1,1,1,0	0,0,0,0,0,0,1	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,2	6,6,6,2,2,2,2	0,0,0,0,0,0,0	0,0,0,0,0,0,0	sopov.ivan,Andy Wilkinson,Phillip Webb,Phillip Webb,Phillip Webb,Phillip Webb,Brian Clozel	0,0,0,524,845,1050,1080	758,758,758,1283,1603,1809,1839	18/11/14-21/10/12,18/11/14-21/10/12,18/11/14-21/10/12,26/04/16-21/10/12,12/03/17-21/10/12,04/10/17-21/10/12,03/11/17-21/10/12	0,2,1,2,0,0,3	0,5,4,16,0,0,6	0,3,12,416,0,0,101	0,15,14,6,547,7157,38	0,15,14,6,90,0,26	0,0,0,0,0,0,0	0,0,0,1,1,0,0	0,0,0,1,1,0,0	5916.json	532	ugly
