Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	Mcclure	McCabe	McCabeWOCases	IndentSTD	MaximumBlockDepth	totalFanOut	uniqueFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	isPrivate	isProtected	isDefault	isPublic	isStatic	isAbstract	isGetterSetter	Parameters	LocalVariables	EnclosedExpressions	MaxEnclosedNesting	Developers	ChangeAtMethodAge	ProjectAge	CommitDate-ProjectFirstDate	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	PotentiallyBuggycommit	RiskyCommit	file	ChangeValue	Type
2795	3,3,3	3,3,3	3,3,3	0.0,0.0,0.0	0.7829822897911072,0.7854681015014648,0.7854681015014648	0.9379372980641401,0.8504961571015209,0.8504961571015209	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	1.89,1.89,1.89	0,0,0	1,2,2	1,2,2	10.0,12.0,12.0	2.0,1.0,1.0	12.0,18.0,18.0	2.0,1.0,1.0	12.0,13.0,13.0	14.0,19.0,19.0	50.189476,70.30836,70.30836	5.0,6.0,6.0	250.94739,421.85016,421.85016	13.941522,23.43612,23.43612	0.016729826,0.02343612,0.02343612	132.61029052734375,130.85745239257812,130.85745239257812	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	0,1,1	0,1,1	tsu,M.P. Korstanje,mpkorstanje	0,1689,2122	1379,3068,3501	07/11/12-28/01/09,24/06/17-28/01/09,31/08/18-28/01/09	0,1,0	0,2,0	0,21,0	0,3,25	0,3,0	0,0,0	0,1,0	0,1,0	278.json	21	bad
3242	19,19,19,19,19	19,19,19,19,19	19,19,19,19,19	0.0,0.0,0.0,0.0,0.0	0.005357262212783098,0.004203525371849537,0.007893462665379047,0.007893462665379047,0.007893462665379047	3.691565097865418E-7,4.4069823246589115E-8,3.9086124300762944E-7,3.9086124300762944E-7,3.9086124300762944E-7	6,7,7,7,7	5,6,6,6,6	11,13,13,13,13	6,7,7,7,7	6,7,7,7,7	3.5,3.5,3.5,3.5,3.5	5,5,5,5,5	19,20,18,18,18	7,8,7,7,7	22.0,25.0,24.0,24.0,24.0	11.0,12.0,11.0,11.0,11.0	111.0,116.0,110.0,110.0,110.0	41.0,43.0,39.0,39.0,39.0	33.0,37.0,35.0,35.0,35.0	152.0,159.0,149.0,149.0,149.0	766.74786,828.3031,764.2632,764.2632,764.2632	41.0,44.791664,42.545456,42.545456,42.545456	31436.662,37101.074,32515.926,32515.926,32515.926	1746.4812,2061.171,1806.4403,1806.4403,1806.4403	0.25558263,0.27610102,0.2547544,0.2547544,0.2547544	87.38086700439453,86.74931335449219,87.1677474975586,87.1677474975586,87.1677474975586	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	3,3,3,3,3	0,0,0,0,0	0,0,0,0,0	Aslak Hellesøy,Aslak Hellesøy,Dmytro Chyzhykov,M.P. Korstanje,M.P. Korstanje	0,17,164,2865,2865	932,949,1097,3797,3797	19/08/11-28/01/09,05/09/11-28/01/09,30/01/12-28/01/09,23/06/19-28/01/09,23/06/19-28/01/09	0,1,2,0,0	0,2,4,0,0	0,22,28,0,0	0,1,2,7,4	0,1,2,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	258.json	50	noise
2644	3,3,3	3,3,3	3,3,3	0.0,0.0,0.0	0.9437154531478882,0.9437154531478882,0.9437154531478882	0.9157245439517159,0.9157245439517159,0.9157245439517159	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	1.89,1.89,1.89	0,0,0	0,0,0	0,0,0	11.0,11.0,11.0	4.0,4.0,4.0	12.0,12.0,12.0	4.0,4.0,4.0	15.0,15.0,15.0	16.0,16.0,16.0	62.51025,62.51025,62.51025	5.5,5.5,5.5	343.80637,343.80637,343.80637	19.100353,19.100353,19.100353	0.02083675,0.02083675,0.02083675	131.46876525878906,131.46876525878906,131.46876525878906	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	Jan Galinski,mpkorstanje,M.P. Korstanje	0,1971,1981	1530,3501,3511	08/04/13-28/01/09,31/08/18-28/01/09,10/09/18-28/01/09	0,0,0	0,0,0	0,0,0	0,9,9	0,0,1	0,0,0	0,0,0	0,0,0	622.json	0	good
3057	12,16,14,12,12,12,12	9,12,11,11,11,11,11	11,14,13,11,11,11,11	0.0,0.0,0.0,0.0,0.0,0.0,0.0	5.125451134517789E-4,0.0025705303996801376,0.0019143061945214868,0.0019210074096918106,0.0019210074096918106,0.0019210074096918106,0.0014270844403654337	9.118661830445739E-5,3.470285436562366E-5,2.9422220951177385E-5,1.2743019387783467E-5,1.2743019387783467E-5,1.2743019387783467E-5,2.5361903446455048E-5	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	2,2,2,2,2,2,2	2,2,2,2,2,2,2	3.17,3.09,3.08,3.0,3.0,3.0,3.0	1,1,1,1,1,1,1	9,7,7,7,7,7,6	7,6,7,7,7,7,6	28.0,29.0,31.0,31.0,31.0,31.0,29.0	13.0,12.0,12.0,12.0,12.0,12.0,12.0	71.0,86.0,81.0,81.0,81.0,81.0,79.0	21.0,22.0,21.0,21.0,21.0,21.0,21.0	41.0,41.0,43.0,43.0,43.0,43.0,41.0	92.0,108.0,102.0,102.0,102.0,102.0,100.0	492.89478,578.6156,553.479,553.479,553.479,553.479,535.7552	22.615383,26.583334,27.125,27.125,27.125,27.125,25.375	11147.004,15381.532,15013.118,15013.118,15013.118,15013.118,13594.788	619.278,854.52954,834.06213,834.06213,834.06213,834.06213,755.266	0.16429825,0.19287187,0.184493,0.184493,0.184493,0.184493,0.17858507	99.45256042480469,94.71195220947266,96.1434555053711,98.8497314453125,98.8497314453125,98.8497314453125,99.01897430419922	1,1,1,1,1,1,1	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	5,5,6,6,6,6,6	0,0,0,0,0,0,0	0,0,0,0,0,0,0	Klaus Bayrhammer,Klaus Bayrhammer,Klaus Bayrhammer,Aslak Hellesøy,Aslak Hellesøy,mpkorstanje,Yatharth Zutshi	0,1,4,35,233,2384,2656	1117,1118,1121,1152,1350,3501,3773	19/02/12-28/01/09,20/02/12-28/01/09,23/02/12-28/01/09,26/03/12-28/01/09,10/10/12-28/01/09,31/08/18-28/01/09,30/05/19-28/01/09	0,9,6,2,0,0,5	0,14,14,6,0,0,10	0,309,304,20,0,0,52	0,3,3,1,24,259,20	0,3,3,1,2,39,20	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,1,0,0,0,0,0	925.json	633	ugly
3022	6,9,9,9,9,9,9,9,9,9,9,7,7	5,9,9,9,9,9,9,9,9,9,9,7,7	6,9,9,9,9,9,9,9,9,9,9,7,7	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.17687417566776276,0.17877431213855743,0.17877431213855743,0.08709490299224854,0.12936396896839142,0.129715695977211,0.129715695977211,0.129715695977211,0.129715695977211,0.129715695977211,0.129715695977211,0.08740721642971039,0.08713008463382721	0.2145196901023867,0.39997877050554453,0.39997877050554453,0.1746499227849722,0.2932763729419768,0.14684753236434087,0.1445739564178006,0.1445739564178006,0.1445739564178006,0.1445739564178006,0.1445739564178006,0.09167529053471155,0.09511730605446185	0,1,1,1,1,1,1,1,1,1,1,1,1	0,1,1,1,1,1,1,1,1,1,1,1,1	0,2,2,2,2,2,2,2,2,2,2,2,2	2,3,3,3,3,3,3,3,3,3,3,2,2	2,3,3,3,3,3,3,3,3,3,3,2,2	2.75,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.02,3.02	0,2,2,2,2,2,2,2,2,2,2,1,1	5,5,5,6,5,5,5,5,5,5,5,6,6	5,5,5,6,5,5,5,5,5,5,5,6,6	20.0,22.0,22.0,23.0,22.0,24.0,24.0,24.0,24.0,24.0,24.0,23.0,23.0	5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0	32.0,36.0,36.0,40.0,37.0,41.0,41.0,41.0,41.0,41.0,41.0,39.0,39.0	8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0	25.0,26.0,26.0,28.0,27.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,28.0	40.0,44.0,44.0,49.0,46.0,50.0,50.0,50.0,50.0,50.0,50.0,47.0,47.0	185.75424,206.81935,206.81935,235.5604,218.72482,242.89906,242.89906,242.89906,242.89906,242.89906,242.89906,225.94568,225.94568	16.0,22.0,22.0,20.699999,19.8,21.599998,21.599998,21.599998,21.599998,21.599998,21.599998,18.4,18.4	2972.0679,4550.026,4550.026,4876.1,4330.7515,5246.6196,5246.6196,5246.6196,5246.6196,5246.6196,5246.6196,4157.4004,4157.4004	165.11488,252.77922,252.77922,270.89444,240.5973,291.47888,291.47888,291.47888,291.47888,291.47888,291.47888,230.96669,230.96669	0.06191808,0.06893978,0.06893978,0.078520134,0.072908275,0.08096635,0.08096635,0.08096635,0.08096635,0.08096635,0.08096635,0.07531523,0.07531523	114.34648895263672,106.98936462402344,106.98936462402344,106.31272888183594,106.69832611083984,106.15320587158203,106.15320587158203,106.15320587158203,106.15320587158203,106.15320587158203,106.15320587158203,110.83072662353516,110.83072662353516	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	2,1,1,1,1,1,1,1,1,1,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	Aslak Hellesøy,Aslak Hellesøy,Aslak Hellesøy,Aslak Hellesøy,Björn Rasmusson,mpkorstanje,mpkorstanje,mpkorstanje,M.P. Korstanje,mpkorstanje,mpkorstanje,M.P. Korstanje,Aslak Hellesøy	0,0,213,292,1728,1887,1888,2349,2358,2638,2638,2694,2818	1152,1152,1365,1445,2881,3039,3040,3501,3510,3790,3790,3846,3971	26/03/12-28/01/09,26/03/12-28/01/09,25/10/12-28/01/09,12/01/13-28/01/09,18/12/16-28/01/09,26/05/17-28/01/09,27/05/17-28/01/09,31/08/18-28/01/09,09/09/18-28/01/09,16/06/19-28/01/09,16/06/19-28/01/09,11/08/19-28/01/09,13/12/19-28/01/09	0,6,0,1,1,1,1,0,0,0,0,1,1	0,9,0,2,2,2,2,0,0,0,0,4,2	0,69,0,37,20,15,5,0,0,0,0,59,9	0,3,28,4,12,12,33,38,43,44,50,6,67	0,3,2,4,12,12,26,0,3,0,5,6,66	0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,0,0,0,0,1	0,1,0,0,0,1,1,0,0,0,0,0,0	79.json	126	noise
3512	3,4,4,4,4,4,3,4,4,4,9,10,11,13,13,14	3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4	3,4,4,4,4,4,3,4,4,4,9,10,11,13,13,14	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.016368817538022995,0.0179530531167984,0.0179530531167984,0.0179530531167984,0.016428643837571144,0.016428643837571144,0.7609568238258362,0.016428643837571144,1.4993749209679663E-4,1.4993749209679663E-4,8.248785161413252E-4,2.8185054543428123E-4,0.0,0.0,0.0,0.0	0.4840975935254315,0.11754178064869832,0.11754178064869832,0.11754178064869832,0.11698183374459449,0.11698183374459449,0.833623347483128,0.11698183374459449,0.010648803397856042,0.010648803397856042,0.02913134423873638,0.012601779599382678,0.00520810861732282,8.586702640439086E-4,6.410690721474514E-4,2.5431836759440675E-4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1.89,2.0,2.0,2.0,2.0,2.0,1.89,2.0,2.0,2.0,3.27,3.2,3.13,2.98,2.98,2.91	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2,3,3,3,3,3,1,3,5,5,6,7,8,10,10,11	1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2	13.0,20.0,20.0,20.0,20.0,20.0,13.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0	4.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,8.0,8.0,9.0,10.0,11.0,13.0,13.0,14.0	22.0,32.0,32.0,32.0,32.0,32.0,15.0,32.0,44.0,44.0,50.0,56.0,62.0,74.0,75.0,81.0	5.0,8.0,8.0,8.0,8.0,8.0,4.0,8.0,10.0,10.0,11.0,12.0,13.0,15.0,15.0,16.0	17.0,26.0,26.0,26.0,26.0,26.0,16.0,26.0,28.0,28.0,29.0,30.0,31.0,33.0,34.0,35.0	27.0,40.0,40.0,40.0,40.0,40.0,19.0,40.0,54.0,54.0,61.0,68.0,75.0,89.0,90.0,97.0	110.361496,188.0176,188.0176,188.0176,188.0176,188.0176,76.0,188.0176,259.59717,259.59717,296.33685,333.66855,371.56473,448.95108,457.87167,497.54044	8.125,13.333334,13.333334,13.333334,13.333334,13.333334,8.666667,13.333334,12.5,12.5,12.222222,12.0,11.818181,11.538462,12.115384,12.000001	896.68713,2506.9014,2506.9014,2506.9014,2506.9014,2506.9014,658.6667,2506.9014,3244.9646,3244.9646,3621.895,4004.0225,4391.219,5180.205,5547.291,5970.486	49.815952,139.2723,139.2723,139.2723,139.2723,139.2723,36.592594,139.2723,180.27582,180.27582,201.21638,222.4457,243.95662,287.78918,308.18283,331.69366	0.036787163,0.06267253,0.06267253,0.06267253,0.06267253,0.06267253,0.025333334,0.06267253,0.08653239,0.08653239,0.09877895,0.11122285,0.12385491,0.14965037,0.15262389,0.16584681	128.51292419433594,121.08204650878906,121.08204650878906,121.08204650878906,121.08204650878906,121.08204650878906,130.45266723632812,121.08204650878906,119.40454864501953,119.40454864501953,105.57917785644531,103.2553482055664,101.15193939208984,97.46186828613281,97.35955810546875,95.7269515991211	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	aslakhellesoy,aslakhellesoy,aslakhellesoy,Aslak Hellesøy,Alan Parkinson,Aslak Hellesøy,andryutz10,Aslak Hellesøy,Aniket,mpkorstanje,M.P. Korstanje,M.P. Korstanje,M.P. Korstanje,M.P. Korstanje,M.P. Korstanje,Anton Deriabin	0,1,27,217,276,945,1199,1312,2712,2839,3163,3163,3164,3166,3172,3203	662,663,689,879,938,1607,1861,1974,3374,3501,3825,3825,3826,3828,3834,3865	21/11/10-28/01/09,22/11/10-28/01/09,18/12/10-28/01/09,27/06/11-28/01/09,25/08/11-28/01/09,24/06/13-28/01/09,04/03/14-28/01/09,26/06/14-28/01/09,26/04/18-28/01/09,31/08/18-28/01/09,21/07/19-28/01/09,21/07/19-28/01/09,22/07/19-28/01/09,24/07/19-28/01/09,30/07/19-28/01/09,30/08/19-28/01/09	0,3,0,0,1,0,1,2,1,0,2,1,1,2,1,1	0,5,0,0,2,0,3,3,2,0,6,1,1,2,2,1	0,112,0,0,13,0,131,131,87,0,108,59,73,155,7,59	0,2,9,30,6,7,3,3,49,24,8,12,6,28,11,42	0,2,0,7,6,3,3,3,39,5,8,12,6,28,11,42	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1457.json	387	ugly
2547	11,3,3,5,5	11,3,3,5,5	11,3,3,5,5	0.0,0.0,0.0,0.0,0.0	0.07530870288610458,0.23993541300296783,0.23993541300296783,0.0537317730486393,0.5105277895927429	0.003785665553546484,0.38788190500196185,0.38788190500196185,0.01568311040758092,0.04339346668562404	1,0,0,0,0	2,0,0,0,0	3,0,0,0,0	5,1,1,1,1	5,1,1,1,1	2.41,1.89,1.89,1.96,1.96	1,0,0,0,0	5,2,2,5,3	2,2,2,5,3	23.0,15.0,15.0,21.0,21.0	10.0,4.0,4.0,9.0,8.0	58.0,22.0,22.0,38.0,33.0	18.0,5.0,5.0,12.0,11.0	33.0,19.0,19.0,30.0,29.0	76.0,27.0,27.0,50.0,44.0	383.37393,114.694046,114.694046,245.34451,213.75117	20.699999,9.375,9.375,14.0,14.4375	7935.84,1075.2567,1075.2567,3434.8232,3086.0325	440.88,59.736485,59.736485,190.82352,171.44624	0.12779132,0.03823135,0.03823135,0.08178151,0.071250394	100.0692367553711,128.31268310546875,128.31268310546875,116.08325958251953,116.80007934570312	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,1	0,0,0,0,0	0,0,0,0,0	0,1,1,1,1	4,0,0,1,2	1,1,1,1,0	1,1,1,1,0	brasmusson,Björn Rasmusson,mpkorstanje,Yatharth Zutshi,M.P. Korstanje	0,1452,1874,2146,2261	1627,3079,3501,3773,3888	14/07/13-28/01/09,05/07/17-28/01/09,31/08/18-28/01/09,30/05/19-28/01/09,22/09/19-28/01/09	0,2,0,1,5	0,12,0,2,10	0,393,0,189,138	0,1,259,20,4	0,1,39,20,4	0,0,0,0,1	0,0,0,0,1	0,0,0,0,1	1013.json	393	ugly
2795	4,4	4,4	4,4	0.0,0.0	0.722312867641449,0.722312867641449	0.8406956479872758,0.8406956479872758	0,0	0,0	0,0	1,1	1,1	2.0,2.0	0,0	2,2	2,2	13.0,13.0	3.0,3.0	18.0,18.0	4.0,4.0	16.0,16.0	22.0,22.0	88.0,88.0	8.666667,8.666667	762.6667,762.6667	42.370373,42.370373	0.029333333,0.029333333	125.02987670898438,125.02987670898438	0,0	0,0	0,0	1,1	0,0	0,0	0,0	0,0	1,1	0,0	0,0	tsu,mpkorstanje	0,2122	1379,3501	07/11/12-28/01/09,31/08/18-28/01/09	0,0	0,0	0,0	0,25	0,0	0,0	0,0	0,0	284.json	0	good
3106	13,13,13,13,13,14,14,14,14,13	13,13,13,13,13,14,14,14,14,13	13,13,13,13,13,14,14,14,14,13	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.10427594184875488,0.10427594184875488,0.10427594184875488,0.10427594184875488,0.10849080979824066,0.011261195875704288,0.011261195875704288,0.009605541825294495,0.00918408390134573,0.114045649766922	3.9493723644309453E-4,3.9493723644309453E-4,3.9493723644309453E-4,3.9493723644309453E-4,3.94236128497807E-4,2.2745559291312153E-5,2.2745559291312153E-5,3.6756164269590374E-5,3.678357362688996E-5,0.005645856101791003	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	5,5,5,5,5,3,3,3,3,3	5,5,5,5,5,3,3,3,3,3	2.79,2.79,2.79,2.79,2.79,3.89,3.89,3.89,3.89,3.72	1,1,1,1,1,2,2,2,2,2	2,2,2,2,2,5,5,5,5,3	2,2,2,2,2,5,5,5,5,3	27.0,27.0,27.0,27.0,27.0,31.0,31.0,31.0,31.0,28.0	9.0,9.0,9.0,9.0,9.0,14.0,14.0,13.0,13.0,8.0	74.0,74.0,74.0,74.0,74.0,78.0,78.0,77.0,77.0,62.0	16.0,16.0,16.0,16.0,16.0,25.0,25.0,24.0,24.0,17.0	36.0,36.0,36.0,36.0,36.0,45.0,45.0,44.0,44.0,36.0	90.0,90.0,90.0,90.0,90.0,103.0,103.0,101.0,101.0,79.0	465.29327,465.29327,465.29327,465.29327,465.29327,565.6609,565.6609,551.4026,551.4026,408.4241	24.0,24.0,24.0,24.0,24.0,27.678572,27.678572,28.615385,28.615385,29.75	11167.039,11167.039,11167.039,11167.039,11167.039,15656.686,15656.686,15778.598,15778.598,12150.617	620.39105,620.39105,620.39105,620.39105,620.39105,869.81586,869.81586,876.58875,876.58875,675.0343	0.15509775,0.15509775,0.15509775,0.15509775,0.15509775,0.18855363,0.18855363,0.18380086,0.18380086,0.13614137	96.35594940185547,96.35594940185547,96.35594940185547,96.35594940185547,96.35594940185547,94.59970092773438,94.59970092773438,94.73245239257812,94.73245239257812,97.49382781982422	1,1,1,1,0,0,0,0,1,1	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,1,1,1,0,0	0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	3,3,3,3,3,3,3,3,3,1	0,0,0,0,0,2,2,2,2,1	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	Aslak Hellesøy,Aslak Hellesøy,Aslak Hellesøy,Aslak Hellesøy,Aslak Hellesøy,Aslak Hellesøy,mpkorstanje,mpkorstanje,M.P. Korstanje,M.P. Korstanje	0,1,282,539,615,842,2433,2433,2778,2877	1068,1069,1350,1607,1683,1910,3501,3501,3846,3945	01/01/12-28/01/09,02/01/12-28/01/09,10/10/12-28/01/09,24/06/13-28/01/09,08/09/13-28/01/09,23/04/14-28/01/09,31/08/18-28/01/09,31/08/18-28/01/09,11/08/19-28/01/09,17/11/19-28/01/09	0,0,0,0,1,8,0,1,1,11	0,0,0,0,2,15,0,2,2,23	0,0,0,0,6,292,0,7,6,250	0,3,24,7,3,1,259,12,5,106	0,2,2,3,3,1,39,6,5,102	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,1,1	0,0,0,0,0,1,0,0,0,1	748.json	298	noise
2795	8,8	8,8	8,8	0.0,0.0	0.3897966146469116,0.3897966146469116	0.7103923335375673,0.7103923335375673	1,1	1,1	2,2	3,3	3,3	3.87,3.87	2,2	1,1	1,1	18.0,18.0	5.0,5.0	30.0,30.0	7.0,7.0	23.0,23.0	37.0,37.0	167.3718,167.3718	12.599999,12.599999	2108.8845,2108.8845	117.16025,117.16025	0.0557906,0.0557906	109.99791717529297,109.99791717529297	0,0	0,0	0,0	1,1	0,0	0,0	0,0	0,0	1,1	0,0	0,0	tsu,mpkorstanje	0,2122	1379,3501	07/11/12-28/01/09,31/08/18-28/01/09	0,0	0,0	0,0	0,25	0,0	0,0	0,0	0,0	292.json	0	good
