Project	file	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	Mcclure	McCabe	McCabeWOCases	IndentSTD	MaximumBlockDepth	totalFanOut	uniqueFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	isPrivate	isProtected	isDefault	isPublic	isStatic	isAbstract	isGetterSetter	Parameters	LocalVariables	EnclosedExpressions	MaxEnclosedNesting	ChangeValue	Type
ant	1929.json	6	5	5	0.0	0.8169580698013306	0.8313231745387859	0	0	0	1	1	1.96	0	1	1	13.0	4.0	22.0	6.0	17.0	28.0	114.44896	9.75	1115.8773	61.993183	0.038149655	120.0484390258789	0	0	0	1	0	0	0	0	1	0	0	0	good
ant	576.json	3	3	3	0.0	0.5921694040298462	0.866246554882236	0	0	0	1	1	1.89	0	1	1	11.0	3.0	13.0	4.0	14.0	17.0	64.72504	7.3333335	474.65027	26.36946	0.021575011	131.28770446777344	0	0	0	1	0	0	0	1	0	0	0	236	ugly
ant	6953.json	3	3	3	0.0	0.9033349752426147	0.9028786549510013	0	0	0	1	1	1.89	0	0	0	12.0	3.0	13.0	4.0	15.0	17.0	66.41714	8.0	531.3371	29.518728	0.022139046	131.1535186767578	0	0	0	1	0	0	1	1	0	0	0	0	good
ant	8508.json	10	8	10	0.0	0.39247605204582214	0.25390262149316717	3	2	5	3	3	2.8	1	5	4	21.0	6.0	41.0	11.0	27.0	52.0	247.25415	19.25	4759.6426	264.4246	0.08241805	104.35395812988281	0	0	0	1	0	0	0	0	2	0	0	34	noise
ant	3496.json	3	3	3	0.0	0.9787591099739075	0.9317925686079962	0	0	0	1	1	1.89	0	0	0	10.0	3.0	11.0	4.0	13.0	15.0	55.506596	6.666667	370.04398	20.557999	0.018502198	132.086669921875	0	0	0	1	0	0	1	1	0	0	0	6	bad
ant	382.json	3	3	3	0.0	0.9261020421981812	0.9481639917746211	0	0	0	1	1	1.89	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	1	0	0	1	0	0	0	0	0	good
ant	10002.json	39	34	35	0.05714285714285714	0.0021177318412810564	6.374952123320786E-13	5	6	11	8	8	5.18	4	16	10	44.0	26.0	166.0	64.0	70.0	230.0	1409.7351	54.153847	76342.58	4241.2544	0.4699117	73.85734558105469	0	0	0	1	0	0	0	1	8	2	2	1902	ugly
ant	9414.json	35	29	30	0.03333333333333333	0.0375235490500927	1.0084970595376834E-6	7	7	14	8	8	4.14	3	4	4	32.0	18.0	120.0	47.0	50.0	167.0	942.524	41.77778	39376.56	2187.5867	0.31417465	78.44808197021484	0	0	0	1	0	0	0	3	3	1	1	223	ugly
ant	4052.json	8	6	7	0.0	0.9264400601387024	0.8281843257632973	1	1	2	2	2	2.8	0	0	0	15.0	4.0	26.0	6.0	19.0	32.0	135.93369	11.25	1529.2539	84.95855	0.045311227	113.47298431396484	0	0	0	1	0	0	0	0	0	0	0	58	noise
ant	6093.json	8	8	8	0.0	0.28052619099617004	0.8469814458387895	2	2	4	3	3	3.97	2	1	1	14.0	4.0	26.0	7.0	18.0	33.0	137.60753	12.25	1685.6923	93.64957	0.045869175	111.0161361694336	0	0	0	1	0	0	0	0	1	0	0	6	bad
