Project	file	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	Mcclure	McCabe	McCabeWOCases	IndentSTD	MaximumBlockDepth	totalFanOut	uniqueFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	isPrivate	isProtected	isDefault	isPublic	isStatic	isAbstract	isGetterSetter	Parameters	LocalVariables	EnclosedExpressions	MaxEnclosedNesting	ChangeValue	Type
netty	3371.json	6	6	6	0.0	0.29178622364997864	0.410629142993778	0	0	0	1	1	1.89	0	1	1	16.0	5.0	26.0	12.0	21.0	38.0	166.90805	19.2	3204.6348	178.03526	0.05563602	115.1327896118164	0	0	0	1	1	0	0	2	1	0	0	51	noise
netty	801.json	4	4	4	0.0	0.47994130849838257	0.8448441190395745	0	0	0	1	1	2.0	0	1	1	13.0	2.0	17.0	3.0	15.0	20.0	78.13781	9.75	761.8436	42.324646	0.026045937	125.64796447753906	0	0	0	1	0	0	0	1	0	0	0	0	good
netty	4804.json	3	3	3	0.0	0.718761146068573	0.9749290035116628	0	0	0	1	1	1.89	0	1	1	9.0	2.0	12.0	2.0	11.0	14.0	48.432045	4.5	217.9442	12.108011	0.016144015	132.79563903808594	0	0	0	1	0	0	0	0	0	0	0	20	bad
netty	9048.json	14	16	14	0.0	0.3579610288143158	0.09450339442414378	2	5	7	6	3	3.58	3	2	2	23.0	11.0	49.0	17.0	34.0	66.0	335.77255	17.772726	5967.5938	331.533	0.11192419	96.62181091308594	0	1	0	0	0	0	0	1	2	0	0	1333	ugly
netty	1781.json	3	3	3	0.0	0.3928951323032379	0.95097866520826	0	0	0	1	1	1.89	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	1	0	0	0	0	0	0	0	0	good
netty	2809.json	9	9	9	0.0	0.16664181649684906	0.18520213504417304	2	2	4	3	3	3.77	2	5	5	23.0	4.0	46.0	7.0	27.0	53.0	252.00905	20.125	5071.682	281.76013	0.08400302	105.96174621582031	0	0	0	1	0	0	0	0	2	0	0	2592	ugly
netty	6035.json	3	3	3	0.0	0.6170247197151184	0.8852451626676039	0	0	0	1	1	1.89	0	1	1	12.0	1.0	16.0	1.0	13.0	17.0	62.907475	6.0	377.44485	20.969158	0.020969158	131.43582153320312	0	0	0	1	0	0	0	0	0	0	0	0	good
netty	1139.json	3	3	3	0.0	0.8739850521087646	0.8493361200915156	0	0	0	1	1	1.89	0	0	0	10.0	2.0	11.0	2.0	12.0	13.0	46.604515	5.0	233.02258	12.945699	0.015534839	132.9956512451172	0	0	0	1	1	0	0	0	0	0	0	0	good
netty	2838.json	19	15	18	0.0	0.004486386198550463	4.555761180546631E-5	4	4	8	5	5	4.47	1	6	4	29.0	10.0	91.0	23.0	39.0	114.0	602.5359	33.35	20094.57	1116.365	0.2008453	89.7400131225586	0	0	0	1	0	0	0	4	0	0	0	668	ugly
netty	12585.json	3	3	3	0.0	0.9469775557518005	0.9586032156459655	0	0	0	1	1	1.89	0	0	0	10.0	3.0	11.0	3.0	13.0	14.0	51.806156	5.0	259.0308	14.390599	0.01726872	132.4454345703125	0	0	0	1	0	0	0	1	0	0	0	76	noise
netty	8541.json	8	7	7	0.0	0.6751130819320679	0.754412959770616	1	1	2	2	2	2.56	1	3	3	17.0	4.0	27.0	4.0	21.0	31.0	136.16183	8.5	1157.3756	64.298645	0.04538728	113.46426391601562	0	0	0	1	0	0	0	0	0	0	0	33	noise
netty	7648.json	8	6	8	0.0	0.0539664551615715	0.7285653558572535	1	1	2	2	2	5.98	1	0	0	19.0	5.0	26.0	9.0	24.0	35.0	160.47368	17.1	2744.0999	152.45	0.053491227	110.44676971435547	0	0	0	1	0	0	0	1	0	0	0	194	noise
netty	13558.json	12	11	11	0.0	0.1957799643278122	0.0066250892783394485	2	1	3	2	2	2.06	1	3	3	29.0	8.0	54.0	17.0	37.0	71.0	369.87122	30.8125	11396.657	633.14764	0.123290405	100.94569396972656	0	0	0	1	0	0	0	0	3	0	0	624	ugly
netty	16864.json	4	4	4	0.0	0.5679686069488525	0.8988126895121473	0	0	0	1	1	2.0	0	2	2	12.0	2.0	18.0	2.0	14.0	20.0	76.147095	6.0	456.88257	25.382364	0.025382364	125.78216552734375	0	0	0	1	0	0	0	0	0	0	0	31	noise
netty	2286.json	3	3	3	0.0	0.7258384823799133	0.9484746926278197	0	0	0	1	1	1.89	0	0	0	10.0	3.0	11.0	3.0	13.0	14.0	51.806156	5.0	259.0308	14.390599	0.01726872	132.4454345703125	0	0	0	1	0	0	0	0	0	0	0	23	bad
netty	17014.json	3	3	3	0.0	0.462994247674942	0.3678077413637427	0	0	0	1	1	1.89	0	0	0	16.0	5.0	20.0	8.0	21.0	28.0	122.984886	12.8	1574.2065	87.45592	0.04099496	127.94976043701172	0	0	0	1	0	0	0	1	0	1	1	105	noise
netty	6465.json	7	7	7	0.0	0.5115918517112732	0.6070276358193498	0	0	0	2	2	3.02	1	1	1	19.0	5.0	28.0	6.0	24.0	34.0	155.88872	11.400001	1777.1315	98.72952	0.051962905	112.76071166992188	1	0	0	0	1	0	0	0	0	0	0	415	ugly
netty	6633.json	4	4	4	0.0	0.30231860280036926	0.8279983843985551	0	0	0	1	1	2.0	0	1	1	13.0	2.0	17.0	3.0	15.0	20.0	78.13781	9.75	761.8436	42.324646	0.026045937	125.64796447753906	0	0	0	1	0	0	0	1	0	0	0	0	good
